,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    1 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 13[""relate_behind""]
    5 --> 6[""unique""]
    6 --> 8[""relate_left""]
    8 --> 9[""And""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
    13 --> 9
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 5[""query_material""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 6[""filter_color_red""]
    1 --> 12[""filter_shape_cylinder""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 8[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 10[""Or""]
    8 --> 9[""filter_material_metal""]
    8 --> 13[""AND""]
    9 --> 10
    10 --> 15[""AND""]
    12 --> 13
    13 --> 15
    15 --> 11[""count""]
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    6 --> 8[""relate_in_front""]
    7 --> 9[""OR""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    9 --> 14[""AND""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 14
    14 --> 18[""count""]
"
5,"graph LR
    4[""filter_material_metal""] --> 5[""unique""]
    5 --> 11[""equal_size""]
    8[""relate_behind""] --> 9[""filter_material_metal""]
    9 --> 10[""unique""]
    10 --> 11
"
6,"graph LR
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 15[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    4 --> 13[""equal_shape""]
    6[""filter_shape_cylinder""] --> 7[""unique""]
    7 --> 8[""relate_right""]
    8 --> 11[""filter_size_small""]
    11 --> 12[""unique""]
    12 --> 13
    15 --> 6
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    4 --> 5[""filter_material_metal""]
    5 --> 8[""filter_shape_cube""]
    6[""unique""] --> 7[""query_color""]
    8 --> 6
"
9,"graph LR
"
10,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
"
11,"graph LR
    1[""scene""] --> 14[""filter_shape_sphere""]
    11[""unique""] --> 12[""query_size""]
    14 --> 11
"
12,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""unique""]
    4 --> 9[""relate_in_front""]
    9 --> 13[""exist_profo""]
"
