,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""same_shape""]
    4 --> 5[""not""]
    2 --> 5
    5 --> 6[""And""]
    6 --> 7[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    4 --> 8[""relate_behind""]
    7 --> 9[""and""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    4 --> 5[""relate""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_shape_sphere""]
    2 --> 8[""same_color""]
    8 --> 9[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    5 --> 8[""filter_material_metal""]
    8 --> 9[""filter_shape_cylinder""]
    7 --> 10[""Or""]
    9 --> 10
    10 --> 11[""count""]
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    1 --> 5[""filter_material_metal""]
    1 --> 6[""filter_shape_cylinder""]
    5 --> 6
    6 --> 7[""filter_size_large""]
    7 --> 8[""unique""]
    4 --> 9[""relate_left""]
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""unique""]
    8 --> 12[""relate_in_front""]
    12 --> 13[""filter_shape_cylinder""]
    13 --> 14[""filter_size_large""]
    14 --> 15[""unique""]
    11 --> 16[""relate_right""]
    16 --> 17[""filter_size_large""]
    17 --> 18[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    5 --> 6[""relate_behind""]
    1 --> 7[""filter_shape_cube""]
    7 --> 8[""unique""]
    8 --> 9[""and""]
    6 --> 9
    9 --> 10[""filter_shape_cube""]
    10 --> 11[""unique""]
    11 --> 12[""same_size""]
    12 --> 13[""equal_size""]
    5 --> 13
"
6,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 7[""filter_size_small""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
    6 --> 10[""filter_material_rubber""]
    10 --> 11[""unique""]
    11 --> 12[""query_color""]
    12 --> 13[""equal""]
    9 --> 13
    12 --> 13
"
7,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    5 --> 6
    6 --> 7[""filter_color_blue""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""unique""]
    6 --> 10[""equal_shape""]
    9 --> 10
"
8,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    1 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    4 --> 7[""filter_size_small""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    9 --> 10[""equal_color""]
    6 --> 10
"
9,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""filter_shape_sphere""]
    5 --> 6[""count""]
    1 --> 7[""filter_material_rubber""]
    7 --> 8[""OR""]
    1 --> 9[""filter_material_metal""]
    1 --> 10[""OR""]
    7 --> 10
    10 --> 11[""filter_color_not_gray""]
    11 --> 12[""count""]
    6 --> 13[""less_than""]
    12 --> 13
"
10,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_gray""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
