,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    3 --> 5[""same_shape""]
    4 --> 6[""And""]
    5 --> 6
    6 --> 13[""filter_material_metal""]
    13 --> 8[""count""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    1 --> 3[""filter_size_large""]
    3 --> 12[""filter_color_cyan""]
    4[""unique""] --> 13[""relate_behind""]
    5 --> 6[""unique""]
    6 --> 8[""relate_left""]
    8 --> 9[""And""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
    12 --> 4
    13 --> 9
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 17[""same_color""]
    12[""filter_size_small""] --> 9[""count""]
    17 --> 12
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 6[""filter_color_red""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 8[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 10[""Or""]
    8 --> 9[""filter_material_metal""]
    9 --> 10
    10 --> 11[""count""]
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 10[""filter_material_metal""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 12[""relate_right""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 14[""AND""]
    12 --> 14
    14 --> 18[""count""]
"
5,"graph LR
    2[""filter_color_brown""] --> 3[""filter_shape_cylinder""]
    5[""unique""] --> 11[""equal_size""]
    10[""unique""] --> 11
    13[""filter_material_rubber""] --> 10
"
6,"graph LR
    1[""scene""] --> 9[""filter_size_small""]
    7[""relate_right""] --> 22[""exist""]
    9 --> 10[""filter_material_rubber""]
    10 --> 16[""filter_size_large""]
    14[""unique""] --> 7
    16 --> 14
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    2 --> 7[""unique""]
    3 --> 4[""unique""]
    4 --> 13[""equal_shape""]
    7 --> 8[""relate_right""]
    8 --> 11[""filter_size_small""]
    11 --> 12[""unique""]
    12 --> 13
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 8[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""unique""]
    6 --> 10[""equal_color""]
    8 --> 15[""filter_material_metal""]
    15 --> 16[""unique""]
    16 --> 10
"
9,"graph LR
"
10,"graph LR
    1[""scene""] --> 10[""filter_size_large""]
    2[""filter_color_gray""] --> 5[""unique""]
    3[""filter_material_rubber""] --> 2
    4[""filter_size_large""] --> 7[""filter_shape_sphere""]
    5 --> 6[""relate_right""]
    6 --> 4
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
    10 --> 3
"
11,"graph LR
    1[""scene""] --> 14[""filter_shape_sphere""]
    11[""unique""] --> 12[""query_size""]
    14 --> 11
"
12,"graph LR
    1[""scene""] --> 3[""filter_color_brown""]
    3 --> 4[""unique""]
    4 --> 9[""relate_in_front""]
    9 --> 13[""exist_profo""]
"
13,"graph LR
    1[""scene""] --> 3[""filter_size_small""]
    2[""filter_color_red""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""same_material""]
    5 --> 7[""filter_color_yellow""]
    7 --> 9[""unique""]
    9 --> 10[""query_shape""]
"
14,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""query_size""]
"
