,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_shape""]
    1 --> 4[""Filter_material_rubberOrMetal""]
    4 --> 5[""same_shape""]
    4 --> 6[""same_size""]
    6 --> 7[""AND""]
    5 --> 7
    2 --> 7
    7 --> 8[""NOT_equal""]
    8 --> 9[""AND""]
    1 --> 9
    9 --> 10[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    7 --> 8[""And""]
    4 --> 9[""And""]
    9 --> 8
    8 --> 10[""same_material_metal""]
    10 --> 11[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_rubber""]
    4 --> 7[""count""]
    2 --> 8[""filter_color""]
    7 --> 9[""And Not""]
    8 --> 9
    9 --> 10[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""OR""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8[""And""]
    8 --> 9[""filter_material_rubber""]
    8 --> 10[""And""]
    8 --> 11[""filter_color_red""]
    5 --> 7
    8 
    7 --> 12[""And""]
    12 --> 13[""filter_material_metal""]
    12 --> 14[""count""]
    6
    14
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 6[""unique""]
    6 --> 7[""relate_right""]
    7 --> 8[""filter_shape_cylinder""]
    8 --> 9[""filter_material_metal""]
    9 --> 10[""filter_size_large""]
    10 --> 11[""unique""]
    11 --> 12[""relate_right""]
    6 --> 12
    12 --> 13[""filter_shape_cube""]
    13 --> 14[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_brown""]
    5 --> 6[""filter_material_metals""]
    6 --> 7[""unique""]
    4 --> 8[""filter_material_metal""]
    8 --> 9[""unique""]
    9 --> 10[""equal_size""]
    7 --> 10
"
6,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_color_blue""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 7[""filter_material_rubber""]
    6 --> 8[""filter_material_rubber""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
    1 --> 11[""filter_size_small""]
    11 --> 12[""filter_shape_sphere""]
    12 --> 13[""unique""]
    10 --> 14[""equal_color""]
    13 --> 14
"
7,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_cyan""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    7 --> 8[""relate_right""]
    8 --> 9[""filter_size_small""]
    9 --> 10[""unique""]
    10 --> 11[""equal_shape""]
    4 --> 11
"
8,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""relate_right""]
    4 --> 5[""filter_material_metal""]
    1 --> 6[""filter_shape_cube""]
    6 --> 7[""filter_material_metal""]
    6 --> 8[""query_color""]
    5 --> 9[""equal_color""]
    8 --> 9
"
9,"
graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""filter_color_blue""]
    5 --> 6[""And""]
    6 --> 7[""count""]
    1 --> 8[""filter_size_small""]
    8 --> 9[""filter_color_brown""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
    7 --> 12[""less_than""]
    11 --> 12
"
10,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""same_material""]
    8 --> 9[""same_size""]
    9 --> 10[""query_color""]
"
11,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_material_metal""]
    5 --> 6[""filter_size_large""]
    6 --> 7[""relate_left""]
    7 --> 8[""And""]
    4 --> 8
    8 --> 9[""unique""]
    9 --> 10[""query_size""]
"
