,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.06329965591430664, 0.02856159210205078, 0.02541661262512207, 0.029525279998779297, 0.028698444366455078, 0.02271556854248047, 0.03146696090698242, 0.032918453216552734]","[0.0050051212310791016, 0.01000070571899414, 0.10061120986938477, 0.02308964729309082, 0.009006023406982422, 0.05700063705444336, 0.12676715850830078]",0.001998424530029297,0.04719877243041992
1,"[0.04612159729003906, 0.029284954071044922, 0.04000544548034668, 0.029106855392456055, 0.04179191589355469, 0.030291318893432617, 0.04748082160949707, 0.027219772338867188]","[0.01399683952331543, 0.002991914749145508, 0.032747507095336914, 0.20884490013122559, 0.02701401710510254, 0.00400853157043457, 0.35510921478271484]",0.003050565719604492,0.05204486846923828
2,"[0.04166769981384277, 0.03680706024169922, 0.02657461166381836, 0.03374028205871582, 0.03009653091430664, 0.035676002502441406, 0.04055142402648926, 0.028127670288085938]","[0.007536411285400391, 0.02160358428955078, 0.030999183654785156, 0.02509927749633789, 0.012109518051147461, 0.0326998233795166, 0.16915535926818848]",0.003997802734375,0.047553062438964844
3,"[0.03666996955871582, 0.0395662784576416, 0.037241220474243164, 0.04076814651489258, 0.0327301025390625, 0.03858375549316406, 0.0317840576171875, 0.03297924995422363]","[0.020519018173217773, 0.8599305152893066, 5.006500959396362, 5.001795530319214, 1.301020622253418, 0.06881594657897949, 5.003037214279175]",0.01746511459350586,0.11242270469665527
4,"[0.03190207481384277, 0.042075395584106445, 0.04160761833190918, 0.07388114929199219, 0.032921552658081055, 0.03583192825317383, 0.04027676582336426, 0.04306149482727051]","[0.029073715209960938, 0.5035758018493652, 0.7750191688537598, 0.9062676429748535, 0.5961611270904541, 5.003593921661377, 5.003688335418701]",0.007996320724487305,0.05980205535888672
5,"[0.032140254974365234, 0.025936126708984375, 0.02698040008544922, 0.03360414505004883, 0.037238121032714844, 0.0326535701751709, 0.033667802810668945, 0.028929710388183594]","[0.040108442306518555, 0.20662617683410645, 2.0344130992889404, 0.16217303276062012, 0.17252087593078613, 5.001495122909546, 0.8550136089324951]",0.0029959678649902344,0.049215078353881836
6,"[0.03690767288208008, 0.03587841987609863, 0.03899884223937988, 0.041642189025878906, 0.03962087631225586, 0.04093527793884277, 0.034735679626464844, 0.04757118225097656]","[0.028548002243041992, 5.003116607666016, 1.9150922298431396, 5.003931283950806, 5.003810405731201, 3.82769513130188, 5.005408048629761]",0.008090019226074219,0.05352473258972168
7,"[0.0323786735534668, 0.0348811149597168, 0.029877424240112305, 0.02791118621826172, 0.028062820434570312, 0.03543281555175781, 0.03200173377990723, 0.03265976905822754]","[0.04293251037597656, 2.1491401195526123, 0.08586359024047852, 0.2022387981414795, 0.39621996879577637, 0.35045361518859863, 0.11877036094665527]",0.0030732154846191406,0.05299782752990723
8,"[0.020205259323120117, 0.03440690040588379, 0.02590012550354004, 0.028070688247680664, 0.0377042293548584, 0.026560306549072266, 0.05557990074157715, 0.025564908981323242]","[0.02317047119140625, 0.0225372314453125, 0.14315199851989746, 5.004072189331055, 0.8915603160858154, 4.140243053436279, 0.6917061805725098]",0.003996372222900391,0.05799293518066406
9,"[0.026665210723876953, 0.034009695053100586, 0.02659440040588379, 0.042685747146606445, 0.024460554122924805, 0.029528379440307617, 0.04061388969421387, 0.028806209564208984]","[0.014533758163452148, 0.03702831268310547, 0.45641374588012695, 0.22481775283813477, 3.9267678260803223, 5.0047690868377686, 3.115314483642578]",0.0050885677337646484,0.04537510871887207
