,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    8[""relate_left""] --> 9[""And""]
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 6[""filter_color_red""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 8[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 10[""Or""]
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    3[""unique""] --> 4[""relate_left""]
"
5,"graph LR
    1[""scene""] --> 6[""filter_shape_cube""]
    2[""filter_color_brown""] --> 3[""filter_shape_cylinder""]
"
6,"graph LR
    1[""scene""] --> 3[""filter_color_blue""]
    6[""unique""] --> 7[""relate_right""]
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    7[""unique""] --> 8[""relate_right""]
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    6[""unique""] --> 7[""query_color""]
    9[""query_color""] --> 10[""equal_color""]
"
9,"graph LR
    8[""count""] --> 9[""count""]
    9 --> 10[""less_than""]
"
10,"graph LR
    5[""unique""] --> 6[""relate_right""]
    6 --> 7[""filter_shape_sphere""]
"
11,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    4[""relate_behind""] --> 9[""And""]
"
12,"graph LR
    1[""scene""] --> 5[""filter_color_purple""]
"
13,"graph LR
    4[""unique""] --> 5[""same_material""]
    9[""unique""] --> 10[""query_shape""]
"
14,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_small""]
"
15,"graph LR
    1[""scene""] --> 9[""filter_color_red""]
    5[""unique""] --> 6[""relate_left""]
    6 --> 11[""OR""]
    9 --> 10[""filter_material_rubber""]
    10 --> 11
    11 --> 12[""count""]
"
16,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 8[""filter_size_large""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 13[""Or""]
    13 --> 14[""count""]
"
17,"graph LR
    5[""scene""] --> 6[""filter_material_metal""]
    7[""unique""] --> 8[""relate_in_front""]
    9[""relate_behind""] --> 10[""filter_size_large""]
"
18,"graph LR
    1[""scene""] --> 3[""filter_material_metal""]
"
19,"graph LR
    4[""unique""] --> 5[""same_color""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""count""]
"
20,"graph LR
    1[""scene""] --> 10[""filter_color_blue""]
    5[""unique""] --> 6[""relate_left""]
    9[""count""] --> 13[""less_than""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 12[""count""]
    12 --> 13
"
21,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    1 --> 5[""filter_color_red""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 11[""relate_right""]
    7[""unique""] --> 8[""relate_in_front""]
    8 --> 9[""filter_size_large""]
    9 --> 10[""count""]
    11 --> 12[""filter_material_metal""]
"
22,"graph LR
    1[""scene""] --> 6[""filter_color_green""]
    3[""filter_material_rubber""] --> 4[""unique""]
    4 --> 5[""relate_right""]
    9[""unique""] --> 10[""query_color""]
    10 --> 14[""equal_color""]
    13[""query_color""] --> 14
"
23,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
"
24,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    5[""filter_color_gray""] --> 6[""filter_material_rubber""]
"
25,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    3[""unique""] --> 4[""relate_in_front""]
"
26,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
"
27,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    6[""same_color""] --> 7[""AND""]
"
28,"graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    5[""filter_material_metal""] --> 6[""unique""]
"
29,"graph LR
    3[""filter_size_small""] --> 4[""unique""]
    5[""relate_in_front""] --> 6[""unique""]
    8[""filter_color_red""] --> 9[""unique""]
    9 --> 10[""relate_right""]
    11[""filter_color_red""] --> 12[""unique""]
"
30,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
"
31,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 5[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    4 --> 8[""or""]
    7[""filter_material_rubber""] --> 8
"
32,"graph LR
    4[""relate_left""] --> 5[""filter_color_cyan""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""relate_left""]
    7 --> 8[""filter_size_small""]
    8 --> 9[""relate_behind""]
    9 --> 10[""filter_shape_sphere""]
    10 --> 11[""count""]
"
33,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""count""]
"
34,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
    5 --> 6[""filter_size_small""]
    6 --> 7[""count""]
"
35,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 9[""equal_shape""]
    7[""filter_material_metal""] --> 8[""unique""]
    8 --> 9
"
36,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 6[""filter_size_large""]
    4[""unique""] --> 5[""same_material""]
"
37,"graph LR
"
38,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 5[""filter_color_green""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 8[""filter_shape_cylinder""]
    9[""unique""] --> 14[""query_size""]
    13[""query_size""] --> 15[""equal_size""]
    14 --> 15
"
39,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    5[""filter_shape_cylinder""] --> 6[""count""]
    6 --> 9[""equal_integer""]
    7[""filter_color_red""] --> 8[""count""]
    8 --> 9
"
40,"graph LR
    2[""filter_color_blue""] --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    11[""filter_material_metal""] --> 12[""relate_behind""]
    16[""filter_color_cyan""] --> 17[""filter_size_small""]
"
41,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    4[""unique""] --> 5[""query_material""]
"
42,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    6[""unique""] --> 7[""relate_behind""]
"
43,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_size""]
    5 --> 6[""filter_shape_sphere""]
    7[""unique""] --> 8[""query_color""]
"
44,"graph LR
"
45,"graph LR
    1[""scene""] --> 5[""filter_color_green""]
    5 --> 13[""And""]
    7[""unique""] --> 8[""relate_in_front""]
"
46,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_material_metal""]
    4[""unique""] --> 5[""relate_behind""]
    8[""filter_size_small""] --> 9[""filter_color_cyan""]
    10[""relate_right""] --> 11[""filter_material_rubber""]
    11 --> 12[""count""]
"
47,"graph LR
    6[""filter_size_small""] --> 8[""OR""]
    8 --> 9[""count""]
"
48,"graph LR
    1[""scene""] --> 2[""filter_color_yellow""]
    4[""unique""] --> 5[""relate_behind""]
"
