,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.11484289169311523, 0.0360722541809082, 0.0268404483795166, 0.02881598472595215, 0.0365447998046875, 0.05408644676208496, 0.03256630897521973, 0.04244089126586914, 0.03543543815612793]","[0.07920646667480469, 0.01200413703918457, 0.009533882141113281, 0.014007091522216797, 0.027083635330200195, 0.009005546569824219, 0.0755469799041748, 0.010006189346313477]",0.001085042953491211,0.04641294479370117
1,"[0.027557373046875, 0.029893159866333008, 0.026886463165283203, 0.0259554386138916, 0.030169010162353516, 0.04496335983276367, 0.03088235855102539, 0.0409998893737793, 0.02870631217956543]","[0.0040035247802734375, 0.002010822296142578, 0.005005598068237305, 0.0020062923431396484, 0.009021282196044922, 0.002006053924560547, 0.03968405723571777, 0.006005525588989258]",0.0009984970092773438,0.03951692581176758
2,"[0.03471708297729492, 0.031156301498413086, 0.027639150619506836, 0.03256988525390625, 0.03830528259277344, 0.0409088134765625, 0.028484582901000977, 0.04792380332946777, 0.047986507415771484]","[1.8703620433807373, 0.17123818397521973, 0.760169267654419, 0.06221365928649902, 1.5219182968139648, 0.044095516204833984, 0.04680156707763672, 0.7099254131317139]",0.0021016597747802734,0.0635228157043457
3,"[0.03536200523376465, 0.041861772537231445, 0.039879798889160156, 0.03600025177001953, 0.0379636287689209, 0.06490564346313477, 0.038744449615478516, 0.08877253532409668, 0.03867959976196289]","[0.5314145088195801, 3.3752856254577637, 0.6029684543609619, 5.003368854522705, 1.2143585681915283, 5.004706382751465, 0.37687206268310547, 1.6940577030181885]",0.0029611587524414062,0.061331987380981445
4,"[0.03263282775878906, 0.05887627601623535, 0.03400111198425293, 0.040001869201660156, 0.05342411994934082, 0.07001090049743652, 0.04465198516845703, 0.03697347640991211, 0.03821063041687012]","[1.0715422630310059, 0.01100015640258789, 0.5413029193878174, 1.7577240467071533, 0.13280200958251953, 0.5348398685455322, 0.6206526756286621, 0.005999326705932617]",0.0019996166229248047,0.05445599555969238
5,"[0.02753925323486328, 0.03767752647399902, 0.03200554847717285, 0.025955677032470703, 0.033751487731933594, 0.05013728141784668, 0.034204721450805664, 0.02967977523803711, 0.031852006912231445]","[0.0010058879852294922, 0.0065038204193115234, 0.004928112030029297, 0.0019991397857666016, 0.0070269107818603516, 0.005041837692260742, 0.0020036697387695312, 0.001998424530029297]",0.0009980201721191406,0.04316830635070801
6,"[0.023403406143188477, 0.03098297119140625, 0.020001888275146484, 0.0330042839050293, 0.0269925594329834, 0.052527427673339844, 0.023537635803222656, 0.026294946670532227, 0.027590274810791016]","[0.002930164337158203, 0.0019989013671875, 0.002073049545288086, 0.005006313323974609, 0.003996849060058594, 0.006005764007568359, 0.0029990673065185547, 0.0040056705474853516]",0.0009915828704833984,0.0394284725189209
7,"[0.02694535255432129, 0.025588274002075195, 0.02700066566467285, 0.0381159782409668, 0.039438724517822266, 0.09006524085998535, 0.037848472595214844, 0.04012131690979004, 0.03483390808105469]","[0.055507659912109375, 0.04651284217834473, 0.07502174377441406, 0.019001483917236328, 1.148390293121338, 0.06708431243896484, 0.0800008773803711, 0.05071663856506348]",0.0009541511535644531,0.05092024803161621
8,"[0.021426677703857422, 0.03295087814331055, 0.04799246788024902, 0.037000417709350586, 0.03798079490661621, 0.03135037422180176, 0.02985239028930664, 0.024173736572265625, 0.02670574188232422]","[0.001999378204345703, 0.006913900375366211, 0.004047393798828125, 0.0019958019256591797, 0.0020635128021240234, 0.002004384994506836, 0.0020058155059814453, 0.0017251968383789062]",0.0009827613830566406,0.13357257843017578
9,"[0.036946773529052734, 0.028509855270385742, 0.04394245147705078, 0.03756570816040039, 0.041803836822509766, 0.04584693908691406, 0.03258848190307617, 0.03199434280395508, 0.039469003677368164]","[0.24741816520690918, 0.0189361572265625, 0.007999420166015625, 0.005999326705932617, 0.01064157485961914, 0.006003618240356445, 0.006001710891723633, 0.026094913482666016]",0.002086162567138672,0.049764394760131836
