,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""filter_material_metal""]
"
1,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_color_cyan""]
    2 --> 3[""unique""]
    3 --> 7[""relate_left""]
    4[""filter_size_large""] --> 6[""unique""]
    5 --> 4
    6 --> 8[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    4[""unique""] --> 5[""relate_right""]
    5 --> 9[""Or""]
    6[""filter_color_red""] --> 7[""filter_material_rubber""]
    9 --> 10[""count""]
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    10[""relate_right""] --> 11[""filter_size_large""]
    11 --> 12[""count""]
"
5,"graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    1 --> 8[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    10[""filter_shape_cylinder""] --> 11[""unique""]
"
6,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 10[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    8[""unique""] --> 9[""query_color""]
    10 --> 11[""filter_shape_sphere""]
"
7,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    6 --> 7[""unique""]
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 15[""equal_color""]
    10[""filter_material_metal""] --> 11[""unique""]
"
9,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    5 --> 8[""less_than""]
    7[""count""] --> 8
"
10,"graph LR
    1[""scene""] --> 4[""filter_size_large""]
    5[""unique""] --> 6[""relate_right""]
"
11,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 7[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    5 --> 10[""And""]
    8[""unique""] --> 9[""relate_behind""]
    9 --> 10
    16[""filter_shape_cylinder""] --> 14[""query_size""]
"
12,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 5[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    7[""relate_behind""] --> 9[""And""]
    8[""relate_in_front""] --> 9
"
13,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 4[""filter_color_red""]
    4 --> 6[""unique""]
    6 --> 7[""same_material""]
    7 --> 8[""filter_color_yellow""]
"
14,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    3[""filter_color_cyan""] --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
"
15,"graph LR
    1[""scene""] --> 6[""filter_color_red""]
    1 --> 4[""filter_size_large""]
    2[""filter_color_green""] --> 3[""filter_material_metal""]
    9[""relate_left""] --> 10[""Or""]
    10 --> 11[""count""]
"
16,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 10[""filter_color_green""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    8[""OR""] --> 12[""count""]
    9[""filter_size_large""] --> 8
"
17,"graph LR
    4[""unique""] --> 5[""relate_in_front""]
    5 --> 6[""filter_material_metal""]
    7[""relate_behind""] --> 8[""filter_size_large""]
    8 --> 9[""count""]
"
18,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    4[""filter_shape_sphere""] --> 5[""count""]
"
19,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""filter_shape_cube""]
    6 --> 7[""count""]
"
20,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 10[""filter_color_blue""]
    3[""filter_color_red""] --> 4[""filter_material_rubber""]
    5[""unique""] --> 6[""relate_left""]
    7[""filter_size_small""] --> 8[""filter_shape_cylinder""]
    8 --> 9[""count""]
    9 --> 13[""less_than""]
    10 --> 11[""filter_shape_cylinder""]
    11 --> 12[""count""]
    12 --> 13
"
21,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
    1 --> 9[""filter_color_yellow""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_size_small""]
    4 --> 5[""unique""]
    5 --> 6[""relate_in_front""]
    8[""count""] --> 15[""greater_than""]
    11[""relate_right""] --> 12[""filter_size_small""]
    12 --> 13[""filter_material_metal""]
    13 --> 14[""count""]
    14 --> 15
"
22,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_material_rubber""]
    4[""unique""] --> 5[""relate_right""]
    6[""filter_size_small""] --> 7[""filter_shape_sphere""]
    8[""unique""] --> 15[""query_color""]
    14[""query_color""] --> 12[""equal_color""]
    15 --> 12
"
23,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""exist""]
"
24,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
    4 --> 8[""filter_color_gray""]
    8 --> 9[""filter_material_rubber""]
"
25,"graph LR
    1[""scene""] --> 2[""filter_shape_cylinder""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""filter_size_large""]
    9[""unique""] --> 7[""query_color""]
"
26,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
"
27,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
"
28,"graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""same_color""]
    4 --> 5[""filter_material_rubber""]
    5 --> 6[""query_size""]
"
29,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""relate_in_front""]
    5 --> 6[""relate_left""]
    7[""relate_right""] --> 8[""filter_color_red""]
"
30,"graph LR
    1[""scene""] --> 2[""filter_color_purple""]
    2 --> 3[""unique""]
    3 --> 4[""same_size""]
"
31,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 7[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    5[""filter_color_purple""] --> 6[""filter_material_rubber""]
    7 --> 5
    8[""Or""] --> 9[""count""]
"
32,"graph LR
    5[""filter_color_cyan""] --> 6[""filter_material_rubber""]
    6 --> 15[""unique""]
    10[""unique""] --> 11[""relate_behind""]
    11 --> 12[""filter_shape_sphere""]
    12 --> 13[""count""]
    15 --> 9[""relate_left""]
    17[""filter_shape_cube""] --> 10
"
33,"graph LR
    1[""scene""] --> 2[""filter_color_red""]
"
34,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
"
35,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    1 --> 5[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 15[""equal_shape""]
    5 --> 6[""filter_color_yellow""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
"
36,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 10[""unique""]
"
37,"graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    4[""unique""] --> 5[""relate_right""]
    6[""filter_material_metal""] --> 7[""unique""]
    7 --> 8[""relate_behind""]
    8 --> 9[""filter_material_rubber""]
"
38,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 7[""filter_color_green""]
    2 --> 3[""filter_shape_sphere""]
    4[""relate_right""] --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    6 --> 12[""equal_size""]
    7 --> 8[""unique""]
    8 --> 9[""relate_behind""]
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""unique""]
    11 --> 12
    13[""unique""] --> 4
"
39,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 7[""filter_color_red""]
    4[""filter_shape_cylinder""] --> 5[""filter_color_gray""]
    5 --> 6[""count""]
    6 --> 11[""equal_integer""]
    7 --> 8[""filter_shape_cube""]
    8 --> 10[""count""]
    10 --> 11
"
