,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""count""]
"
1,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_color_cyan""]
    2 --> 3[""unique""]
    3 --> 7[""relate_left""]
    4[""filter_size_large""] --> 6[""unique""]
    5 --> 4
    6 --> 8[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 9[""filter_material_metal""]
    4[""unique""] --> 10[""same_color""]
    5[""filter_size_small""] --> 8[""count""]
    9 --> 4
    10 --> 5
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 8[""filter_material_metal""]
    2 --> 4[""unique""]
    3[""filter_shape_cylinder""] --> 9[""Or""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    7 --> 9
    8 --> 3
    9 --> 10[""count""]
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    7 --> 9[""And""]
"
5,"graph LR
    1[""scene""] --> 8[""filter_color_brown""]
    7[""unique""] --> 12[""equal_size""]
    8 --> 10[""filter_shape_cylinder""]
    8 --> 19[""filter_material_metal""]
    10 --> 11[""unique""]
    11 --> 12
    19 --> 7
"
6,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
"
7,"graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 14[""AND""]
    6 --> 14
    8[""filter_size_large""] --> 9[""filter_color_blue""]
    9 --> 10[""unique""]
    10 --> 15[""same_shape""]
    14 --> 8
    15 --> 16[""exist""]
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    4 --> 9[""filter_shape_cube""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 15[""equal_color""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    11 --> 15
"
9,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 9[""filter_color_yellow""]
    1 --> 13[""filter_color_cyan""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    5 --> 8[""less_than""]
    7[""count""] --> 8
    9 --> 10[""OR""]
    10 --> 7
    13 --> 10
"
