,0
0,"This question asks the number of objects that have the same shape as the gray object but are matte. To answer this question, we need to first find the gray object and then identify all matte objects with the same shape as it.
1. Find the gray object. We expect it to be unique: scene --> filter_color_gray --> unique
2. Find all matte objects with the same shape as this gray object: result from step 1 --> same_shape --> filter_material_metal
3. Count its number: result from step 2 --> count

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""count""]
```"
1,"This question asks the number of shiny things which are both behind the big cyan block and on the left side of the gray block at the same time. To answer this question, we need to:
1. Find the gray block. We expect it to be unique: scene --> filter_color_gray --> unique
2. Find the big cyan block. We expect it to be unique: scene --> filter_color_cyan --> filter_size_large --> unique
3. Find the objects which are both on the left side of the gray block and behind the big cyan block: result from step 1 --> relate_left; result from step 2 --> relate_behind; AND the two results
4. Find shiny things amount these objects: result from step 3 --> filter_material
5. Count the number of shiny things: result from 4 --> count

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    1 --> 4[""filter_size_large""]
    4 --> 5[""filter_color_cyan""]
    5 --> 6[""unique""]
    3 --> 7[""relate_left""]
    6 --> 8[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
```"
2,"This question asks the number of small balls that have the same color as the small matte object. To answer this question, we first need to find the small matte object, then find small balls with the same color and finally count them.
1. Find the small object made of matte material: scene --> filter_size_small --> filter_material_matte --> unique
2. Find all small balls: scene --> filter_size_small --> filter_shape_sphere
3. Find all small balls with the same color as the small matte object: result from step 1 --> same_color
4. Count its number: result from step 3 --> count

```mermaid
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_shape_sphere""]
    4 --> 7[""same_color""]
    6 --> 7
    7 --> 8[""count""]
```"
3,"This question asks the number of objects that are either red rubber cylinders or metallic cylinders and are on the right side of the green cylinder. To answer this question, we need to:
1. Identify the green cylinder. We expect it to be unique: scene --> filter_color_green --> filter_shape_cylinder --> unique
2. Find the objects on the right of this cylinder: result from step 1 --> relate_right
3. Filter the result to get the red rubber cylinders: result from step 2 --> filter_color_red --> filter_material_rubber
4. Filter the result to get the metallic cylinders: result from step 2 --> filter_material_metal
5. Combine the results from step 3 and step 4: OR result from step 3 and result from step 4
6. Count the number of objects: result from step 5 --> count

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    5 --> 8[""filter_material_metal""]
    7 --> 9[""Or""]
    8 --> 9
    9 --> 10[""count""]
```"
4,"This question asks the number of large objects that are right of the large matte cylinder in front of the cylinder that is left of the brown cylinder. To answer this question, we need to:
1. Find the brown cylinder. We expect it to be unique: scene --> filter_color_brown --> unique
2. Find the cylinder that is to the left of the brown cylinder: result from step 1 --> relate_left --> filter_shape_cylinder --> unique
3. Find the large matte cylinder that is in front of the cylinder from step 2: result from step 2 --> relate_in_front; result from step 1 --> filter_material_metal; AND the two results
4. Find the large objects that are to the right of the large matte cylinder from step 3 result from step 3 --> relate_right --> filter_size_large
5. Count the number of large objects: result from step 4 --> count

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    2 --> 8[""filter_material_metal""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""relate_right""]
    10 --> 11[""filter_size_large""]
    11 --> 12[""count""]
```"
5,"This question asks whether the matte object behind the cube has the same size as the brown shiny cylinder. To answer this question, we need to:
1. Find the cube: scene --> filter_shape_cube --> unique
2. Identify the matte object behind the cube: result from step 1 --> relate_behind --> filter_material_matte --> unique
3. Find the brown shiny cylinder: scene --> filter_color_brown --> filter_material_shiny --> filter_shape_cylinder --> unique
4. Compare the size of the two objects: result from step 2 --> equal_size result from step 3

```mermaid
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_material_matte""]
    4 --> 6[""And""]
    5 --> 6
    6 --> 7[""unique""]
    1 --> 8[""filter_color_brown""]
    8 --> 9[""filter_material_shiny""]
    9 --> 10[""filter_shape_cylinder""]
    10 --> 11[""unique""]
    7 --> 12[""equal_size""]
    11 --> 12
```"
6,"This question asks whether the color of the rubber object on the right side of the large blue rubber block is the same as the tiny shiny ball. To answer this question, we need to:
1. Find the large blue rubber block. We expect it to be unique: scene --> filter_color_blue --> filter_material_rubber --> filter_size_large --> unique
2. Find the object on the right of this block. We expect it to be unique: result from step 1 --> relate_right --> filter_material_rubber --> unique
3. Query the color of this object: result from step 2 --> query_color
4. Find the tiny shiny ball: scene --> filter_size_small --> query_shape_sphere --> query_color
5. Compare the two colors: result from step 3 is equal result from step 4

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 9[""query_color""]
    1 --> 10[""filter_size_small""]
    10 --> 11[""filter_shape_sphere""]
    11 --> 12[""query_color""]
    9 --> 13[""equal""]
    12 --> 13
    13 --> 14[""yes/no""]
```"
7,"This question asks whether the tiny thing to the right of the matte cylinder has the same shape as the big blue thing. To answer this question, we need to first identify these two objects and then compare their shapes.
1. Find the matte cylinder. We expect it to be unique: scene --> filter_material_metal --> filter_shape_cylinder --> unique
2. Find the small object because tiny means same as small in size in the scene. We expect this small object to be unique: scene --> filter_size_small --> unique
3. Identify the big blue object. We expect this big object to be unique: scene --> filter_size_large --> filter_color_blue --> unique
4. Find the small object to the right of the matte cylinder: result from step 1 --> relate_right --> filter_size_small --> unique
5. Compare the shape of result from step 4 and result from step 3: result from step 4 --> equal_shape

```mermaid
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    1 --> 8[""filter_size_large""]
    8 --> 9[""filter_color_blue""]
    9 --> 10[""unique""]
    5 --> 11[""equal_shape""]
    11 --> 12[""equal_shape""]
```"
8,"This question asks whether the tiny metal object that is right of the gray object is the same color as the matte cube. To answer this question, we need to:
1. Find the gray object. We expect it to be unique: scene --> filter_color_gray --> unique
2. Find the tiny metal object that is right of this gray object: result from step 1 --> relate_right --> filter_size_small --> filter_material_metal --> unique
3. Find the matte cube. We expect it to be unique: scene --> filter_shape_sphere --> filter_material_rubber --> unique
4. Compare the colors of the two objects: result from step 2 --> equal_color --> result from step 3

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 8[""relate_right""]
    4 --> 9[""filter_shape_cube""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""unique""]
    8 --> 12[""filter_shape_sphere""]
    12 --> 13[""filter_material_rubber""]
    13 --> 14[""unique""]
    7 --> 15[""equal_color""]
    14 --> 15
```"
9,"This question asks whether there are fewer tiny brown metal balls than shiny thing. To answer this question, we need to first find the number of tiny brown metal balls and the number of shiny things then compare them.
1. Find the set of tiny brown metal balls and count their number: scene --> filter_size_small --> filter_color_brown --> filter_material_metal --> count
2. Find the set of shiny things and count their number: scene --> filter_shape_sphere --> count
3. Compare the two numbers: result from step 1 is less_than result from step 2

```mermaid
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    1 --> 6[""filter_shape_sphere""]
    6 --> 7[""count""]
    5 --> 8[""less_than""]
    7 --> 8
```"
10,"This question asks for the color of the large shiny ball that is to the right of the large gray rubber cylinder. To answer this question, we need to:
1. Identify the large gray rubber cylinder: scene --> filter_color_gray --> filter_material_rubber --> filter_size_large --> unique
2. Find the object on the right of this cylinder: result from step 1 --> relate_right
3. Filter the result to find the shiny ball: result from step 2 --> filter_shape_sphere --> query_material
4. Filter the result again to find the large object: result from step 3 --> filter_size_large
5. Query the color of this object: result from step 4 --> query_color

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    1 --> 7[""filter_shape_sphere""]
    7 --> 8[""query_material""]
    8 --> 9[""equal""]
    6 --> 10[""filter_material""]
    10 --> 11[""equal""]
    9 --> 12[""equal""]
    11 --> 12
    12 --> 13[""filter_size""]
    13 --> 14[""equal""]
    6 --> 15[""filter_size""]
    15 --> 16[""equal""]
    4 --> 14
    16 --> 17[""query_color""]
```"
11,"This question asks the size of the cylinder. To answer this question, we need to first find the cylinder that is on the left side of the big matte thing and behind the small ball. Then query its size.
1. Find the big matte object. We expect it to be unique: scene --> filter_size_large --> filter_material_metal --> unique
2. Find the small ball. We expect it to be unique: scene --> filter_shape_sphere --> filter_size_small --> unique
3. Find the objects on the left of the big matte object: result from step 1 --> relate_left
4. Find the objects behind the small ball: result from step 2 --> relate_behind
5. Find the objects that are both on the left of the big matte object and behind the small ball: result from step 3 AND result from step 4
6. Find the cylinder in the result: result from step 5 --> filter_shape_cylinder --> unique
7. Query its size: result from step 6 --> query_size

```mermaid
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_shape_sphere""]
    6 --> 7[""filter_size_small""]
    7 --> 8[""unique""]
    8 --> 9[""relate_behind""]
    5 --> 10[""And""]
    9 --> 10
    10 --> 11[""filter_shape""]
    11 --> 12[""cube""]
    12 --> 13[""unique""]
    13 --> 14[""query_size""]
```"
12,"This question asks for the shape of a rubber object that is both behind the brown metallic block and in front of the purple ball. To answer this question, we need to:
1. Find the brown metallic block. We expect it to be unique: scene --> filter_color_brown --> filter_material_metal --> unique
2. Find the purple ball. We expect it to be unique: scene --> filter_color_purple --> unique
3. Find the rubber object that is in front of the purple ball and behind the brown metallic block: result from step 2 --> relate_behind; result from step 1 --> relate_in_front; AND the two results: 
4. Query the shape of the object: result from step 3 --> query_shape

```mermaid
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_purple""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    4 --> 8[""relate_in_front""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""query_shape""]
```"
13,"This question asks the shape of the yellow object with the same material as the tiny red cube. To answer this question, we need to first find the tiny red cube and then find the yellow object with the same material as it, and finally query its shape.
1. Find the small object because tiny means same as small in size in the scene: scene --> filter_size_small --> unique
2. Find the red cube: scene --> filter_color_red --> filter_shape_cube --> unique
3. Find the yellow object with the same material as the red cube: result from step 2 --> same_material --> filter_color_yellow
4. Query the shape of the yellow object: result from step 3 --> query_shape

```mermaid
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""unique""]
    3 --> 4[""filter_color_red""]
    4 --> 5[""filter_shape_cube""]
    5 --> 6[""unique""]
    6 --> 7[""same_material""]
    7 --> 8[""filter_color_yellow""]
    8 --> 9[""query_shape""]
```"
14,"This question asks the size of the other metal thing with the same shape as the small cyan thing. To answer this question, we need to:
1. Find the small cyan thing. We expect it to be unique: scene --> filter_size_small --> filter_color_cyan --> unique
2. Find all metal things of the same shape: result from step 1 --> same_shape --> filter_material_metal
3. Find the other metal thing (excluding the original object): result from step 2 --> same_material (excluding the result from step 1)
4. Query the size of the metal thing: result from step 3 --> query_size

```mermaid
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""same_material""]
    7 --> 8[""query_size""]
```"
