,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.17943930625915527, 0.03458404541015625]",[0.0011088848114013672],0.0003609657287597656,0.05227518081665039
1,"[0.028666019439697266, 0.008897066116333008]",[0.0017440319061279297],0.0006949901580810547,0.04952073097229004
2,"[0.02373790740966797, 0.009365081787109375]",[0.0017852783203125],0.0005440711975097656,0.05300593376159668
3,"[0.022701025009155273, 0.00896000862121582]",[0.008121967315673828],0.0007402896881103516,0.051300048828125
4,"[0.021925926208496094, 0.010716915130615234]",[0.0018000602722167969],0.0007457733154296875,0.04975390434265137
5,"[0.023226261138916016, 0.011759757995605469]",[0.001255035400390625],0.0005917549133300781,0.04916095733642578
6,"[0.022452116012573242, 0.009415864944458008]",[0.01705336570739746],0.0008790493011474609,0.054183006286621094
7,"[0.007764101028442383, 0.008578062057495117]",[0.0012607574462890625],0.0005619525909423828,0.04964113235473633
8,"[0.00729823112487793, 0.007236957550048828]",[0.0012619495391845703],0.0005891323089599609,0.04956388473510742
9,"[0.00652003288269043, 0.005250215530395508]",[0.0014851093292236328],0.0006079673767089844,0.05180811882019043
10,"[0.0056879520416259766, 0.005255937576293945]",[0.0012369155883789062],0.0005698204040527344,0.049404144287109375
11,"[0.0377810001373291, 0.005465269088745117]",[0.0014748573303222656],0.0006992816925048828,0.049040794372558594
12,"[0.009327173233032227, 0.005982875823974609]",[0.0015001296997070312],0.0007228851318359375,0.04979991912841797
13,"[0.00652623176574707, 0.005426168441772461]",[0.0009620189666748047],0.0005121231079101562,0.0510249137878418
14,"[0.024851322174072266, 0.008181095123291016]",[0.0008969306945800781],0.0005581378936767578,0.050956010818481445
15,"[0.020885944366455078, 0.006462812423706055]",[0.0010371208190917969],0.0005960464477539062,0.05155205726623535
16,"[0.018597126007080078, 0.008839845657348633]",[0.0012729167938232422],0.0006399154663085938,0.05003809928894043
17,"[0.007249116897583008, 0.005086183547973633]",[0.0017359256744384766],0.0006296634674072266,0.05072617530822754
18,"[0.02166891098022461, 0.0053179264068603516]",[0.0006520748138427734],0.0003719329833984375,0.04975104331970215
19,"[0.021209716796875, 0.008145332336425781]",[0.0008592605590820312],0.000598907470703125,0.05332016944885254
20,"[0.008054018020629883, 0.007543087005615234]",[0.0029408931732177734],0.0009567737579345703,0.051912784576416016
21,"[0.021124839782714844, 0.010267972946166992]",[0.013219833374023438],0.0009927749633789062,0.05136728286743164
22,"[0.007569789886474609, 0.00873422622680664]",[0.001569986343383789],0.0006508827209472656,0.054670095443725586
23,"[0.02449798583984375, 0.0078887939453125]",[0.0005509853363037109],0.00036787986755371094,0.04887080192565918
24,"[0.01765918731689453, 0.006576061248779297]",[0.0008759498596191406],0.0004642009735107422,0.04972577095031738
25,"[0.007145881652832031, 0.006999969482421875]",[0.001130819320678711],0.0005481243133544922,0.04880809783935547
26,"[0.006339073181152344, 0.0066089630126953125]",[0.0008211135864257812],0.0004458427429199219,0.04954886436462402
27,"[0.0063359737396240234, 0.008183002471923828]",[0.001004934310913086],0.0004980564117431641,0.049226999282836914
28,"[0.006478071212768555, 0.004663228988647461]",[0.0012540817260742188],0.0006279945373535156,0.05116605758666992
29,"[0.00481104850769043, 0.004930973052978516]",[0.0013420581817626953],0.0006558895111083984,0.049365997314453125
30,"[0.0048122406005859375, 0.006653308868408203]",[0.0006110668182373047],0.0003218650817871094,0.0494840145111084
31,"[0.006280183792114258, 0.00829315185546875]",[0.0014560222625732422],0.0006988048553466797,0.05108809471130371
32,"[0.028812170028686523, 0.012199878692626953]",[0.002489805221557617],0.0008351802825927734,0.051383018493652344
33,"[0.02214503288269043, 0.009601116180419922]",[0.0006389617919921875],0.0002880096435546875,0.048577070236206055
34,"[0.007750988006591797, 0.007498979568481445]",[0.006621122360229492],0.0006611347198486328,0.05180478096008301
35,"[0.018099069595336914, 0.009668111801147461]",[0.0018973350524902344],0.0005867481231689453,0.05030322074890137
36,"[0.018348217010498047, 0.007792949676513672]",[0.0011148452758789062],0.0005807876586914062,0.05044412612915039
37,"[0.007883071899414062, 0.00820302963256836]",[0.006627082824707031],0.0007710456848144531,0.053079843521118164
38,"[0.008012056350708008, 0.004942178726196289]",[0.0013680458068847656],0.0006442070007324219,0.05078577995300293
39,"[0.0058629512786865234, 0.005154848098754883]",[0.0010018348693847656],0.0005879402160644531,0.050518035888671875
40,"[0.031419992446899414, 0.010764122009277344]",[0.0034248828887939453],0.0010271072387695312,0.056169748306274414
41,"[0.007249116897583008, 0.009126901626586914]",[0.0007441043853759766],0.0005199909210205078,0.05441403388977051
42,"[0.007511138916015625, 0.007636070251464844]",[0.0019910335540771484],0.0009679794311523438,0.0535280704498291
43,"[0.006781101226806641, 0.009610891342163086]",[0.000926971435546875],0.0004820823669433594,0.05090212821960449
44,"[0.005172014236450195, 0.007735013961791992]",[0.0010988712310791016],0.0004870891571044922,0.04919600486755371
45,"[0.009911775588989258, 0.011030197143554688]",[0.001917123794555664],0.0007321834564208984,0.049205780029296875
46,"[0.005528926849365234, 0.009379148483276367]",[0.009508848190307617],0.0008728504180908203,0.053435325622558594
47,"[0.006057024002075195, 0.009743213653564453]",[0.002949953079223633],0.0008718967437744141,0.05712294578552246
48,"[0.009135007858276367, 0.008212089538574219]",[0.010683059692382812],0.0007300376892089844,0.05245494842529297
49,"[0.00917506217956543, 0.006658077239990234]",[0.017304658889770508],0.0008230209350585938,0.05304908752441406
50,"[0.005290031433105469, 0.0075070858001708984]",[0.0011899471282958984],0.0006361007690429688,0.05013680458068848
51,"[0.004353046417236328, 0.007948875427246094]",[0.001257181167602539],0.00063323974609375,0.049310922622680664
52,"[0.007086038589477539, 0.0072901248931884766]",[0.0010442733764648438],0.0005791187286376953,0.049240827560424805
53,"[0.018734216690063477, 0.007838964462280273]",[0.0005900859832763672],0.0003287792205810547,0.05036425590515137
54,"[0.00670623779296875, 0.006319284439086914]",[0.0007832050323486328],0.00046181678771972656,0.05061507225036621
55,"[0.021041154861450195, 0.006398916244506836]",[0.4941260814666748],0.0011601448059082031,0.05435776710510254
56,"[0.009829998016357422, 0.010637760162353516]",[0.0013370513916015625],0.0006737709045410156,0.05256509780883789
57,"[0.0077702999114990234, 0.006448030471801758]",[0.0008449554443359375],0.0004329681396484375,0.05366826057434082
58,"[0.007494926452636719, 0.007754087448120117]",[0.0005781650543212891],0.0003190040588378906,0.05131196975708008
59,"[0.008826971054077148, 0.008666038513183594]",[0.028264999389648438],0.0008978843688964844,0.05193662643432617
60,"[0.004729032516479492, 0.0071489810943603516]",[0.0008220672607421875],0.0004611015319824219,0.05001378059387207
61,"[0.004870176315307617, 0.006451129913330078]",[0.000644683837890625],0.0009551048278808594,0.048619985580444336
62,"[0.017177820205688477, 0.007862567901611328]",[0.0006678104400634766],0.0004131793975830078,0.05229902267456055
63,"[0.01925802230834961, 0.010452985763549805]",[0.0017819404602050781],0.0007810592651367188,0.05158877372741699
