,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 3[""Create report""]
2 --> 3
3 --> 4[""Is answer 'No'?""]
4 --> |""Yes""|5[""Ask for external expertise""]
4 --> |""No""|6[""6""]
5 --> 7[""Does expert respond in time?""]
7 --> |""Yes""|8[""Forward report to referee""]
7 --> |""No""|5
8 --> 9[""Fill out check to pay for expenses""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 9[""EndNode""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 8[""EndNode""]
7 --> 3"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
2 --> 6[""Fruit Categorization""]
3 --> 5
4 --> 6
5 --> 7[""Vegetable Categorization""]
5 --> 12[""Temperature Weight and Date Center""]
6 --> 7
7 --> 8[""Milk""]
7 --> 9[""Cheese""]
7 --> 12
8 --> 10[""Non-perishable""]
8 --> 12
9 --> 10
9 --> 12
10 --> 11[""Perishable""]
10 --> 12
11 --> 12
12 --> 13[""Store items based on item policy""]
13 --> 14[""EndNode""]"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2[""Is Financial Impact Yes/No?""]
2 --> |""No""|3[""End Process""]
2 --> |""Yes""|4[""Open EMS""]
4 --> 5[""Contact Application Team""]
4 --> 6[""Contact SA Team""]
4 --> 7[""Get in touch with DBA Team""]
5 --> 8[""Open Conference Line""]
7 --> 8
8 --> 9[""Troubleshoot Issue""]
9 --> 10[""Check if Resolution Known""]
10 --> |""Yes""|11[""Fix Issue""]
10 --> |""No""|12[""Check with Vendor""]
11 --> 15[""Resolve and Close EMS""]
12 --> 13[""Does Vendor have a Fix""]
13 --> |""No""|14[""Failover to COB""]
13 --> |""Yes""|11
15 --> 16[""EndNode""]"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Check name form""]
8 --> 9[""Is name form populated?""]
9 --> |""No""|2
9 --> |""Yes""|10[""Check end time""]
10 --> 11[""Does end time occur after start time?""]
11 --> |""No""|12[""Display incorrect time notification""]
11 --> |""Yes""|13[""Save event information""]
12 --> 14[""Go back to populate time forms""]
13 --> 15[""EndNode""]
14 --> 3"
5,"flowchart LR
0[""StartNode""] --> 1[""Weekly, in time for discounts""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate a payment report""]
3 --> 4[""Send to Accounts Receivable Department""]
3 --> 5[""Send payment report to registry""]
3 --> 6[""Generate monthly invoices""]
5 --> 7[""Send out invoices""]
6 --> 7
7 --> 8[""EndNode""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Reserve Inventory""]
3 --> 4[""Purpose of Purchase Order""]
4 --> |""Replenish Inventory""|3
4 --> |""Confirm Order for Delivery""|5[""Confirm Order for Delivery""]
5 --> 6[""EndNode""]"
7,"flowchart LR
0[""StartNode""] --> 1[""RFQ verified?""]
1 --> |""No""|2[""Ask for more information""]
1 --> |""Yes""|3[""Analyze RFQ and provide L&M cost estimates""]
1 --> |""No""|4[""Provide clarification""]
1 --> |""Yes""|5[""Add overhead costs and generate pricing options""]
2 --> 1
3 --> 1
4 --> 1
5 --> 6[""Generate sales quote""]
6 --> 7[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3[""Data complete?""]
3 --> |""No""|4[""Send failure notice""]
3 --> |""Yes""|5[""Perform risk assessment""]
3 --> |""Yes""|6[""Check reinsurance option""]
5 --> 2
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]"
9,"flowchart LR
0[""Hungry feeling""] --> 1[""Decide to cook""]
1 --> 2[""Choose recipes""]
2 --> 3[""Prepare ingredients""]
3 --> 4[""Prepare water for pasta""]
3 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
5 --> 9[""Wash salad""]
6 --> 7[""Prepare ingredients to make sauce""]
7 --> 8[""Make sauce""]
8 --> 12[""Bring dishes to table""]
9 --> 10[""Prepare ingredients to make dressing""]
10 --> 11[""Make dressing""]
11 --> 12
12 --> 13[""Prepare dishes""]
13 --> 14[""Bring meal to table""]
14 --> 15[""Finish lunch""]"
