,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
5[""Check if expert responds in time""] --> |""Yes""|6[""Forward to referee""]
7[""Ask for external expertise""] --> 5"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""Yes""|4[""Create purchase request""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 8[""EndNode""]
7 --> 9[""Register post-seminar results""]"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept Item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 5
5 --> 8[""Temperature Weight and Date Center""]
6[""Fruit Categorization""] --> 8
8 --> 9[""Milk""]
8 --> 10[""Cheese""]
9 --> 11[""Non-perishable""]
10 --> 11
11 --> 12[""Perishable""]"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
3[""Financial impact?""] --> |""NO""|5[""End process""]
4[""Open EMS""] --> 6[""Contact Application Team""]
6 --> 9[""Open conference line""]
12[""resolution is known?""] --> |""YES""|13[""Fix issue""]
12 --> |""NO""|14[""Check with vendor""]
13 --> 15[""Resolve and close EMS""]
15 --> 16[""Failover to COB""]
16 --> 17[""Fix issue""]"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
3[""Populate time forms""] --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
11[""End time after start time?""] --> |""Yes""|12[""Save event information""]
13[""Display incorrect time notification""] --> 15[""Populate time forms again""]"
5,"flowchart LR
0[""Weekly in time for discounts""] --> 1[""Pay Invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
5[""Generate monthly invoices""] --> 6[""Send out invoices""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select warehouse""]
2 --> 3[""Reserve inventory""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
8[""Add overhead costs""] --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receiving negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|3[""Perform risk assessment""]
2 --> |""No""|4[""Send failure notice""]
3 --> 5[""Check reinsurance option""]
5 --> 6[""Finish contract""]
6 --> 7[""EndNode""]"
9,"flowchart LR
0[""StartNode""] --> 1[""Feel Hungry""]
1 --> 2[""Decide to cook""]
2 --> |""Yes""|3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 7[""Prepare salad for washing""]
5 --> 6[""Put pasta in water""]
7 --> 8[""Wash salad""]
9[""Prepare ingredients to make sauce""] --> 10[""Make sauce""]
13[""Bring dishes to table""] --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]"
10,"flowchart LR
3[""Explain solution""] --> 5[""EndNode""]"
11,"flowchart LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send the invoice""]
1 --> 3[""Send the goods""]
2 --> 4[""EndNode""]
3 --> 4"
12,"flowchart LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3[""Carrier response?""]
6[""Carrier response?""] --> |""no""|5[""Acquisition of carriers""]"
13,"flowchart LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 5[""Send invoice""]
5 --> 6[""Payment confirmed""]"
14,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""No""|3[""Reject the order""]
6[""Confirm the order""] --> 8[""Deliver the order""]"
15,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Verification is successful?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
9[""Generate sales quote""] --> 10[""EndNode""]"
16,"flowchart LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 4[""Credit History File""]
2 --> 5[""Survey Document""]
3 --> 6[""EndNode""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2[""Is product on sale?""]"
18,"flowchart LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 3[""Update record of mistakes""]
3 --> 4[""Send invoice back""]
4 --> 5[""Conclude process""]"
19,"flowchart LR
4[""Generate monthly invoices for clients""] --> 7[""Charge the clients""]
7 --> 8[""EndNode""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
3[""Check Result?""] --> |""No""|6[""Customer request is rejected""]
6 --> 7[""EndNode""]"
21,"flowchart LR
0[""StartNode""] --> 1[""Extract Work Orders""]
0 --> 3[""Extract Notifications""]
1 --> 4[""Load Work Orders""]
3 --> 5[""Load Notifications""]
4 --> 7[""Pull together Work Order Report""]
6[""Load Inspection Orders""] --> 8[""Pull together Inspection Order Report""]
9[""Pull together Notification Report""] --> 10[""Link Reports from PPT""]
10 --> 11[""Create and Send Email""]
11 --> 12[""WHISKY""]"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Prepare the chicken""]
1 --> 3[""Make the salad""]
2 --> 4[""Refine the chicken""]
4 --> 5[""Serve the menu""]
5 --> 6[""EndNode""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain letter""]
2 --> 3[""Are you a member?""]
3 --> |""No""|4[""EndNode""]
3 --> |""Yes""|5[""Check if member""]
7[""Obtain second letter""] --> 8[""Pay fee""]
8 --> 9[""Receive card""]
9 --> 10[""EndNode""]"
24,"flowchart LR
0[""StartNode""] --> 1[""Feel hungry""]
1 --> 2[""Have dinner""]
2 --> 3[""Have a salad""]
2 --> 4[""Enjoy some ice-cream""]
2 --> 5[""Savor a plate of pasta""]"
25,"flowchart LR
1[""Empty SAP Master Record Outbox""] --> 3[""Empty Master Data Entry Outbox""]
3 --> 4[""Receive Vendor Master Record Requests Form""]
6[""Process Vendor Master Record Requests""] --> 7[""Place completed requests in Data Entry Officer Inbox""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create a purchase request""]
2 --> 4[""EndNode""]
3 --> 5[""purchase request approve?""]
5 --> |""Rejected""|6[""Notify rejection""]
5 --> |""Approved""|7[""Send approved notification""]
6 --> 8[""EndNode""]
7 --> 2"
27,"flowchart LR
0[""StartNode""] --> 1[""Place an order""]
1 --> 2[""Verify customer""]
4[""Check availability""] --> 6[""Product available?""]
5[""Create new customer""] --> 9[""EndNode""]
6 --> |""No""|7[""Produce goods""]
6 --> |""Yes""|8[""Ship goods""]
7 --> 9
8 --> 9"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 2[""Wait for a message""]"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain credit score""]
3[""Check credit score""] --> 4[""Check income to payment ratio""]
4 --> 5[""Assess credit risk""]
5 --> 6[""Process concludes""]"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
5[""Customer payment received?""] --> |""No""|6[""Document bad credit""]
5 --> |""Yes""|7[""Update members and accounts receivable file""]
7 --> 8[""Process order""]
8 --> 5
10[""Suspend future order processing""] --> 11[""Complete credit check""]
11 --> 12[""Inform members about bad credit status""]"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
10[""Verify RFQ""] --> |""Yes""|11[""Generate sales quote""]
11 --> 12[""EndNode""]"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM and describe the problem""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
8[""Receive invoice and P/S document""] --> 9[""Send payment""]"
33,"flowchart LR
0[""StartNode""] --> 1[""Analyze Goal Model""]
1 --> 2[""Analyze Business Process Models""]
6[""Goals Satisfied?""] --> |""No""|4[""Update""]"
34,"flowchart LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
1 --> 3[""Review Terms & Conditions""]
1 --> 4[""Assemble Selection Panel""]
4 --> 10[""Confirmed Selection Panel List""]"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2[""Form is correct?""]
2 --> |""Yes""|3[""Verify proposal""]
3 --> 4[""Check everything is okay""]"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""No""|3[""Send failure notice""]
5[""Categorize customer""] --> 6[""Data complete?""]
6 --> |""No""|3
6 --> |""Yes""|7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]"
37,"flowchart LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information and pincode""]
2 --> 5[""Process offer""]
3 --> 5
4[""Register competitor's information""] --> 5
5 --> 6[""EndNode""]"
38,"flowchart LR
0[""StartNode""] --> 1[""Finish Payment by end of week""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Handle Individual Client's Payment Report""]
2 --> 4[""Handle SSP's Accounts Receivable Department's Payment Report""]
2 --> 5[""Handle Registry's Payment Report""]"
39,"flowchart LR
0[""StartNode""] --> 1[""Execution begins""]
1 --> 2[""First execution?""]
2 --> |""Yes""|3[""Allocate actors (arbitrarily)""]"
40,"flowchart LR
0[""StartNode""] --> 1[""Check number of panellists""]
1 --> 2[""Photocopy applications""]"
41,"flowchart LR
0[""StartNode""] --> 1[""Informational meeting""]
3[""Storyboard meeting""] --> 5[""Content prepared""]
5 --> 6[""Develop site""]
6 --> 7[""Initial draft""]
7 --> 8[""Marketing view""]
8 --> |""Yes""|9[""Marketing review""]
8 --> |""No""|10[""Final version""]
11[""Building and reviewing activity""] --> 13[""EndNode""]"
42,"flowchart LR
0[""StartNode""] --> 1[""Receive RFQ""]
1 --> 2[""Verify RFQ""]
5[""RFQ meets guidelines?""] --> |""Yes""|6[""Produce L&M Cost Estimates""]
5 --> |""No""|7[""Communication with Customer""]
6 --> 8[""EndNode""]
7 --> 2"
43,"flowchart LR
0[""StartNode""] --> 1[""Plan and Manage Iteration""]
0 --> 2[""Initiate Project""]
1 --> 3[""Identify and Refine Requirements""]
2 --> 3
3 --> 4[""Agree on technical approach""]
4 --> 5[""EndNode""]"
