,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 2
2 --> 10[""Answer is yes?""]
5[""Check if expert responds in time""] --> |""Yes""|6[""Forward to referee""]
5 --> |""No""|7[""Ask for external expertise""]
6 --> 8[""Fill out check to pay for expenses""]
7 --> 5
8 --> 9[""EndNode""]
10 --> |""Yes""|6
10 --> |""No""|7"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""Yes""|4[""Create purchase request""]
2 --> |""No""|9[""Register post-seminar results""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 8[""EndNode""]
7 --> 9
9 --> 8"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept Item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 5
4 --> 5
5 --> 8[""Temperature Weight and Date Center""]
5 --> 6[""Fruit Categorization""]
6 --> 8
8 --> 9[""Milk""]
8 --> 10[""Cheese""]
8 --> 13[""Store Items""]
9 --> 11[""Non-perishable""]
10 --> 11
11 --> 12[""Perishable""]
12 --> 8
12 --> 15[""Temperature Weight and Date Center""]
13 --> 14[""EndNode""]
15 --> 16[""Store items based on item policy""]
16 --> 14"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2[""Check financial impact""]
1 --> 3[""Financial impact?""]
2 --> 4[""Open EMS""]
3 --> |""YES""|4
3 --> |""NO""|5[""End process""]
4 --> 6[""Contact Application Team""]
4 --> 7[""Contact SA Team""]
4 --> 8[""Contact DBA Team""]
6 --> 9[""Open conference line""]
8 --> 10[""Troubleshoot issue""]
9 --> 10
10 --> 12[""resolution is known?""]
12 --> |""YES""|13[""Fix issue""]
12 --> |""NO""|14[""Check with vendor""]
13 --> 15[""Resolve and close EMS""]
14 --> 15
15 --> 16[""Failover to COB""]
16 --> 17[""Fix issue""]
17 --> |""YES""|19[""Fix issue""]
17 --> |""NO""|20[""Failover to COB""]
19 --> 15
20 --> 15"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 10[""Populate name form""]
3[""Populate time forms""] --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Name form populated?""]
8 --> |""Yes""|9[""Check end time after start time""]
8 --> |""No""|13[""Display incorrect time notification""]
9 --> 11[""End time after start time?""]
10 --> 3
11 --> |""Yes""|12[""Save event information""]
11 --> |""No""|16[""Populate time forms (again)""]
12 --> 14[""Pay attention to event saved on Facebook""]
13 --> 15[""Populate time forms again""]
14 --> 15
15 --> 11"
5,"flowchart LR
0[""Weekly in time for discounts""] --> 1[""Pay Invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
3 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select warehouse""]
2 --> 3[""Reserve inventory""]
3 --> 4[""Purpose is replenish the inventory?""]
4 --> |""Yes""|3
4 --> |""No""|5[""Confirm order for delivery""]
5 --> 6[""EndNode""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 7[""Provide clarification""]
5[""Provide L&M cost estimates""] --> 6[""Check if RFQ is verified""]
6 --> |""No""|3
6 --> |""Yes""|7
7 --> 8[""Add overhead costs""]
7 --> 12[""Do we need more information?""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
12 --> |""Yes""|0
12 --> |""No""|8"
8,"flowchart LR
0[""StartNode""] --> 1[""Receiving negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|3[""Perform risk assessment""]
2 --> |""No""|4[""Send failure notice""]
3 --> 5[""Check reinsurance option""]
3 --> 7[""EndNode""]
4 --> 7
5 --> 6[""Finish contract""]
6 --> 7"
9,"flowchart LR
0[""StartNode""] --> 1[""Feel Hungry""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
3 --> 9[""Prepare ingredients to make sauce""]
3 --> 11[""Prepare ingredients to make dressing""]
4 --> 5[""Prepare water for pasta""]
4 --> 7[""Prepare salad for washing""]
5 --> 6[""Put pasta in water""]
7 --> 8[""Wash salad""]
8 --> 13[""Bring dishes to table""]
9 --> 10[""Make sauce""]
11 --> 10
13 --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]"
