,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 3[""Create report""]
2 --> 3
3 --> 4{""Answer""}
4 --> |""Yes""| 5[""Forward to referee""]
4 --> |""No""| 6[""Ask for external expertise""]
6 --> 7{""Expert respond in time""}
7 --> |""Yes""| 5
7 --> |""No""| 6
5 --> 8[""Fill out the check""]
8 --> 9[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Check fees required""]
3 --> 4[""Create purchase request""]
2 --> |""Yes""|5[""Create purchase request""]
3 --> 6[""Register post-seminar results""]
5 --> 6
6 --> 7{""Fees required?""}
7 --> |""No""|8[""Notify rejection""]
7 --> |""Yes""|9[""Send approval notification""]
8 --> 10[""EndNode""]
9 --> 6
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
2 --> 6[""Fruit Categorization""]
3 --> 7[""Milk""]
3 --> 8[""Cheese""]
4 --> 9[""Non-perishable""]
4 --> 10[""Perishable""]
5 --> 10
6 --> 10
7 --> 10
8 --> 10
9 --> 10
10 --> 11[""Store items""]
11 --> 12[""EndNode""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2{""Financial impact""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End process""]
4 --> 5[""EndNode""]
3 --> 6[""Contact Application Team""]
3 --> 7[""Contact SA Team""]
7 --> 8[""Contact DBA Team""]
8 --> 9[""Open conference line""]
9 --> 10[""Troubleshoot issue""]
6 --> 9
8 --> 11[""Check if resolution is known""]
11 --> |""YES""|12[""Fix issue""]
11 --> |""NO""|13[""Check with vendor""]
12 --> 14[""Resolve and close EMS""]
13 --> 12
14 --> 15[""Check if vendor has fix""]
15 --> |""YES""|16[""Fix issue""]
15 --> |""NO""|17[""Failover to COB""]
16 --> 18[""EndNode""]
17 --> 16
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Name form populated?""}
7 --> |""Yes""|8{""End time occurs after start time?""}
8 --> |""Yes""|9[""Confirm event creation""]
8 --> |""No""|10[""Display incorrect time notification""]
9 --> 11[""Event saved on Facebook""]
10 --> 12[""Go back and populate time forms""]
11 --> 13[""EndNode""]
12 --> 1
"
5,"
graph LR
0[""Weekly""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
1 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
4 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of Order""}
3 --> |""Confirm delivery""| 4[""EndNode""]
3 --> |""Replenish inventory""| 5[""Reserve Inventory""]
5 --> 6[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5{""RFQ verified?""}
5 --> |""No""|6[""Provide clarification""]
5 --> |""Yes""|7[""Add overhead costs""]
7 --> 8[""Generate pricing options""]
8 --> 9[""Generate sales quote""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Data complete?""}
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|4[""Check for completeness""]
4 --> 5{""Data complete?""}
5 --> |""No""|3[""Send failure notice""]
5 --> |""Yes""|6[""Perform risk assessment""]
6 --> 2
6 --> 7[""Check reinsurance option""]
7 --> 8[""Finish the contract""]
8 --> 9[""EndNode""]
"
9,"
graph LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2{""Decide to cook""}
2 --> |""Yes""|3[""Choose recipes""]
2 --> |""No""|4[""EndNode""]
3 --> 5[""Prepare ingredients""]
3 --> 6[""Prepare water for pasta""]
5 --> 7[""Put pasta into water""]
3 --> 8[""Prepare salad for washing""]
5 --> 9[""Prepare ingredients to make sauce""]
8 --> 10[""Wash salad""]
9 --> 11[""Make sauce""]
10 --> 12[""Make dressing""]
7 --> 12
11 --> 12
12 --> 13[""Bring dishes to table""]
13 --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]
"
