,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 9[""Check expert responds in time?""]
5[""Forward to referee""] --> 10[""Fill out check to pay expenses""]
6[""Ask for external expertise""] --> 5
9 --> |""Yes""|5
9 --> |""No""|6
10 --> 8[""EndNode""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2[""Fees Required?""]
2 --> |""Yes""|3[""Create Purchase Request""]
2 --> |""No""|8[""Register Post-Seminar Results""]
3 --> 5[""Purchase Approved?""]
5 --> |""Approved""|6[""Send Approval Notification""]
5 --> |""Denied""|7[""Notify Rejection""]
6 --> 8
7 --> 9[""EndNode""]
8 --> 9"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 3[""Other""]
1 --> 35[""fork_initial""]
2[""Dairy""] --> 44[""J1""]
3 --> 6[""Fruits""]
6 --> 7[""Fruit Categorization""]
7 --> 8[""Vegetable""]
8 --> 9[""Vegetable Categorization""]
9 --> 11[""Cheese""]
10[""Milk""] --> 12[""Join2""]
11 --> 12
12 --> 14[""Perishable""]
13[""Non-perishable""] --> 15[""Join3""]
14 --> 15
15 --> 20[""Cheese (Temp)""]
20 --> 23[""Join4""]
23 --> 24[""Store items based on policy""]
24 --> 25[""EndNode""]
35 --> 2
35 --> 3
44 --> 10
44 --> 13"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2[""Check Financial Impact?""]
2 --> |""Yes""|3[""Open EMS""]
2 --> |""No""|4[""End process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open conference line""]
5 --> 9[""ForkNode""]
6 --> 9
7 --> 9
8 --> 9
9 --> 11[""Check resolution known?""]
11 --> |""No""|13[""Check with vendor""]
11 --> |""YES""|15[""Fix issue""]
13 --> 14[""Vendor has fix?""]
14 --> |""Yes""|15
14 --> |""No""|16[""Failover to COB""]
15 --> 17[""Resolve and close EMS""]
16 --> 17
16 --> 15
17 --> 18[""EndNode""]
17 --> 19[""End Process""]"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form (requires Name information)""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms (requires Location information)""]
4 --> 5[""Populate additional information (requires Event information)""]
5 --> 6[""Configure privacy settings (requires Privacy information)""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Check name form populated?""]
8 --> |""No""|2
8 --> |""Yes""|14[""Is end time after start?""]
10[""Display incorrect time notification""] --> 3
11[""Save event information""] --> 12[""Save to Facebook""]
12 --> 13[""EndNode""]
14 --> |""Yes""|11
14 --> |""No""|10"
5,"flowchart LR
0[""StartNode""] --> 1[""Start Weekly Process (Discounts)""]
1 --> 2[""Pay Invoices (Automated)""]
2 --> 3[""Generate Payment Report""]
3 --> 4[""Send to Accounts Receivable""]
3 --> 5[""Send to Registry""]
3 --> 6[""Generate monthly invoices (charge $35 per paid invoice)""]
4 --> 9[""EndNode""]
5 --> 9
6 --> 8[""Send Out Monthly Invoices""]
8 --> 9"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 3[""Select warehouse and reserve inventory""]
3 --> 7[""EndNode""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 4[""Check RFQ verified again?""]
2[""Ask for more information""] --> 1
3[""Analyze RFQ and provide L&M cost estimates""] --> 7[""Verify RFQ again?""]
4 --> |""No""|2
4 --> |""Yes""|3
7 --> |""No""|2
7 --> |""Yes""|8[""Add overhead costs and generate pricing options""]
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|5[""Perform risk assessment""]
3 --> 4[""EndNode""]
5 --> 6[""Check completeness again""]
6 --> |""No""|3
6 --> |""Yes""|7[""Check reinsurance option""]
7 --> 8[""Finish contract""]
8 --> 4"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put pasta into water""]
6 --> 10[""Wash salad""]
7 --> 8[""Prepare ingredients to make sauce""]
8 --> 9[""Make sauce""]
9 --> 14[""Bring dishes to table""]
10 --> 11[""Prepare ingredients to make dressing""]
11 --> 12[""Make dressing""]
12 --> 14
14 --> 15[""Prepare dishes""]
15 --> 16[""Bring meal to table""]
16 --> 17[""Finish lunch""]
17 --> 18[""EndNode""]"
