,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create Report""]
3 --> 4{""Expert responded in time?""}
4 --> |""Yes""| 5[""Forward report to referee""]
4 --> |""No""| 6[""Ask for external expertise""]
5 --> 7[""Fill check to pay""]
7 --> 8[""EndNode""]
6 --> 4
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Are there fees required?""}
2 --> |""Yes""| 3[""Create Purchase Request""]
2 --> |""No""| 4[""Register Post-Seminar Results""]
3 --> 5{""Is the purchase approved?""}
5 --> |""No""| 6[""Notify Rejection""]
5 --> |""Yes""| 7[""Send Approval Notification""]
6 --> 8[""EndNode""]
7 --> 4
4 --> 8
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept Item""]
1 --> 2[""Fork1""]
2 --> 3[""Dairy""]
2 --> 4[""Other""]
2 --> 5[""Vegetable""]
3 --> 6[""Join1""]
4 --> 6
5 --> 6
6 --> 7[""Fruits and Fruit Categorization""]
7 --> 8[""Vegetable and Vegetable Categorization""]
8 --> 9[""Fork2""]
9 --> 10[""Milk""]
9 --> 11[""Cheese""]
9 --> 12[""Non-perishable""]
9 --> 13[""Perishable""]
10 --> 14[""Join2""]
11 --> 14
12 --> 14
13 --> 14
14 --> 15[""Fork3""]
15 --> 16[""Fruits + Temperature Weight and Date Center""]
15 --> 17[""Vegetable Categorization + Temperature Weight and Date Center""]
15 --> 18[""Milk + Temperature Weight and Date Center""]
15 --> 19[""Cheese + Temperature Weight and Date Center""]
15 --> 20[""Non-perishable + Temperature Weight and Date Center""]
15 --> 21[""Perishable + Temperature Weight and Date Center""]
16 --> 22[""Join3""]
17 --> 22
18 --> 22
19 --> 22
20 --> 22
21 --> 22
22 --> 23[""Store based on item policy""]
23 --> 24[""EndNode""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2{""Check Financial Impact""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End Process (No Impact)""]
3 --> 5[""ForkNode""] 
5 --> 6[""Contact Application Team""]
5 --> 7[""Contact SA Team""]
5 --> 8[""Contact DBA Team""]
5 --> 9[""Open Conference Line""]
6 --> 10[""JoinNode1""]
7 --> 10
8 --> 10
9 --> 10
10 --> 11[""ForkNode2""] 
11 --> 12[""Troubleshoot Issue""]
11 --> 13[""Contact DBA Team (Again?)"" ]
13 --> 14{""Check Resolution Known?""}
14 --> |""YES""|15[""Fix Issue""]
14 --> |""NO""|16[""Check with Vendor""]
12 --> 10[""JoinNode2""]  --> 14
15 --> 17[""Resolve and Close EMS""]
16 --> 18{""Vendor Has Fix?""}
18 --> |""YES""|15[""Fix Issue""]
18 --> |""NO""|19[""Failover to COB""]
19 --> 17
17 --> 20[""End Process (Resolved)""]
"
4,"
graph LR
1[""StartNode""] --> 2[""Open event creation page""]
2 --> 3[""Populate name form (Name information)""]
3 --> 4[""Populate time forms""]
4 --> 5[""Populate location forms (Location information)""]
5 --> 6[""Populate additional information (Event information)""]
6 --> 7[""Configure privacy settings (Privacy information)""]
7 --> 8{""Name form populated?""}
8 --> |""No""| 3
8 --> |""Yes""| 9{""End time after start?""}
9 --> |""No""| 10[""Display incorrect time notification""]
9 --> |""Yes""| 11[""Save event information""]
10 --> 4
11 --> 12[""EndNode""]
"
5,"
graph LR
0[""StartNode""] --> 1[""Weekly, in time for discounts""]
1 --> 2[""Pay invoices (Fully automated process)""]
2 --> 3[""Generate payment report""]
3 --> 4[""ForkNode""]
4 --> 5[""Send payment report to Accounts Receivable""]
4 --> 6[""Send payment report to registry""]
6 --> 7[""Generate monthly invoices (charge $35 per invoice)""]
7 --> 8[""Send out invoices""]
5 --> 9[""JoinNode""]
8 --> 9
9 --> 10[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2{""Purpose?""}
2 --> |""Replenish Inventory""| 3[""Select warehouse and reserve inventory""]
2 --> |""Confirm Delivery""| 4[""EndNode""]
3 --> 4
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 -->|Not Verified| 2[""Ask for More Information""]
1 -->|Verified| 3[""Analyze & Provide L&M Estimates""]
2 --> 9[""Provide Clarification""]
9 --> 1
3 --> 4{""Check RFQ again?""}
4 -->|Not Verified| 2
4 -->|Verified| 5[""Add Overhead Costs""]
5 --> 6[""Generate Pricing Options""]
6 --> 7[""Generate Sales Quote""]
7 --> 8[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Check data completeness""}
2 --> |""No""|3[""Send failure notice and end""]
2 --> |""Yes""|4[""Perform risk assessment""]
4 --> 5{""Check data completeness again""}
5 --> |""No""|3
5 --> |""Yes""|6[""Perform risk assessment again""]
6 --> 7[""Check reinsurance option""]
7 --> 8[""Finish contract and end""]
"
9,"
graph LR
    StartNode --> 0[""Hungry feeling""]
    0 --> 1[""Decide to cook""]
    1 --> 2[""Choose recipes""]
    2 --> 3[""Prepare ingredients""]
    3 --> 4[""Prepare water for pasta""]
    3 --> 5[""Prepare salad for washing""]
    4 --> 6[""Put pasta into water""]
    6 --> 7[""Prepare sauce ingredients""]
    7 --> 8[""Make sauce""]
    5 --> 9[""Wash salad""]
    9 --> 10[""Prepare dressing ingredients""]
    10 --> 11[""Make dressing""]
    8 --> 12[""Bring dishes to the table""]
    11 --> 12
    12 --> 13[""Prepare dishes""]
    13 --> 14[""Bring meal to the table""]
    14 --> 15[""Finish lunch""]
    15 --> EndNode
"
