,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 4[""Check expert response?""]
4 --> |""Yes""|5[""Forward to referee""]
4 --> |""No""|6[""Ask for external expertise""]
5 --> 7[""Fill out check to pay""]
6 --> 4
7 --> 8[""EndNode""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2[""Fees Required?""]
2 --> |""Yes""|3[""Create Purchase Request""]
2 --> |""No""|4[""Register Post-Seminar Results""]
3 --> 5[""Purchase Approved?""]
4 --> 9[""EndNode""]
5 --> |""Approved""|6[""Send Approval Notification""]
5 --> |""Denied""|7[""Notify Rejection""]
6 --> 8[""Register Post-Seminar Results""]
7 --> 9
8 --> 9"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
3 --> 5[""Join1""]
4 --> 5
5 --> 6[""Fruits""]
6 --> 7[""Fruit Categorization""]
7 --> 8[""Vegetable""]
8 --> 9[""Vegetable Categorization""]
9 --> 11[""Cheese""]
11 --> 12[""Join2""]
12 --> 14[""Perishable""]
14 --> 15[""Join3""]
15 --> 17[""Fruit Cat (Temp)""]
15 --> 18[""Veg Cat (Temp)""]
15 --> 19[""Milk (Temp)""]
15 --> 20[""Cheese (Temp)""]
15 --> 21[""Non-perish (Temp)""]
15 --> 22[""Perish (Temp)""]
17 --> 23[""Join4""]
18 --> 23
19 --> 23
20 --> 23
21 --> 23
22 --> 23
23 --> 24[""Store items based on policy""]
24 --> 25[""EndNode""]"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2[""Check financial impact""]
2 --> |""Yes""|3[""Open EMS""]
2 --> |""No""|4[""End process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open conference line""]
5 --> 9[""ForkNode""]
6 --> 9
7 --> 9
8 --> 9
9 --> 10[""Troubleshoot issue""]
9 --> 11[""Check resolution known?""]
10 --> 12[""MergeNode""]
11 --> |""Yes""|12
11 --> |""No""|13[""Check with vendor""]
13 --> 14[""Vendor has fix?""]
14 --> |""Yes""|15[""Fix issue""]
14 --> |""No""|16[""Failover to COB""]
15 --> 17[""Resolve and close EMS""]
16 --> 17
17 --> 18[""EndNode""]"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form (requires Name information)""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms (requires Location information)""]
4 --> 5[""Populate additional information (requires Event information)""]
5 --> 6[""Configure privacy settings (requires Privacy information)""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Check name form populated?""]
8 --> |""No""|2
8 --> |""Yes""|9[""Check end time after start?""]
9 --> |""No""|10[""Display incorrect time notification""]
9 --> |""Yes""|11[""Save event information""]
10 --> 3
11 --> 12[""Save to Facebook""]
12 --> 13[""EndNode""]"
5,"flowchart LR
0[""StartNode""] --> 1[""Start Weekly Process (Discounts)""]
1 --> 2[""Pay Invoices (Automated)""]
2 --> 3[""Generate Payment Report""]
3 --> 4[""Send to Accounts Receivable""]
3 --> 5[""Send to Registry""]
3 --> 6[""Generate Monthly Invoices (Charge $35)""]
4 --> 7[""7""]
5 --> 7
6 --> 7
7 --> 8[""Send Out Monthly Invoices""]
8 --> 9[""EndNode""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Purpose determination""]
2 --> |""Replenish Inventory""|3[""Select warehouse and reserve inventory""]
2 --> |""Confirm Delivery""|4[""Process ends""]
3 --> 4"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> |""No""|2[""Ask for more information""]
1 --> |""Yes""|3[""Analyze RFQ and provide L&M cost estimates""]
2 --> 1
3 --> 4[""Check RFQ verified again?""]
4 --> |""No""|2
4 --> |""Yes""|5[""Still need more information?""]
5 --> |""Yes""|6[""Provide clarification""]
5 --> |""No""|8[""Add overhead costs and generate pricing options""]
6 --> 7[""Verify RFQ again?""]
7 --> |""No""|2
7 --> |""Yes""|8
8 --> 9[""Generate sales quote""]
9 --> 10[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|5[""Perform risk assessment""]
3 --> 4[""EndNode""]
5 --> 6[""Check completeness again""]
6 --> |""No""|3
6 --> |""Yes""|7[""Check reinsurance option""]
7 --> 8[""Finish contract and end""]
8 --> 4"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put pasta into water""]
6 --> 10[""Wash salad""]
7 --> 8[""Prepare ingredients to make sauce""]
8 --> 9[""Make sauce""]
9 --> 13[""Lunch prepared""]
10 --> 11[""Prepare ingredients to make dressing""]
11 --> 12[""Make dressing""]
12 --> 13
13 --> 14[""Bring dishes to table""]
14 --> 15[""Prepare dishes""]
15 --> 16[""Bring meal to table""]
16 --> 17[""Finish lunch""]
17 --> 18[""EndNode""]"
