,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.5206160545349121, 0.03692817687988281, 0.026901960372924805, 0.029017210006713867, 0.028882980346679688, 0.07323002815246582]","[0.014380931854248047, 0.004667043685913086, 0.004691123962402344, 0.003743886947631836, 0.02051687240600586]",0.0008451938629150391,0.12282800674438477
1,"[0.03235292434692383, 0.009478092193603516, 0.0070400238037109375, 0.008708953857421875, 0.007946014404296875, 0.00675201416015625]","[0.0010790824890136719, 0.004810333251953125, 0.001207113265991211, 0.007112026214599609, 0.0025360584259033203]",0.0005879402160644531,0.061350107192993164
2,"[0.10109281539916992, 0.02692389488220215, 0.029427051544189453, 0.020528078079223633, 0.0298159122467041, 0.04615187644958496]","[5.002172231674194, 5.003366947174072, 5.00406813621521, 5.006056070327759, 5.010046005249023]",0.004538059234619141,0.13789892196655273
3,"[0.028632164001464844, 0.03384828567504883, 0.03013014793395996, 0.029331207275390625, 0.029814958572387695, 0.03405594825744629]","[1.3540680408477783, 1.3298449516296387, 0.32660388946533203, 5.001718997955322, 5.0023651123046875]",0.0015208721160888672,0.06269598007202148
4,"[0.04228711128234863, 0.048075199127197266, 0.02604389190673828, 0.026252031326293945, 0.043694257736206055, 0.035439252853393555]","[0.001947164535522461, 0.031051158905029297, 0.005953073501586914, 0.013539791107177734, 0.011240959167480469]",0.0008449554443359375,0.05900001525878906
5,"[0.021099090576171875, 0.0103759765625, 0.02068614959716797, 0.010802030563354492, 0.022035837173461914, 0.011987924575805664]","[0.05402684211730957, 0.014539003372192383, 0.029301166534423828, 0.020853042602539062, 0.22105979919433594]",0.0006859302520751953,0.059155941009521484
6,"[0.03200197219848633, 0.008160829544067383, 0.008651018142700195, 0.007904052734375, 0.011905908584594727, 0.01238393783569336]","[0.0014340877532958984, 0.007529258728027344, 0.008262157440185547, 0.0013051033020019531, 0.003883838653564453]",0.0007088184356689453,0.05952310562133789
7,"[0.02261209487915039, 0.006884098052978516, 0.01138615608215332, 0.010362863540649414, 0.010641098022460938, 0.026352882385253906]","[0.14938116073608398, 0.08608818054199219, 0.04065895080566406, 0.006185054779052734, 0.1950831413269043]",0.0010797977447509766,0.06037116050720215
8,"[0.16155695915222168, 0.009921073913574219, 0.008506298065185547, 0.010386943817138672, 0.00922703742980957, 0.022858858108520508]","[0.00251007080078125, 0.0017511844635009766, 0.0020170211791992188, 0.001993894577026367, 0.007730007171630859]",0.0006189346313476562,0.059661149978637695
9,"[0.011900186538696289, 0.021201133728027344, 0.019696950912475586, 0.010326862335205078, 0.010509014129638672, 0.025136947631835938]","[0.017843961715698242, 0.0026400089263916016, 0.002311229705810547, 0.0028121471405029297, 0.0029268264770507812]",0.0009198188781738281,0.058732032775878906
