,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 4{""Check expert responds in time?""}
4 --> |""Yes""|5[""Forward report to referee""]
4 --> |""No""|6[""Ask for external expertise""]
5 --> 7[""Fill out check to pay expenses""]
6 --> 5
7 --> 8[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Fees Required?""}
2 --> |""Yes""|3[""Create Purchase Request""]
2 --> |""No""|4[""Register Post-Seminar Results""]
4 --> 12[""EndNode""]
3 --> 5{""Purchase Approved?""}
5 --> |""Denied""|6[""Notify Rejection""]
5 --> |""Approved""|7[""Send Approval Notification""]
6 --> 12
7 --> 4
"
2,"
graph LR
    StartNode -->|Accept Item| Accept_Item
    Accept_Item --> Fork_Initial
    Fork_Initial --> Dairy
    Fork_Initial --> Other
    Fork_Initial --> Vegetable_Initial
    Dairy --> J1
    Other --> J1
    Vegetable_Initial --> J1
    J1 --> Fruits
    J1 --> Vegetable_Step
    J1 --> Milk
    J1 --> Cheese
    J1 --> Non_perishable
    J1 --> Perishable
    Fruits --> Fruit_Categorization
    Fruit_Categorization --> T_Fruits
    Vegetable_Step --> Veg_Categorization
    Veg_Categorization --> T_Veg_Cat
    Milk --> T_Milk
    Cheese --> T_Cheese
    Non_perishable --> T_Non
    Perishable --> T_Per
    T_Fruits --> J2
    T_Veg_Cat --> J2
    T_Milk --> J2
    T_Cheese --> J2
    T_Non --> J2
    T_Per --> J2
    J2 --> Store
    Store --> EndNode
"
3,"
graph LR
    StartNode --> DetectIncident[""Detect Incident""]
    DetectIncident --> CheckFI{""Check Financial Impact?""}
    CheckFI --> |""YES""| OpenEMS[""Open EMS""]
    CheckFI --> |""NO""| EndProcess[""End Process""]

    OpenEMS --> ContactApp[""Contact Application Team""]
    OpenEMS --> ContactSA[""Contact SA Team""]
    OpenEMS --> ContactDBA[""Contact DBA Team""]
    OpenEMS --> OpenConference[""Open Conference Line""]

    ContactApp --> JoinNode
    ContactSA --> JoinNode
    ContactDBA --> JoinNode
    OpenConference --> JoinNode

    JoinNode --> Troubleshoot[""Troubleshoot the issue""]
    Troubleshoot --> CheckResolution{""Check if resolution known?""}
    CheckResolution --> |""YES""| FixIssue[""Fix the issue""]
    CheckResolution --> |""NO""| CheckVendor{""Check with Vendor?""}

    CheckVendor --> |""YES (Vendor has fix)""| FixIssue
    CheckVendor --> |""NO (No fix available)""| Failover[""Failover to COB""]

    Failover --> FixIssue

    FixIssue --> ResolveEMS[""Resolve and close EMS""]
    ResolveEMS --> EndNode[""End Process""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form (needs Name information)""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location form (needs Location information)""]
4 --> 5[""Populate additional info (needs Event information)""]
5 --> 6[""Configure privacy settings (needs Privacy information)""]
6 --> 7[""Confirm event creation""]
7 --> 8{""Name form populated?""}
8 --> |Yes| 9{""End time after start time?""}
8 --> |No| 2
9 --> |Yes| 10[""Save event information""]
9 --> |No| 11[""Display incorrect time notification""]
10 --> 12[""EndNode""]
11 --> 3
"
5,"
graph LR
0[""StartNode""] --> 1[""Weekly in time for discounts""]
1 --> 2[""Pay invoices (automated process)""]
2 --> 3[""Generate payment report""]
3 --> 4[""Send report to Accounts Receivable""]
3 --> 5[""Send report to registry""]
3 --> 6[""Generate monthly invoices (charge $35 per paid invoice)""]
6 --> 7[""Send out invoices""]
4 --> 8[""EndNode""]
5 --> 8
7 --> 8
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2{""Purpose?""}
2 --> |""Replenish Inventory""|3[""Select warehouse and reserve inventory""]
2 --> |""Confirm Order""|4[""EndNode""]
3 --> 4
"
7,"
graph LR
    StartNode --> A[Verify RFQ]
    A --> D1{Is RFQ Verified?}
    D1 -- Yes --> C[Analyze RFQ and provide L&M cost estimates]
    D1 -- No --> B[Ask for more information]
    B --> A
    C --> D2{Check again if RFQ is verified}
    D2 -- Yes --> F[Add overhead costs and generate pricing options]
    D2 -- No --> B
    F --> G[Generate sales quote]
    G --> EndNode
    C -->|Still need info| E[Ask for info and provide clarification]
    E --> A
"
8,"
graph LR
Start[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Check completeness (D1)""}
2 --> |No| 3[""Send failure notice""]
3 --> End[""EndNode""]
2 --> |Yes| 4[""Perform risk assessment""]
4 --> 5{""Check completeness again (D2)""}
5 --> |No| 3
5 --> |Yes| 6[""Check reinsurance option""]
6 --> 7[""Finish contract""]
7 --> End
"
9,"
graph LR
0[""StartNode""] --> 1[""Hungry Feeling""]
1 --> 2[""Decide to Cook""]
2 --> 3[""Choose Recipes""]
3 --> 4[""Prepare Ingredients""]
4 --> 5[""Prepare Water for Pasta""]
4 --> 6[""Prepare Salad for Washing""]
5 --> 7[""Put Pasta into Water""]
7 --> 8[""Prepare Sauce Ingredients""]
8 --> 9[""Make Sauce""]
6 --> 10[""Wash Salad""]
10 --> 11[""Prepare Dressing Ingredients""]
11 --> 12[""Make Dressing""]
9 --> 13[""Lunch Prepared""]
12 --> 13
13 --> 14[""Bring Dishes to Table""]
14 --> 15[""Prepare Dishes""]
15 --> 16[""Bring Meal to Table""]
16 --> 17[""Finish Lunch""]
17 --> 18[""EndNode""]
"
