,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.5206160545349121, 0.03692817687988281, 0.026901960372924805, 0.029017210006713867, 0.028882980346679688, 0.07323002815246582, 0.028287887573242188, 0.0307009220123291]","[0.014380931854248047, 0.004667043685913086, 0.004691123962402344, 0.003743886947631836, 0.02051687240600586, 0.02384805679321289, 0.004496097564697266]",0.0007839202880859375,0.1242671012878418
1,"[0.03235292434692383, 0.009478092193603516, 0.0070400238037109375, 0.008708953857421875, 0.007946014404296875, 0.00675201416015625, 0.009676933288574219, 0.008193016052246094]","[0.0010790824890136719, 0.004810333251953125, 0.001207113265991211, 0.007112026214599609, 0.0025360584259033203, 0.0019311904907226562, 0.007840156555175781]",0.0006020069122314453,0.06596589088439941
2,"[0.10109281539916992, 0.02692389488220215, 0.029427051544189453, 0.020528078079223633, 0.0298159122467041, 0.04615187644958496, 0.01578497886657715, 0.030684947967529297]","[5.002172231674194, 5.003366947174072, 5.00406813621521, 5.006056070327759, 5.010046005249023, 5.007899761199951, 5.009178876876831]",0.005198240280151367,0.160567045211792
3,"[0.028632164001464844, 0.03384828567504883, 0.03013014793395996, 0.029331207275390625, 0.029814958572387695, 0.03405594825744629, 0.03879809379577637, 0.031562089920043945]","[1.3540680408477783, 1.3298449516296387, 0.32660388946533203, 5.001718997955322, 5.0023651123046875, 5.002269983291626, 5.002917766571045]",0.0019211769104003906,0.07271695137023926
4,"[0.04228711128234863, 0.048075199127197266, 0.02604389190673828, 0.026252031326293945, 0.043694257736206055, 0.035439252853393555, 0.03055429458618164, 0.03271317481994629]","[0.001947164535522461, 0.031051158905029297, 0.005953073501586914, 0.013539791107177734, 0.011240959167480469, 0.002382040023803711, 0.002599000930786133]",0.0008668899536132812,0.0713191032409668
5,"[0.021099090576171875, 0.0103759765625, 0.02068614959716797, 0.010802030563354492, 0.022035837173461914, 0.011987924575805664, 0.012878179550170898, 0.013264894485473633]","[0.05402684211730957, 0.014539003372192383, 0.029301166534423828, 0.020853042602539062, 0.22105979919433594, 1.3128337860107422, 4.747364044189453]",0.0010349750518798828,0.06878519058227539
6,"[0.03200197219848633, 0.008160829544067383, 0.008651018142700195, 0.007904052734375, 0.011905908584594727, 0.01238393783569336, 0.02628183364868164, 0.03046107292175293]","[0.0014340877532958984, 0.007529258728027344, 0.008262157440185547, 0.0013051033020019531, 0.003883838653564453, 0.0017447471618652344, 0.00836181640625]",0.0007379055023193359,0.06724190711975098
7,"[0.02261209487915039, 0.006884098052978516, 0.01138615608215332, 0.010362863540649414, 0.010641098022460938, 0.026352882385253906, 0.012824773788452148, 0.014081954956054688]","[0.14938116073608398, 0.08608818054199219, 0.04065895080566406, 0.006185054779052734, 0.1950831413269043, 0.22564411163330078, 0.01026010513305664]",0.0010528564453125,0.07210397720336914
8,"[0.16155695915222168, 0.009921073913574219, 0.008506298065185547, 0.010386943817138672, 0.00922703742980957, 0.022858858108520508, 0.010864973068237305, 0.009141921997070312]","[0.00251007080078125, 0.0017511844635009766, 0.0020170211791992188, 0.001993894577026367, 0.007730007171630859, 0.002543926239013672, 0.0020012855529785156]",0.0005512237548828125,0.06421089172363281
9,"[0.011900186538696289, 0.021201133728027344, 0.019696950912475586, 0.010326862335205078, 0.010509014129638672, 0.025136947631835938, 0.012733936309814453, 0.011252880096435547]","[0.017843961715698242, 0.0026400089263916016, 0.002311229705810547, 0.0028121471405029297, 0.0029268264770507812, 0.002791881561279297, 0.003103971481323242]",0.0008661746978759766,0.06487298011779785
