,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
1 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 4{""Check expert responds in time?""}
4 --> |""Yes""|5[""Forward report to referee""]
5 --> 6[""Fill check to pay""]
6 --> 7[""EndNode""]
4 --> |""No""| 8[""Ask for external expertise""]
8 --> 4
"
1,"
graph LR
0[StartNode] --> 1[Register Participation]
1 --> 2{Fees required?}
2 -->|No| 3[Register post-seminar results]
3 --> 4[End]
2 -->|Yes| 5[Create purchase request]
5 --> 6{Purchase approved?}
6 -->|No| 7[Notify rejection]
7 --> 4
6 -->|Yes| 8[Send approval notification]
8 --> 3
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept the item""]
1 --> 2[""ForkNode1""]
2 --> 3[""Dairy""]
2 --> 4[""Other""]
2 --> 5[""Vegetable""]

3 --> 6[""Fruits""]
4 --> 6
5 --> 6
6 --> 7[""Fruit Categorization""]
7 --> 8[""Vegetable""]
8 --> 9[""Vegetable Categorization""]

9 --> 10[""ForkNode2""]
10 --> 11[""Milk""]
10 --> 12[""Cheese""]

11 --> 13[""JoinNode2""]
12 --> 13

13 --> 14[""ForkNode3""]
14 --> 15[""Non-perishable""]
14 --> 16[""Perishable""]

15 --> 17[""JoinNode3""]
16 --> 17

17 --> 18[""ForkNode4""]

18 --> 19[""Fruits & Temperature...""]
18 --> 20[""Fruit Cat & Temperature...""]
18 --> 21[""Vegetable Cat & Temperature...""]
18 --> 22[""Milk & Temperature...""]
18 --> 23[""Cheese & Temperature...""]
18 --> 24[""Non-perishable & Temperature...""]
18 --> 25[""Perishable & Temperature...""]

19 --> 26[""JoinNode4""]
20 --> 26
21 --> 26
22 --> 26
23 --> 26
24 --> 26
25 --> 26

26 --> 27[""Store based on policy""]
27 --> 28[""EndNode""]
"
3,"
graph LR
0[StartNode] --> 1[Detect Incident]
1 --> 2{Check Financial Impact}
2 -->|YES| 3[Open EMS]
2 -->|NO| 4[EndNode]
3 --> 5[Contact Application Team]
5 --> 6[Contact SA Team]
6 --> 7[Contact DBA Team]
7 --> 8[Open Conference Line]
8 --> 9[Fork]
9 --> 10[Troubleshoot Issue]
9 --> 11{Check Resolution Known?}
11 -->|YES| 12[Fix Issue]
11 -->|NO| 13{Check Vendor Has Fix?}
13 -->|YES| 14[Fix Issue]
13 -->|NO| 15[Failover to COB]
15 --> 16[Fix Issue]
10 --> 20[Join]
12 --> 20
14 --> 20
16 --> 20
20 --> 17[Resolve and Close EMS]
17 --> 18[EndNode]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form (Name information (combination of any characters))""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms (Location information (multiple entries using any combination of characters))""]
4 --> 5[""Populate additional information (Event information)""]
5 --> 6[""Configure privacy settings (Privacy information (toggles))""]
6 --> 7[""Confirm event creation""]
7 --> 8{""Name populated?""}
8 --> |Yes| 9{""End time after start?""}
8 --> |No| 2
9 --> |Yes| 10[""Save event information""]
9 --> |No| 11[""Display incorrect time notification""]
11 --> 3
10 --> 12[""EndNode""]
"
5,"
graph LR
0[""StartNode""] --> 1[""Weekly, in time for discounts""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate payment report""]
3 --> 4[""Send report to Accounts Receivable""]
3 --> 5[""Send report to registry""]
5 --> 6[""Generate monthly invoices\n(charge $35 per invoice)""]
4 --> 7
6 --> 7
7 --> 8[""Send out invoices""]
8 --> 9[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2{""Purpose?""}
2 --> |""Replenish""|3[""Select Warehouse and Reserve Inventory""]
2 --> |""Confirm Delivery""|4[""EndNode""]
3 --> 4
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
3 --> 1
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
4 --> 5{""Check RFQ verified again?""}
5 --> |""No""|3
5 --> |""Yes""|6[""Add overhead costs and generate pricing options""]
6 --> 7[""Generate sales quote""]
7 --> 8[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Check completeness""}
2 --> |Incomplete| 3[""Send failure notice""] --> 4[""EndNode""]
2 --> |Complete| 5[""Perform risk assessment""]
5 --> 6{""Check completeness again (Repeat)""} 
6 --> |Incomplete| 3
6 --> |Complete| 7[""Check reinsurance option""]
7 --> 8[""Finish contract""] --> 4
"
9,"
graph LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put pasta into water""]
6 --> 8[""Wash salad""]
7 --> 9[""Prepare ingredients for sauce""]
8 --> 10[""Prepare ingredients for dressing""]
9 --> 11[""Make sauce""]
10 --> 12[""Make dressing""]
11 --> 13[""Prepare lunch""]
12 --> 13
13 --> 14[""Bring dishes to table""]
14 --> 15[""Prepare dishes""]
15 --> 16[""Bring meal to table""]
16 --> 17[""Finish lunch""]
17 --> 18[""EndNode""]
"
