,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.0, 0.0, 0.0, 0.001039266586303711, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03499317169189453,0.08611583709716797
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02001500129699707,0.09390640258789062
2,"[0.0, 0.0010063648223876953, 0.0, 0.0, 0.0, 0.0, 0.0009164810180664062]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03402447700500488,0.08309268951416016
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008093118667602539,0.07270216941833496
4,"[0.0, 0.0, 0.0, 0.0009982585906982422, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.029090166091918945,0.09697723388671875
5,"[0.0, 0.0, 0.0, 0.0, 0.001079559326171875, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.005628824234008789,0.04609346389770508
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0019943714141845703,0.049123525619506836
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0009999275207519531, 0.0, 0.0]",0.02070450782775879,0.11777329444885254
8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.012996912002563477,0.06983065605163574
9,"[0.0, 0.0010116100311279297, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06408214569091797,0.15798664093017578
10,"[0.0009925365447998047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02832198143005371,0.0964059829711914
11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001001596450805664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002987384796142578,0.05830025672912598
12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04804277420043945,0.19533634185791016
13,"[0.0, 0.0, 0.0, 0.0, 0.0009963512420654297, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00501704216003418,0.060384273529052734
14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.007998943328857422,0.07219696044921875
15,"[0.0009961128234863281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0050089359283447266,0.05408883094787598
16,"[0.0, 0.0, 0.0, 0.0010023117065429688, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02703380584716797,0.07928872108459473
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008505105972290039,0.05782628059387207
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002003192901611328,0.041928768157958984
19,"[0.0009169578552246094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.005993843078613281,0.05000162124633789
20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.004007101058959961,0.04343414306640625
21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.01100301742553711,0.07368588447570801
22,"[0.0, 0.0009982585906982422, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00899815559387207,0.057997703552246094
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0010004043579101562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008086681365966797,0.05708479881286621
24,"[0.0, 0.0, 0.0010075569152832031, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.004766225814819336,0.05469655990600586
25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0020017623901367188,0.05242156982421875
26,"[0.0, 0.0, 0.0, 0.0, 0.0010805130004882812, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.021006107330322266,0.059729814529418945
27,"[0.0, 0.0, 0.0, 0.0009984970092773438, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02199840545654297,0.07792949676513672
28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00099945068359375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002001047134399414,0.040197134017944336
29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008011817932128906,0.057718753814697266
30,"[0.0, 0.0, 0.0, 0.0, 0.0009958744049072266, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.023005962371826172,0.06473326683044434
31,"[0.0, 0.0, 0.0, 0.0009970664978027344, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.019038915634155273,0.0785529613494873
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.006998300552368164,0.05300426483154297
33,"[0.0, 0.0010063648223876953, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0035088062286376953,0.05625772476196289
34,"[0.0, 0.0009162425994873047, 0.0, 0.0, 0.0, 0.0, 0.001085042953491211]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.027680635452270508,0.051139116287231445
