,group,child,parent
0,10,exposure,influence
1,10,overexposure,exposure
2,10,underexposure,exposure
3,10,solicitation,influence
4,10,blandishment,solicitation
5,10,enticement,solicitation
6,10,seduction,solicitation
7,10,manipulation,influence
8,10,impingement,influence
9,10,leading astray,influence
10,10,cross-pollination,influence
11,10,mind game,influence
12,10,hypnotism,influence
13,10,ingratiation,influence
14,101,haven,shelter
15,101,hut,shelter
16,101,lean-to tent,hut
17,101,canvas tent,hut
18,101,dugout,hut
19,101,storm cellar,hut
20,101,canvas tent,canvas tent
21,101,pup tent,canvas tent
22,101,bell tent,canvas tent
23,101,pop tent,canvas tent
24,101,Nissen hut,hut
25,101,canvas pagoda,hut
26,101,umbrella tent,canvastent
27,101,canvas wall tent,hut
28,101,backpacking tent,hut
29,101,Sibley tent,hut
30,101,three-legged pyramid tepee,hut
31,101,mountain tent,hut
32,101,canvas tepee,hut
33,101,cookhouse,hut
34,101,canvas shelter,hut
35,101,havan,hut
36,101,canvas blockhouse,hut
37,101,Nissen hut,hut
38,101,irdon shelter,shelter
39,101,sheelter,shelter
40,101,igloo,shelter
41,101,tupik,shelter
42,101,pop-up device,shelter
43,105,bongo,percussion instrument
44,105,tabor,drum
45,105,timbrel,percussion instrument
46,105,lagerphone,percussion instrument and string instrument
47,105,spinet,string instrument
48,105,grand piano,string instrument
49,105,baby grand,string instrument
50,105,concert grand,string instrument
51,105,cymal,percussion instrument
52,105,handbell,percussion instrument
53,105,chime,percussion instrument
54,105,gong,percussion instrument
55,105,glockenspiel,percussion instrument
56,105,tenor drum,drum
57,105,steel drum,drum
58,13,coefficient of self induction,coefficient
59,13,coefficient of mutual induction,coefficient
60,13,coefficient of expansion,coefficient
61,13,coefficient of reflection,coefficient
62,13,coefficient of friction,coefficient
63,13,coefficient of elasticity,coefficient
64,13,coefficient of viscosity,coefficient
65,13,modulus,coefficient
66,13,modulus of rigidity,modulus
67,13,Young's modulus,modulus
68,13,bulk modulus,modulus
69,13,transmittance,coefficient
70,13,absorption coefficient,coefficient
71,137,hypochromic anemia,anemia
72,137,macrocytic anemia,anemia
73,137,microcytic anemia,anemia
74,137,iron deficiency anemia,microcytic anemia
75,137,sickle-cell anemia,microcytic anemia
76,137,erythroblastosis fetalis,anemia
77,137,hypoplastic anemia,anemia
78,137,pernicious anemia,anemia
79,137,aplastic anemia,anemia
80,137,transient ischemic attack,ischemia
81,137,ischemic stroke,ischemia
82,137,hypoplastic anemia,ischemia
83,137,thalesemia,anemia
84,137,megaloblastic anemia,anemia
85,137,metaplastic anemia,anemia
86,137,hemolytic anemia,anemia
87,137,favism,hemolytic anemia
88,137,Fanconi's anemia,anemia
89,137,sideroblastic anemia,anemia
90,137,Cooley's anemia,anemia
91,138,civil union,marriage
92,138,common-law marriage,marriage
93,138,marriage of convenience,marriage
94,138,marital status,marriage
95,138,monogamy,marital status
96,138,bachelorhood,marital status
97,138,open marriage,marital status
98,138,polygyny,marital status
99,138,monogyny,marital status
100,138,bigamy,marital status
101,138,widowhood,marital status
102,138,spinsterhood,marital status
103,138,serial monogamy,marital status
104,138,exogamy,marriage
105,138,polyandry,exogamy
106,138,monandry,exogamy
107,138,misalliance,exogamy
108,138,mesalliance,exogamy
109,138,endogamy,marriage
110,138,"endogamy:Misalliance,",exogamy
111,138,"endogamy:Mesalliance,",exogamy
112,138,cuckoldom,open marriage
113,15,sortie,maiden flight
114,15,parasailing,flight
115,15,ballooning,flight
116,15,glide,flight
117,15,acrobatics,flight
118,15,hang gliding,flight
119,15,terrain flight,flight
120,15,tailspin,glide
121,15,hang gliding,terrain flight
122,15,flyover,terrain flight
123,15,pass,terrain flight
124,15,blind flying,air travel
125,15,overflight,air travel
126,15,air travel,flight
127,15,maiden flight,air travel
128,150,humor,nothing (root)
129,150,joke,humor
130,150,one-liner,joke
131,150,repartee,joke
132,150,bon mot,joke
133,150,in-joke,joke
134,150,comic expression,humo
135,150,caricature,satire
136,150,parody,satire
137,150,satire,humor
138,150,persiflage,humour
139,150,witty expressions,humour
140,150,wit,witty expressions (under humor)
141,150,pungency,witty expressions (under humor)
142,150,sarcasm,witty expressions (under humor)
143,150,drollery,witty expressions (under humor)
144,150,caricature,satire is not the parent of satire
145,150,persiflage,"satire is not parent of satire,  it should be under humor"
146,150,persiflage,humor
147,150,wagery,wits
148,150,witty expressions,humor
149,150,wagery,witty expressions
150,150,shaggy dog story,joke
151,150,sight gag,joke
152,150,bon mot,joke
153,150,ribaldry,joke
154,150,ethnic joke,joke
155,150,funny story,joke
156,150,dirty joke,joke
157,150,comic strip,joke
158,150,cartoon,joke
159,150,je d'esprit,joke
160,150,puns,joke
161,150,sick joke,joke
162,150,drollery,witty expressions
163,150,jocosity,witty expressions is a child of witt
164,150,sight gag,joke (not a sub-type  )
165,150,jeu d’esprit,joke
166,150,sick joke,joke
167,150,repartee,joke
168,150,toaster,joke
169,150,badinage,joke
170,150,mocker,joke
171,150,badinage,joke
172,150,mocker,ribaldry
173,150,"ribaldry,",joke
174,150,mocker,(ribaldry) under joke
175,150,sight gag,(joke)
176,17,education,eduction
177,17,course,education
178,17,orientation course,course
179,17,extension course,course
180,17,elective course,course
181,17,secondary education,education
182,17,higher education,education
183,17,extension,education
184,17,shop class,course
185,17,course of lectures,course
186,17,directed study,course
187,17,work-study program,course
188,17,industrial arts,course
189,17,dramatics,course
190,17,home study,education
191,17,correspondence course,education
192,17,refresher course,education
193,17,childbirth-preparation class,education
194,17,adult education,education
195,17,team teaching,education
196,17,coeducation,education
197,17,workshop,education
198,17,seminar,education
199,17,secondary education,education
200,171,woodpecker,piciform bird
201,171,barbet,piciform bird
202,171,jacamar,piciform bird
203,171,toucan,piciform bird
204,171,toucanet,piciform bird
205,171,honey guide,piciform bird
206,171,wryneck,piciform bird
207,171,flicker,woodpecker
208,171,yellows shafted flicker,flicker
209,171,red-shafted flicker,flicker
210,171,gilded flicker,flicker
211,171,downy woodpecker,woodpecker
212,171,red-breasted sapsucker,woodpecker
213,171,yellow-bellied sapsucker,woodpecker
214,171,sapsucker,woodpecker
215,177,auk,no category
216,177,guillemot,auk
217,177,black guillemot,guillemot
218,177,pigeon guillemot,guillemot
219,177,razorbill,guillemot
220,177,little auk,auk
221,177,murre,auk
222,177,thick-billed murre,murre
223,177,common murre,murre
224,177,auklet,murre
225,177,great auk,auk
226,180,apple,nothing
227,180,apple tree,apple
228,180,wild apple,apple
229,180,wild crab,wild apple
230,180,crab apple,wild apple
231,180,American crab,crab apple
232,180,Oregon crab,crab apple
233,180,Bechtel crab,crab apple
234,180,Iowa crab,crab apple
235,180,Siberian crab,crab apple
236,180,Southern crab,crab apple
237,193,progymnosperm,gymnosperm
238,193,seed fern,gymnosperm
