,group,child,parent
0,10,influence,root
1,10,ingratiation,influence
2,10,blandishment,ingratiation
3,10,entertainment,influence
4,10,solicitation,entertainment
5,10,exposure,entertainment
6,10,manipulation,influence
7,10,leading astray,manipulation
8,10,impingement,manipulation
9,10,mind game,manipulation
10,10,enticement,influence
11,10,cross-pollination,influence
12,10,overexposure,influence
13,10,underexposure,influence
14,10,hypnotism,influence
15,10,seduction,influence
16,101,canvas tent,tent
17,101,wall tent,tent
18,101,pop tent,tent
19,101,fly tent,tent
20,101,bell tent,tent
21,101,lean-to tent,tent
22,101,Sibley tent,tent
23,101,backpacking tent,tent
24,101,pup tent,tent
25,101,mountain tent,tent
26,101,pyramidal tent,tent
27,101,circus tent,tent
28,101,field tent,tent
29,101,canvas wall tent,canvas tent
30,101,canvas fly tent,canvas tent
31,101,hut,wall tent
32,101,Nissen hut,hut
33,101,praetorium,hut
34,101,safe house,shelter
35,101,safehold,safe house
36,101,refuge,safe house
37,101,dugout,shelter
38,101,igloo,shelter
39,101,mudhif,shelter
40,101,tupik,shelter
41,101,haven,shelter
42,101,cookhouse,shelter
43,101,cabana,cookhouse
44,101,storm cellar,shelter
45,101,mantelet,storm cellar
46,101,tepee,shelter
47,101,sconce,tepee
48,101,umbrella tent,shelter
49,101,harbor,umbrella tent
50,105,drum,percussion instrument
51,105,bass drum,drum
52,105,snare drum,drum
53,105,tenor drum,drum
54,105,tabor,drum
55,105,handbell,drum
56,105,chime,percussion instrument
57,105,glockenspiel,chime
58,105,carillon,chime
59,105,handbell,chime
60,105,gong,percussion instrument
61,105,lagerphone,gong
62,105,triangle,percussion instrument
63,105,cymbal,percussion instrument
64,105,high-hat cymbal,cymbal
65,105,timbrel,percussion instrument
66,105,maraca,timbrel
67,105,piano,percussion instrument
68,105,mechanical piano,piano
69,105,grand piano,piano
70,105,concert grand,grand piano
71,105,baby grand,grand piano
72,105,spinet,grand piano
73,105,steel drum,percussion instrument
74,105,vibraphone,percussion instrument
75,105,marimba,vibraphone
76,105,bongo,percussion instrument
77,105,tambourine,percussion instrument
78,105,ratchet,tambourine
79,105,rain stick,ratchet
80,105,zill,rain stick
81,13,coefficient of reflection,coefficient
82,13,coefficient of expansion,coefficient
83,13,coefficient of friction,coefficient
84,13,coefficient of elasticity,coefficient
85,13,coefficient of viscosity,coefficient
86,13,coefficient of mutual induction,coefficient
87,13,coefficient of self induction,coefficient
88,13,Young's modulus,coefficient of elasticity
89,13,modulus of rigidity,coefficient of elasticity
90,13,bulk modulus,coefficient of expansion
91,13,drag coefficient,coefficient
92,137,hypochromic anemia,anemia
93,137,macrocytic anemia,anemia
94,137,microcytic anemia,anemia
95,137,iron deficiency anemia,hypochromic anemia
96,137,sideroblastic anemia,hypochromic anemia
97,137,megaloblastic anemia,macrocytic anemia
98,137,sickle-cell anemia,macrocytic anemia
99,137,hypoplastic anemia,microcytic anemia
100,137,Fanconi's anemia,microcytic anemia
101,137,Cooley's anemia,hypochromic anemia
102,137,thalassemia,hypochromic anemia
103,137,erythroblastosis fetalis,macrocytic anemia
104,137,hemolytic anemia,anemia
105,137,aplastic anemia,anemia
106,137,refractory anemia,anemia
107,137,metaplastic anemia,anemia
108,137,favism,anemia
109,137,pernicious anemia,anemia
110,137,ischemia,anemia
111,137,ischemic stroke,ischemia
112,137,transient ischemic attack,ischemia
113,138,marriage,marital status
114,138,serial monogamy,marriage
115,138,bachelorhood,marital status
116,138,spinsterhood,marital status
117,138,widowhood,marital status
118,138,civil union,marital status
119,138,common-law marriage,marriage
120,138,open marriage,marriage
121,138,polygamy,marriage
122,138,polygyny,polygamy
123,138,monogyny,polygamy
124,138,monandry,polygamy
125,138,monogamy,marriage
126,138,mesalliance,marriage
127,138,misalliance,marriage
128,138,marriage of convenience,marriage
129,138,cuckoldom,marriage
130,138,exogamy,marriage
131,138,endogamy,marriage
132,138,sigeh,marriage
133,138,bigamy,marriage
134,138,polyandry,polygamy
135,15,air travel,flight
136,15,overflight,flight
137,15,parasailing,flight
138,15,hang gliding,flight
139,15,ballooning,flight
140,15,terrain flight,flight
141,15,glide,terrain flight
142,15,solo,terrain flight
143,15,sortie,flight
144,15,pass,flight
145,15,flyover,pass
146,15,blind flying,terrain flight
147,15,maiden flight,flight
148,15,acrobatics,flight
149,15,tailspin,acrobatics
150,150,joke,wit
151,150,jocosity,wit
152,150,badinage,wit
153,150,ribaldry,wit
154,150,banter,wit
155,150,bon mot,wit
156,150,waggery,wit
157,150,drollery,wit
158,150,esprit de l'escalier,wit
159,150,repartee,wit
160,150,persiflage,wit
161,150,caricature,wit
162,150,parody,caricature
163,150,comic strip,joke
164,150,cartoon,joke
165,150,sarcasm,joke
166,150,funny story,joke
167,150,one-liner,joke
168,150,sight gag,joke
169,150,pun,joke
170,150,dirty joke,joke
171,150,ethnic joke,joke
172,150,shaggy dog story,joke
173,150,mock-heroic,wit
174,150,jeu d'esprit,wit
175,17,elementary education,education
176,17,secondary education,education
177,17,higher education,education
178,17,adult education,education
179,17,course,higher education
180,17,required course,course
181,17,elective course,course
182,17,extension course,course
183,17,seminar,course
184,17,workshop,course
185,17,directed study,course
186,17,continuing education,adult education
187,17,refresher course,continuing education
188,17,correspondence course,continuing education
189,17,industrial arts,elementary education
190,17,shop class,elementary education
191,17,propaedeutic,higher education
192,17,course of lectures,higher education
193,17,dramatics,elementary education
194,17,team teaching,higher education
195,17,home study,adult education
196,17,childbirth-preparation class,adult education
197,17,orientation course,higher education
198,17,extension,higher education
199,17,extracurricular activity,higher education
200,17,coeducation,higher education
201,17,life class,elementary education
202,17,athletics,elementary education
203,17,art class,elementary education
204,171,flicker,woodpecker
205,171,puffbird,woodpecker
206,171,jacamar,woodpecker
207,171,sapsucker,woodpecker
208,171,piciform bird,woodpecker
209,171,barbet,piciform bird
210,171,toucan,piciform bird
211,171,toucanet,toucan
212,171,wryneck,woodpecker
213,171,honey guide,woodpecker
214,171,ivorybill,woodpecker
215,171,red-shafted flicker,flicker
216,171,yellow-shafted flicker,flicker
217,171,gilded flicker,flicker
218,171,yellow-bellied sapsucker,sapsucker
219,171,red-breasted sapsucker,sapsucker
220,171,downy woodpecker,sapsucker
221,177,guillemot,auk
222,177,pigeon guillemot,guillemot
223,177,black guillemot,guillemot
224,177,razorbill,guillemot
225,177,murre,auk
226,177,common murre,murre
227,177,thick-billed murre,murre
228,177,auklet,auk
229,177,great auk,auk
230,177,little auk,auk
231,180,apple tree,apple
232,180,wild apple,apple
233,180,crab apple,wild apple
234,180,Siberian crab,crab apple
235,180,American crab apple,crab apple
236,180,Southern crab apple,crab apple
237,180,Oregon crab apple,crab apple
238,180,wild crab,crab apple
239,180,Iowa crab,crab apple
240,180,Bechtel crab,crab apple
241,184,beginning,initiation
242,184,start,initiation
243,184,inauguration,initiation
244,184,kickoff,start
245,184,tip-off,start
246,184,face-off,start
247,184,scrum,start
248,184,groundbreaking,start
249,184,inauguration,inauguration
250,184,installation,inauguration
251,184,startup,inauguration
252,184,introduction,initiation
253,184,product introduction,introduction
254,184,curtain raiser,introduction
255,184,creation,initiation
256,184,authorship,creation
257,184,hypnogenesis,creation
258,184,union,initiation
259,184,unionization,union
260,184,communization,union
261,184,collectivization,union
262,184,population,initiation
263,184,naturalization,population
264,184,colonization,population
265,184,attack,initiation
266,184,induction,attack
267,184,induction of labor,attack
268,184,peace,initiation
269,184,peace initiative,peace
270,193,seed fern,gymnosperm
271,193,progymnosperm,gymnosperm
272,193,cycad,gymnosperm
273,193,dioon,cycad
274,193,zamia,cycad
275,193,macrozamia,cycad
276,193,encephalartos,cycad
277,193,coontie,cycad
278,193,burrawong,cycad
279,193,ceratozamia,cycad
280,193,sago palm,cycad
281,193,false sago,sago palm
282,198,terrorism,terror
283,198,terror,terrorism
284,198,terrorist attack,terrorism
285,198,9/11,terrorist attack
286,198,domestic terrorism,terrorism
287,198,international terrorism,terrorism
288,198,state-sponsored terrorism,terrorism
289,198,ecoterrorism,terrorism
290,198,theoterrorism,terrorism
291,198,bioterrorism,terrorism
292,198,chemical terrorism,terrorism
293,198,nuclear terrorism,terrorism
294,198,cyber-terrorism,terrorism
295,198,narcoterrorism,terrorism
296,198,Red Hand Defenders,narcoterrorism
297,200,pocket,none
298,200,vest pocket,pocket
299,200,breast pocket,pocket
300,200,slash pocket,pocket
301,200,patch pocket,pocket
302,200,fob,vest pocket
303,200,diplomatic pouch,breast pocket
304,200,tobacco pouch,breast pocket
305,200,sporran,pocket
306,200,waist pack,pocket
307,200,fanny pack,waist pack
308,200,hip pocket,pocket
309,200,mailbag,pocket
310,212,ornithopod,ornithischian
311,212,ceratopsian,ornithischian
312,212,ankylosaur,ornithischian
313,212,trachodon,ornithopod
314,212,anatotitan,ornithopod
315,212,hadrosaur,ornithopod
316,212,edmontosaurus,hadrosaur
317,212,staurikosaur,hadrosaur
318,212,triceratops,ceratopsian
319,212,styracosaur,ceratopsian
320,212,stegosaur,ceratopsian
321,212,pachycephalosaur,ceratopsian
322,212,protoceratops,ceratopsian
323,212,bone-headed dinosaur,triceratops
324,212,corythosaur,ceratopsian
325,212,ankylosaur,ankylosaur
326,212,edmontonia,ankylosaur
327,212,psittacosaur,ankylosaur
328,215,microphone,electro-acoustic transducer
329,215,loudspeaker,electro-acoustic transducer
330,215,earphone,electro-acoustic transducer
331,215,crystal microphone,microphone
332,215,condenser microphone,microphone
333,215,directional microphone,microphone
334,215,cardioid microphone,microphone
335,215,spike mike,microphone
336,215,cartridge,microphone
337,215,crystal pickup,microphone
338,215,bug,microphone
339,215,bullhorn,loudspeaker
340,215,woofer,loudspeaker
341,215,tweeter,loudspeaker
342,215,subwoofer,loudspeaker
343,215,tannoy,loudspeaker
344,215,squawk box,loudspeaker
345,215,headset,earphone
346,215,earplug,earphone
347,215,telephone receiver,earphone
348,236,point,attractor
349,236,metacenter,attractor
350,236,intersection,attractor
351,236,McGuffin,plot element
352,236,be-all and end-all,plot element
353,236,plot element,component
354,236,vertex,point
355,236,strange attractor,attractor
356,24,tamarin,New World monkey
357,24,marmoset,New World monkey
358,24,howler monkey,New World monkey
359,24,saki,New World monkey
360,24,capuchin,New World monkey
361,24,titi,New World monkey
362,24,uakari,New World monkey
363,24,squirrel monkey,New World monkey
364,24,spider monkey,New World monkey
365,24,silky tamarin,tamarin
366,24,douroucouli,tamarin
367,24,pinche,tamarin
