,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.0001838207244873047, 0.00014328956604003906, 0.00013875961303710938, 0.00013899803161621094, 0.00013709068298339844, 0.0002338886260986328, 0.00012421607971191406, 0.00013184547424316406, 0.00012373924255371094, 0.00011897087097167969, 0.00011706352233886719, 0.00011491775512695312, 0.00011992454528808594, 0.00012111663818359375, 0.00019693374633789062, 0.0001380443572998047, 0.00012993812561035156]","[4.00543212890625e-05, 2.193450927734375e-05, 1.2874603271484375e-05, 1.5974044799804688e-05, 1.3113021850585938e-05, 2.288818359375e-05, 1.1920928955078125e-05, 1.0967254638671875e-05, 1.0251998901367188e-05, 1.0013580322265625e-05, 1.0967254638671875e-05, 1.1205673217773438e-05, 1.0013580322265625e-05, 1.0967254638671875e-05, 2.6226043701171875e-05, 1.3828277587890625e-05, 1.2159347534179688e-05]",0.006307125091552734,0.024491071701049805
1,"[3.0040740966796875e-05, 2.6941299438476562e-05, 2.6702880859375e-05, 2.6941299438476562e-05, 2.9802322387695312e-05, 3.0994415283203125e-05, 4.00543212890625e-05, 2.8133392333984375e-05, 3.695487976074219e-05, 2.7894973754882812e-05, 4.673004150390625e-05, 3.504753112792969e-05, 2.7894973754882812e-05, 3.4809112548828125e-05, 2.8848648071289062e-05, 2.6941299438476562e-05, 2.6702880859375e-05]","[1.0967254638671875e-05, 7.152557373046875e-06, 6.198883056640625e-06, 5.0067901611328125e-06, 5.9604644775390625e-06, 6.198883056640625e-06, 4.76837158203125e-06, 9.059906005859375e-06, 4.0531158447265625e-06, 6.198883056640625e-06, 5.245208740234375e-06, 5.9604644775390625e-06, 6.198883056640625e-06, 3.0994415283203125e-06, 5.0067901611328125e-06, 5.245208740234375e-06, 5.245208740234375e-06]",0.0013179779052734375,0.022265195846557617
2,"[0.00014281272888183594, 0.000102996826171875, 0.00012111663818359375, 9.512901306152344e-05, 0.00010395050048828125, 0.0001270771026611328, 0.00010085105895996094, 0.00010395050048828125, 0.00010323524475097656, 9.894371032714844e-05, 0.00011706352233886719, 0.00014901161193847656, 0.000102996826171875, 0.0001010894775390625, 0.00011801719665527344, 0.00012302398681640625, 9.870529174804688e-05]","[1.5020370483398438e-05, 2.09808349609375e-05, 1.0967254638671875e-05, 1.2874603271484375e-05, 1.3113021850585938e-05, 7.867813110351562e-06, 1.4066696166992188e-05, 1.0967254638671875e-05, 1.5974044799804688e-05, 1.2159347534179688e-05, 8.821487426757812e-06, 9.059906005859375e-06, 1.0013580322265625e-05, 1.0967254638671875e-05, 1.0013580322265625e-05, 1.4066696166992188e-05, 1.0251998901367188e-05]",0.006718158721923828,0.03503990173339844
3,"[2.6226043701171875e-05, 2.5033950805664062e-05, 2.3126602172851562e-05, 2.5033950805664062e-05, 2.7179718017578125e-05, 2.574920654296875e-05, 2.2649765014648438e-05, 2.288818359375e-05, 2.3126602172851562e-05, 2.4080276489257812e-05, 2.3126602172851562e-05, 2.2172927856445312e-05, 2.4080276489257812e-05, 2.193450927734375e-05, 2.4080276489257812e-05, 3.2901763916015625e-05, 2.2649765014648438e-05]","[9.059906005859375e-06, 5.9604644775390625e-06, 4.76837158203125e-06, 5.0067901611328125e-06, 2.86102294921875e-06, 6.198883056640625e-06, 7.3909759521484375e-06, 4.0531158447265625e-06, 3.814697265625e-06, 4.0531158447265625e-06, 3.814697265625e-06, 7.867813110351562e-06, 5.0067901611328125e-06, 5.0067901611328125e-06, 5.0067901611328125e-06, 4.0531158447265625e-06, 4.0531158447265625e-06]",0.001171112060546875,0.021481990814208984
4,"[2.8848648071289062e-05, 2.7894973754882812e-05, 2.8133392333984375e-05, 3.0040740966796875e-05, 2.8848648071289062e-05, 2.8133392333984375e-05, 2.8133392333984375e-05, 2.9087066650390625e-05, 2.6941299438476562e-05, 2.7894973754882812e-05, 2.7894973754882812e-05, 3.1948089599609375e-05, 2.7894973754882812e-05, 2.6702880859375e-05, 2.8133392333984375e-05, 2.8133392333984375e-05, 2.7894973754882812e-05]","[1.0013580322265625e-05, 6.9141387939453125e-06, 5.9604644775390625e-06, 6.198883056640625e-06, 5.0067901611328125e-06, 5.7220458984375e-06, 5.0067901611328125e-06, 5.0067901611328125e-06, 8.106231689453125e-06, 5.0067901611328125e-06, 8.106231689453125e-06, 5.245208740234375e-06, 5.0067901611328125e-06, 5.9604644775390625e-06, 5.9604644775390625e-06, 5.9604644775390625e-06, 4.0531158447265625e-06]",0.0039522647857666016,0.03065204620361328
5,"[2.6702880859375e-05, 2.6226043701171875e-05, 3.0994415283203125e-05, 2.574920654296875e-05, 2.574920654296875e-05, 3.0994415283203125e-05, 2.5272369384765625e-05, 2.9087066650390625e-05, 2.6226043701171875e-05, 2.5033950805664062e-05, 2.8848648071289062e-05, 2.5987625122070312e-05, 2.5033950805664062e-05, 2.8133392333984375e-05, 2.6226043701171875e-05, 2.6226043701171875e-05, 2.6226043701171875e-05]","[1.0967254638671875e-05, 6.9141387939453125e-06, 6.198883056640625e-06, 6.198883056640625e-06, 6.198883056640625e-06, 3.814697265625e-06, 5.0067901611328125e-06, 4.76837158203125e-06, 4.0531158447265625e-06, 6.198883056640625e-06, 5.0067901611328125e-06, 8.106231689453125e-06, 5.0067901611328125e-06, 5.7220458984375e-06, 4.76837158203125e-06, 4.76837158203125e-06, 3.814697265625e-06]",0.0024411678314208984,0.025415897369384766
6,"[3.314018249511719e-05, 3.1948089599609375e-05, 3.0994415283203125e-05, 3.0040740966796875e-05, 3.0279159545898438e-05, 3.075599670410156e-05, 2.8848648071289062e-05, 2.9802322387695312e-05, 2.8848648071289062e-05, 3.0040740966796875e-05, 2.6702880859375e-05, 3.218650817871094e-05, 3.1948089599609375e-05, 2.9802322387695312e-05, 2.9087066650390625e-05, 2.8848648071289062e-05, 2.8848648071289062e-05]","[1.0013580322265625e-05, 5.9604644775390625e-06, 5.9604644775390625e-06, 4.76837158203125e-06, 5.0067901611328125e-06, 5.245208740234375e-06, 5.245208740234375e-06, 5.0067901611328125e-06, 6.198883056640625e-06, 4.0531158447265625e-06, 4.0531158447265625e-06, 3.814697265625e-06, 5.245208740234375e-06, 5.0067901611328125e-06, 5.0067901611328125e-06, 5.245208740234375e-06, 5.245208740234375e-06]",0.0010290145874023438,0.021012067794799805
7,"[2.3126602172851562e-05, 2.7894973754882812e-05, 2.193450927734375e-05, 2.3126602172851562e-05, 2.384185791015625e-05, 2.09808349609375e-05, 2.0265579223632812e-05, 1.8835067749023438e-05, 1.811981201171875e-05, 1.9073486328125e-05, 2.193450927734375e-05, 2.4080276489257812e-05, 2.3126602172851562e-05, 2.09808349609375e-05, 2.3126602172851562e-05, 2.09808349609375e-05, 2.002716064453125e-05]","[8.821487426757812e-06, 6.198883056640625e-06, 4.76837158203125e-06, 4.0531158447265625e-06, 5.0067901611328125e-06, 5.0067901611328125e-06, 3.814697265625e-06, 4.0531158447265625e-06, 4.0531158447265625e-06, 4.0531158447265625e-06, 3.814697265625e-06, 4.0531158447265625e-06, 3.814697265625e-06, 4.0531158447265625e-06, 3.814697265625e-06, 4.0531158447265625e-06, 4.76837158203125e-06]",0.001644134521484375,0.02844071388244629
8,"[5.0067901611328125e-05, 8.606910705566406e-05, 3.981590270996094e-05, 2.47955322265625e-05, 2.384185791015625e-05, 2.384185791015625e-05, 3.0994415283203125e-05, 4.100799560546875e-05, 3.0994415283203125e-05, 2.8133392333984375e-05, 2.5033950805664062e-05, 2.5033950805664062e-05, 4.506111145019531e-05, 2.4080276489257812e-05, 2.6226043701171875e-05, 2.4080276489257812e-05, 3.3855438232421875e-05]","[1.0013580322265625e-05, 2.4080276489257812e-05, 6.198883056640625e-06, 6.198883056640625e-06, 6.198883056640625e-06, 4.0531158447265625e-06, 2.86102294921875e-06, 4.0531158447265625e-06, 5.0067901611328125e-06, 5.9604644775390625e-06, 3.814697265625e-06, 4.0531158447265625e-06, 4.0531158447265625e-06, 4.76837158203125e-06, 4.76837158203125e-06, 4.0531158447265625e-06, 4.0531158447265625e-06]",0.001567840576171875,0.023914098739624023
9,"[9.298324584960938e-05, 8.869171142578125e-05, 0.00012993812561035156, 7.605552673339844e-05, 7.486343383789062e-05, 8.320808410644531e-05, 7.724761962890625e-05, 7.605552673339844e-05, 7.677078247070312e-05, 7.581710815429688e-05, 8.082389831542969e-05, 7.510185241699219e-05, 7.414817810058594e-05, 8.296966552734375e-05, 8.296966552734375e-05, 8.392333984375e-05, 8.988380432128906e-05]","[1.52587890625e-05, 1.2159347534179688e-05, 9.059906005859375e-06, 9.059906005859375e-06, 8.106231689453125e-06, 8.821487426757812e-06, 7.867813110351562e-06, 3.0994415283203125e-05, 8.344650268554688e-06, 9.059906005859375e-06, 8.106231689453125e-06, 9.775161743164062e-06, 7.152557373046875e-06, 1.0967254638671875e-05, 9.059906005859375e-06, 8.106231689453125e-06, 1.0013580322265625e-05]",0.0034699440002441406,0.023910999298095703
