,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,leading astray,influence
3,10,cross-pollination,influence
4,10,impingement,influence
5,10,seduction,manipulation
6,10,mind game,manipulation
7,10,blandishment,manipulation
8,10,enticement,manipulation
9,10,hypnotism,manipulation
10,10,ingratiation,manipulation
11,10,solicitation,manipulation
12,10,underexposure,exposure
13,10,overexposure,exposure
14,101,Tent,Shelter
15,101,Hut,Shelter
16,101,Pavilion,Shelter
17,101,Safe House,Shelter
18,101,Fallout Shelter,Shelter
19,101,Storm Cellar,Shelter
20,101,Harbor,Shelter
21,101,Refuge,Shelter
22,101,Haven,Shelter
23,101,Safehold,Shelter
24,101,Mantelet,Shelter
25,101,Sconce,Shelter
26,101,Loft,Shelter
27,101,canvas tent,Tent
28,101,cottage tent,Tent
29,101,field tent,Tent
30,101,pop tent,Tent
31,101,pyramidal tent,Tent
32,101,umbrella tent,Tent
33,101,bell tent,Tent
34,101,Sibley tent,bell tent
35,101,wall tent,Tent
36,101,mountain tent,Tent
37,101,lean-to tent,Tent
38,101,pup tent,Tent
39,101,two-man tent,Tent
40,101,backpacking tent,Tent
41,101,fly tent,Tent
42,101,praetorium,Tent
43,101,tupik,Tent
44,101,circus tent,Pavilion
45,101,cabana,Pavilion
46,101,Nissen hut,Hut
47,101,tepee,Hut
48,101,igloo,Hut
49,101,mudhif,Hut
50,101,dugout,Hut
51,101,hovel,Hut
52,101,cookhouse,Hut
53,105,drum,percussion instrument
54,105,idiophone,percussion instrument
55,105,keyboard percussion instrument,percussion instrument
56,105,bass drum,drum
57,105,tabor,drum
58,105,bongo,drum
59,105,tenor drum,drum
60,105,tambour,drum
61,105,kettle,drum
62,105,glockenspiel,idiophone
63,105,vibraphone,idiophone
64,105,marimba,idiophone
65,105,lagerphone,idiophone
66,105,steel drum,idiophone
67,105,handbell,idiophone
68,105,gong,idiophone
69,105,cymbal,idiophone
70,105,triangle,idiophone
71,105,tambourine,idiophone
72,105,bones,idiophone
73,105,rain stick,idiophone
74,105,maraca,idiophone
75,105,timbrel,idiophone
76,105,zill,idiophone
77,105,high-hat cymbal,cymbal
78,105,piano,keyboard percussion instrument
79,105,carillon,keyboard percussion instrument
80,105,upright,piano
81,105,grand piano,piano
82,105,mechanical piano,piano
83,105,spinet,upright
84,105,baby grand,grand piano
85,105,concert grand,grand piano
86,13,modulus,physical property
87,13,coefficient,physical property
88,13,weight,physical property
89,13,transmittance,physical property
90,13,Young's modulus,modulus
91,13,modulus of rigidity,modulus
92,13,bulk modulus,modulus
93,13,drag coefficient,coefficient
94,13,coefficient of reflection,coefficient
95,13,coefficient of self induction,coefficient
96,13,coefficient of mutual induction,coefficient
97,13,coefficient of friction,coefficient
98,13,coefficient of expansion,coefficient
99,13,coefficient of elasticity,coefficient
100,13,absorption coefficient,coefficient
101,13,coefficient of viscosity,coefficient
102,137,microcytic anemia,anemia
103,137,iron deficiency anemia,microcytic anemia
104,137,chlorosis,iron deficiency anemia
105,137,thalassemia,microcytic anemia
106,137,cooley's anemia,thalassemia
107,137,sideroblastic anemia,microcytic anemia
108,137,hypochromic anemia,microcytic anemia
109,137,macrocytic anemia,anemia
110,137,megaloblastic anemia,macrocytic anemia
111,137,pernicious anemia,megaloblastic anemia
112,137,hyperchromic anemia,macrocytic anemia
113,137,hemolytic anemia,anemia
114,137,sickle-cell anemia,hemolytic anemia
115,137,erythroblastosis fetalis,hemolytic anemia
116,137,favism,hemolytic anemia
117,137,hypoplastic anemia,anemia
118,137,aplastic anemia,hypoplastic anemia
119,137,fanconi's anemia,aplastic anemia
120,137,refractory anemia,aplastic anemia
121,137,metaplastic anemia,hypoplastic anemia
122,137,ischemia,health condition
123,137,ischemic stroke,ischemia
124,137,transient ischemic attack,ischemia
125,138,marital status,marriage
126,138,monogamy,marriage
127,138,polygamy,marriage
128,138,endogamy,marriage
129,138,exogamy,marriage
130,138,misalliance,marriage
131,138,mesalliance,marriage
132,138,common-law marriage,marriage
133,138,civil union,marriage
134,138,marriage of convenience,marriage
135,138,sigeh,marriage
136,138,cuckoldom,marriage
137,138,open marriage,monogamy
138,138,serial monogamy,monogamy
139,138,monogyny,monogamy
140,138,monandry,monogamy
141,138,polygyny,polygamy
142,138,polyandry,polygamy
143,138,bigamy,polygamy
144,138,bachelorhood,marital status
145,138,spinsterhood,marital status
146,138,widowhood,marital status
147,15,air travel,flight
148,15,glide,flight
149,15,ballooning,flight
150,15,acrobatics,flight
151,15,overflight,flight
152,15,terrain flight,flight
153,15,flight maneuvers,flight
154,15,flight events,flight
155,15,parasailing,glide
156,15,hang gliding,glide
157,15,tailspin,flight maneuvers
158,15,blind flying,flight maneuvers
159,15,pass,flight maneuvers
160,15,flyover,overflight
161,15,maiden flight,flight events
162,15,solo,flight events
163,15,sortie,flight events
164,150,wit,humor
165,150,sarcasm,humor
166,150,satire/parody,humor
167,150,jokes,humor
168,150,visual humor,humor
169,150,fun,humor
170,150,repartee,wit
171,150,banter,wit
172,150,persiflage,wit
173,150,badinage,wit
174,150,drollery,wit
175,150,waggery,wit
176,150,jeu d'esprit,wit
177,150,pungency,wit
178,150,esprit de l'escalier,wit
179,150,jocosity,wit
180,150,bon mot,wit
181,150,topper,wit
182,150,parody,satire/parody
183,150,mock-heroic,satire/parody
184,150,cartoon,visual humor
185,150,sight gag,visual humor
186,150,caricature,visual humor
187,150,comic strip,cartoon
188,150,one-liner,jokes
189,150,pun,jokes
190,150,ethnic joke,jokes
191,150,sick joke,jokes
192,150,dirty joke,jokes
193,150,in-joke,jokes
194,150,shaggy dog story,jokes
195,150,funny story,jokes
196,150,ribaldry,dirty joke
197,150,belly laugh,fun
198,17,Formal Education,Education
199,17,Course,Education
200,17,Extracurricular Activity,Education
201,17,Adult Education,Education
202,17,Continuing Education,Education
203,17,Extension,Education
204,17,Coeducation,Formal Education
205,17,Elementary Education,Formal Education
206,17,Secondary Education,Formal Education
207,17,Higher Education,Formal Education
208,17,Work-Study Program,Higher Education
209,17,Required Course,Course
210,17,Elective Course,Course
211,17,Extension Course,Course
212,17,Correspondence Course,Course
213,17,Workshop,Course
214,17,Seminar,Course
215,17,Course of Lectures,Course
216,17,Propaedeutic,Course
217,17,Directed Study,Course
218,17,Refresher Course,Course
219,17,Orientation Course,Course
220,17,Home Study,Course
221,17,Art Class,Course
222,17,Dramatics,Course
223,17,Life Class,Course
224,17,Shop Class,Course
225,17,Industrial Arts,Course
226,17,Childbirth-Preparation Class,Course
227,17,Team Teaching,Course
228,17,Athletics,Extracurricular Activity
229,171,woodpecker,piciform bird
230,171,barbet,piciform bird
231,171,toucan,piciform bird
232,171,jacamar,piciform bird
233,171,puffbird,piciform bird
234,171,honey guide,piciform bird
235,171,piculet,woodpecker
236,171,wryneck,woodpecker
237,171,downy woodpecker,woodpecker
238,171,redheaded woodpecker,woodpecker
239,171,green woodpecker,woodpecker
240,171,ivorybill,woodpecker
241,171,sapsucker,woodpecker
242,171,flicker,woodpecker
243,171,yellow-bellied sapsucker,sapsucker
244,171,red-breasted sapsucker,sapsucker
245,171,gilded flicker,flicker
246,171,yellow-shafted flicker,flicker
247,171,red-shafted flicker,flicker
248,171,toucanet,toucan
249,177,guillemot,auk
250,177,murre,auk
251,177,razorbill,auk
252,177,auklet,auk
253,177,great auk,auk
254,177,black guillemot,guillemot
255,177,pigeon guillemot,guillemot
256,177,common murre,murre
257,177,thick-billed murre,murre
258,177,little auk,murre
259,180,crab apple,apple
260,180,wild apple,apple
261,180,apple tree,apple
262,180,American crab apple,crab apple
263,180,Oregon crab apple,crab apple
264,180,Siberian crab,crab apple
265,180,Southern crab apple,crab apple
266,180,Iowa crab,crab apple
267,180,Bechtel crab,crab apple
268,180,wild crab,crab apple
269,184,naturalization,beginning
270,184,face-off,beginning
271,184,kickoff,beginning
272,184,housing start,beginning
273,184,induction,beginning
274,184,induction of labor,induction
275,184,installation,beginning
276,184,federation,beginning
277,184,curtain raiser,beginning
278,184,communization,beginning
279,184,ushering in,introduction
280,184,peace initiative,beginning
