,child,parent,group
0,liter,metric_capacity_unit,514
1,cubic_millimeter,metric_capacity_unit,514
2,cubic_kilometer,metric_capacity_unit,514
3,meter,metric_linear_unit,514
4,metric_linear_unit,metric_unit,514
5,metric_weight_unit,metric_unit,514
6,metric_capacity_unit,metric_unit,514
7,gram,metric_weight_unit,514
8,carat,metric_weight_unit,514
9,grain,metric_weight_unit,514
10,hundredweight,metric_weight_unit,514
11,metric_ton,metric_weight_unit,514
12,centner,metric_weight_unit,514
13,quintal,metric_weight_unit,514
14,myriagram,metric_weight_unit,514
0,panchen_lama,lama,515
1,dalai_lama,lama,515
2,vestal_virgin,priest,515
3,flamen,priest,515
4,druid,priest,515
5,lama,priest,515
6,shaman,priest,515
7,magus,priest,515
8,votary,priest,515
9,ezra,priest,515
10,rhea_silvia,vestal_virgin,515
11,bacchant,votary,515
12,bacchante,votary,515
0,arithmetic_mean,mean,5
1,geometric_mean,mean,5
2,harmonic_mean,mean,5
3,second_moment,moment,5
4,kendall_test,nonparametric_statistic,5
0,quadrille,country-dance,8
1,longways,country-dance,8
2,landler,country-dance,8
3,highland_fling,country-dance,8
4,virginia_reel,reel,8
5,eightsome,reel,8
6,do-si-do,square_dance,8
7,sashay,square_dance,8
8,promenade,square_dance,8
0,drug_addict,addict,9
1,caffeine_addict,addict,9
2,withdrawer,addict,9
3,acid_head,head,9
4,hash_head,head,9
5,pothead,head,9
6,tripper,head,9
0,underexposure,exposure,10
1,overexposure,exposure,10
2,manipulation,influence,10
3,exposure,influence,10
4,cross-pollination,influence,10
5,impingement,influence,10
6,mind_game,manipulation,10
7,leading_astray,manipulation,10
0,coefficient_of_self_induction,coefficient,13
1,coefficient_of_reflection,coefficient,13
2,coefficient_of_expansion,coefficient,13
3,coefficient_of_friction,coefficient,13
4,coefficient_of_mutual_induction,coefficient,13
5,coefficient_of_elasticity,coefficient,13
6,drag_coefficient,coefficient,13
7,coefficient_of_viscosity,coefficient,13
8,absorption_coefficient,coefficient,13
9,modulus,coefficient,13
10,transmittance,coefficient,13
11,weight,coefficient,13
12,young's_modulus,modulus,13
13,bulk_modulus,modulus,13
14,modulus_of_rigidity,modulus,13
0,chastity,abstinence,525
1,sobriety,abstinence,525
2,abstinence,self-denial,525
3,asceticism,self-denial,525
4,inhibition,self-denial,525
5,ramadan,self-denial,525
0,air_travel,flight,15
1,overflight,flight,15
2,glide,flight,15
3,maiden_flight,flight,15
4,solo,flight,15
5,flyover,overflight,15
0,orientation_course,course,17
1,elective_course,course,17
2,required_course,course,17
3,correspondence_course,course,17
4,course_of_lectures,course,17
5,seminar,course,17
6,childbirth-preparation_class,course,17
7,workshop,course,17
8,refresher_course,course,17
9,elementary_education,education,17
10,secondary_education,education,17
11,higher_education,education,17
12,continuing_education,education,17
13,course,education,17
14,extracurricular_activity,education,17
15,coeducation,education,17
16,extension_course,extension,17
17,athletics,extracurricular_activity,17
18,dramatics,extracurricular_activity,17
19,shop_class,industrial_arts,17
0,embezzlement,breach_of_trust_with_fraudulent_intent,531
1,caper,heist,531
2,petit_larceny,larceny,531
3,grand_larceny,larceny,531
4,pilferage,petit_larceny,531
5,biopiracy,piracy,531
6,highway_robbery,robbery,531
7,armed_robbery,robbery,531
8,dacoity,robbery,531
9,heist,robbery,531
0,accused,defendant,532
1,codefendant,defendant,532
2,corespondent,defendant,532
3,plaintiff,litigant,532
4,defendant,litigant,532
5,appellant,litigant,532
6,respondent,litigant,532
7,prevailing_party,litigant,532
8,filer,litigant,532
9,suer,plaintiff,532
0,mercifulness,compassion,535
1,kindheartedness,compassion,535
2,softheartedness,compassion,535
3,tenderness,compassion,535
4,solicitude,compassion,535
5,commiseration,sympathy,535
0,true_marmoset,marmoset,24
1,howler_monkey,new_world_monkey,24
2,spider_monkey,new_world_monkey,24
3,woolly_monkey,new_world_monkey,24
4,capuchin,new_world_monkey,24
5,squirrel_monkey,new_world_monkey,24
6,saki,new_world_monkey,24
7,uakari,new_world_monkey,24
8,titi,new_world_monkey,24
9,douroucouli,new_world_monkey,24
10,marmoset,new_world_monkey,24
11,tamarin,new_world_monkey,24
12,silky_tamarin,tamarin,24
0,clew,ball,28
1,thrombus,clot,28
0,flight_feather,contour_feather,33
1,scapular,contour_feather,33
2,sickle_feather,contour_feather,33
3,tail_feather,contour_feather,33
4,aftershaft,contour_feather,33
5,duck_down,down,33
6,eiderdown,down,33
7,goose_down,down,33
8,swan's_down,down,33
9,plumule,down,33
10,contour_feather,feather,33
11,down,feather,33
12,primary,flight_feather,33
13,bastard_wing,flight_feather,33
0,sexual_conquest,conquest,36
1,own_goal,goal,36
2,equalizer,goal,36
3,bull's_eye,hit,36
4,earned_run,run,36
5,unearned_run,run,36
6,run_batted_in,run,36
7,run,score,36
8,field_goal,score,36
9,touchdown,score,36
10,basket,score,36
11,strike,score,36
12,spare,score,36
13,hit,score,36
14,goal,score,36
15,winning,success,36
16,score,success,36
17,coup,success,36
18,conquest,success,36
19,blockbuster,success,36
20,sleeper,success,36
21,flying_colors,success,36
22,overturn,success,36
23,solution,success,36
24,point_after,touchdown,36
0,trouser_cuff,cuff,42
1,tongue,flap,42
2,lappet,flap,42
3,tent-fly,flap,42
4,pocket_flap,flap,42
5,earflap,flap,42
6,barndoor,flap,42
0,unicyclist,cyclist,559
1,merckx,cyclist,559
2,hinault,cyclist,559
3,jockey,horseman,559
4,picador,horseman,559
5,fox_hunter,horseman,559
6,postilion,horseman,559
7,horseman,rider,559
8,horsewoman,rider,559
9,hang_glider,rider,559
0,head_cabbage,cabbage,561
1,savoy_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,bok_choy,chinese_cabbage,561
4,cabbage,cruciferous_vegetable,561
5,chinese_cabbage,cruciferous_vegetable,561
6,turnip,cruciferous_vegetable,561
7,broccoli,cruciferous_vegetable,561
8,cauliflower,cruciferous_vegetable,561
9,kohlrabi,cruciferous_vegetable,561
10,brussels_sprouts,cruciferous_vegetable,561
11,kale,cruciferous_vegetable,561
12,collards,cruciferous_vegetable,561
13,mustard,cruciferous_vegetable,561
14,radish,cruciferous_vegetable,561
15,broccoli_rabe,cruciferous_vegetable,561
16,white_turnip,turnip,561
0,black-footed_albatross,albatross,563
1,wandering_albatross,albatross,563
2,procellariiform_seabird,pelagic_bird,563
3,giant_petrel,petrel,563
4,fulmar,petrel,563
5,white-chinned_petrel,petrel,563
6,shearwater,petrel,563
7,albatross,procellariiform_seabird,563
8,petrel,procellariiform_seabird,563
9,storm_petrel,procellariiform_seabird,563
10,diving_petrel,procellariiform_seabird,563
11,manx_shearwater,shearwater,563
12,stormy_petrel,storm_petrel,563
13,mother_carey's_chicken,storm_petrel,563
0,tempo,musical_time,569
1,rhythm,musical_time,569
2,syncopation,rhythm,569
