,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,solicitation,influence
3,10,mind game,manipulation
4,10,hypnotism,mind game
5,10,leading astray,mind game
6,10,impingement,manipulation
7,10,ingratiation,manipulation
8,10,blandishment,manipulation
9,10,enticement,manipulation
10,10,seduction,manipulation
11,10,overexposure,exposure
12,10,underexposure,exposure
13,10,cross-pollination,influence
14,101,bell tent,tent
15,101,fly tent,tent
16,101,pop tent,tent
17,101,backpacking tent,tent
18,101,sibley tent,tent
19,101,field tent,tent
20,101,mountain tent,tent
21,101,pup tent,tent
22,101,wall tent,tent
23,101,umbrella tent,tent
24,101,two-man tent,tent
25,101,canvas tent,tent
26,101,lean-to tent,tent
27,101,circus tent,tent
28,101,cottage tent,tent
29,101,pyramidal tent,tent
30,101,praetorium,tent
31,101,nissen hut,hut
32,101,hovel,hut
33,101,loft,hut
34,101,igloo,natural_shelter
35,101,tepee,natural_shelter
36,101,tupik,natural_shelter
37,101,dugout,natural_shelter
38,101,mudhif,natural_shelter
39,101,storm cellar,protective_shelter
40,101,fallout shelter,protective_shelter
41,101,safehold,protective_shelter
42,101,safe house,protective_shelter
43,101,refuge,protective_shelter
44,101,haven,protective_shelter
45,101,mantelet,protective_shelter
46,101,cabana,pavilion
47,101,sconce,pavilion
48,101,harbor,specific_use_shelter
49,101,cookhouse,specific_use_shelter
50,101,tent,shelter
51,101,hut,shelter
52,101,natural_shelter,shelter
53,101,protective_shelter,shelter
54,101,pavilion,shelter
55,101,specific_use_shelter,shelter
56,105,drum,percussion instrument
57,105,cymbal,percussion instrument
58,105,bell instruments,percussion instrument
59,105,shaken instruments,percussion instrument
60,105,keyboard percussion instruments,percussion instrument
61,105,piano instruments,percussion instrument
62,105,metal percussion instruments,percussion instrument
63,105,miscellaneous percussion instruments,percussion instrument
64,105,bass drum,drum
65,105,tenor drum,drum
66,105,snare drum,drum
67,105,bongo,drum
68,105,tabor,drum
69,105,tambour,drum
70,105,steel drum,drum
71,105,high-hat cymbal,cymbal
72,105,zill,cymbal
73,105,handbell,bell instruments
74,105,chime,bell instruments
75,105,maraca,shaken instruments
76,105,rain stick,shaken instruments
77,105,tambourine,shaken instruments
78,105,timbrel,shaken instruments
79,105,marimba,keyboard percussion instruments
80,105,vibraphone,keyboard percussion instruments
81,105,glockenspiel,keyboard percussion instruments
82,105,lagerphone,keyboard percussion instruments
83,105,carillon,keyboard percussion instruments
84,105,piano,piano instruments
85,105,baby grand,piano
86,105,grand piano,piano
87,105,concert grand,piano
88,105,upright,piano
89,105,spinet,piano
90,105,mechanical piano,piano
91,105,triangle,metal percussion instruments
92,105,gong,metal percussion instruments
93,105,bones,miscellaneous percussion instruments
94,105,kettle,miscellaneous percussion instruments
95,13,coefficient of friction,coefficient
96,13,coefficient of elasticity,coefficient
97,13,modulus,coefficient
98,13,coefficient of self induction,coefficient
99,13,coefficient of mutual induction,coefficient
100,13,drag coefficient,coefficient
101,13,absorption coefficient,coefficient
102,13,coefficient of reflection,coefficient
103,13,coefficient of expansion,coefficient
104,13,coefficient of viscosity,coefficient
105,13,transmittance,coefficient
106,13,weight,coefficient
107,13,Young's modulus,modulus
108,13,bulk modulus,modulus
109,13,modulus of rigidity,modulus
110,137,hemolytic anemia,anemia
111,137,microcytic anemia,anemia
112,137,macrocytic anemia,anemia
113,137,aplastic anemia,anemia
114,137,hypochromic anemia,anemia
115,137,hyperchromic anemia,anemia
116,137,ischemia,anemia
117,137,hypoplastic anemia,aplastic anemia
118,137,fanconi's anemia,aplastic anemia
119,137,refractory anemia,aplastic anemia
120,137,iron deficiency anemia,microcytic anemia
121,137,chlorosis,iron deficiency anemia
122,137,thalassemia,microcytic anemia
123,137,cooley's anemia,thalassemia
124,137,sideroblastic anemia,microcytic anemia
125,137,megaloblastic anemia,macrocytic anemia
126,137,pernicious anemia,megaloblastic anemia
127,137,metaplastic anemia,macrocytic anemia
128,137,sickle-cell anemia,hemolytic anemia
129,137,favism,hemolytic anemia
130,137,erythroblastosis fetalis,hemolytic anemia
131,137,ischemic stroke,ischemia
132,137,transient ischemic attack,ischemia
133,138,Marital Unions,marital status
134,138,Marriage,Marital Unions
135,138,Monogamy,Marriage
136,138,Monogyny,Monogamy
137,138,Monandry,Monogamy
138,138,Serial monogamy,Monogamy
139,138,Polygamy,Marriage
140,138,Polygyny,Polygamy
141,138,Polyandry,Polygamy
142,138,Bigamy,Polygamy
143,138,Civil union,Marital Unions
144,138,Common-law marriage,Marital Unions
145,138,Open marriage,Marital Unions
146,138,Marriage of convenience,Marital Unions
147,138,Sigeh,Marital Unions
148,138,Mesalliance,Marital Unions
149,138,Misalliance,Marital Unions
150,138,Marital Statuses,marital status
151,138,Widowhood,Marital Statuses
152,138,Spinsterhood,Marital Statuses
153,138,Bachelorhood,Marital Statuses
154,138,Marriage Practices,marital status
155,138,Endogamy,Marriage Practices
156,138,Exogamy,Marriage Practices
157,138,Marital Dynamics,marital status
158,138,Cuckoldom,Marital Dynamics
159,15,air travel,flight
160,15,sortie,flight
161,15,overflight,flight
162,15,maiden flight,flight
163,15,ballooning,flight
164,15,glide,flight
165,15,hang gliding,glide
166,15,parasailing,glide
167,15,acrobatics,flight
168,15,flyover,acrobatics
169,15,tailspin,acrobatics
170,15,pass,acrobatics
171,15,blind flying,flight
172,15,solo,flight
173,15,terrain flight,flight
174,150,joke,humor
175,150,wit,humor
176,150,satire/parody,humor
177,150,visual humor,humor
178,150,wordplay,humor
179,150,story-based humor,humor
180,150,reactions,humor
181,150,fun,humor
182,150,dirty joke,joke
183,150,sick joke,joke
184,150,ethnic joke,joke
185,150,in-joke,joke
186,150,shaggy dog story,joke
187,150,one-liner,joke
188,150,jocosity,joke
189,150,ribaldry,joke
190,150,repartee,wit
191,150,banter,wit
192,150,badinage,wit
193,150,persiflage,wit
194,150,bon mot,wit
195,150,topper,wit
196,150,esprit de l'escalier,wit
197,150,pungency,wit
198,150,jeu d'esprit,wit
199,150,waggery,wit
200,150,sarcasm,wit
201,150,drollery,wit
202,150,parody,satire/parody
203,150,mock-heroic,satire/parody
204,150,caricature,visual humor
205,150,cartoon,visual humor
206,150,comic strip,visual humor
207,150,sight gag,visual humor
208,150,pun,wordplay
209,150,funny story,story-based humor
210,150,belly laugh,reactions
211,17,coeducation,education
212,17,adult education,education
213,17,secondary education,education
214,17,elementary education,education
215,17,higher education,education
216,17,continuing education,education
217,17,extracurricular activity,education
218,17,course,education
219,17,work-study program,higher education
220,17,extension,continuing education
221,17,extension course,extension
222,17,refresher course,continuing education
223,17,art class,course
224,17,life class,art class
225,17,industrial arts,course
226,17,shop class,industrial arts
227,17,course of lectures,course
228,17,elective course,course
229,17,required course,course
230,17,workshop,course
231,17,seminar,course
232,17,directed study,course
233,17,orientation course,course
234,17,propaedeutic,course
235,17,childbirth-preparation class,course
236,17,correspondence course,course
237,17,team teaching,course
238,17,home study,course
239,17,athletics,extracurricular activity
240,17,dramatics,extracurricular activity
241,171,woodpecker,piciform bird
242,171,piculet,piciform bird
243,171,wryneck,piciform bird
244,171,toucan,piciform bird
245,171,barbet,piciform bird
246,171,honey guide,piciform bird
247,171,puffbird,piciform bird
248,171,jacamar,piciform bird
249,171,toucanet,toucan
250,171,sapsucker,woodpecker
251,171,yellow-bellied sapsucker,sapsucker
252,171,red-breasted sapsucker,sapsucker
253,171,flicker,woodpecker
254,171,yellow-shafted flicker,flicker
255,171,gilded flicker,flicker
256,171,red-shafted flicker,flicker
257,171,downy woodpecker,woodpecker
258,171,red-headed woodpecker,woodpecker
259,171,green woodpecker,woodpecker
260,171,ivorybill,woodpecker
261,177,great auk,auk
262,177,little auk,auk
263,177,auklet,auk
264,177,guillemot,auk
265,177,murre,auk
266,177,razorbill,auk
267,177,black guillemot,guillemot
268,177,pigeon guillemot,guillemot
269,177,common murre,murre
270,177,thick-billed murre,murre
271,180,apple,apple tree
272,180,crab apple,apple
273,180,wild apple,apple
274,180,American crab apple,crab apple
275,180,Oregon crab apple,crab apple
276,180,Siberian crab,crab apple
