,child,parent,group
0,gram_atom,gram,514
1,gram_molecule,gram,514
2,liter,metric_capacity_unit,514
3,cubic_millimeter,metric_capacity_unit,514
4,cubic_kilometer,metric_capacity_unit,514
5,milliliter,metric_capacity_unit,514
6,centiliter,metric_capacity_unit,514
7,deciliter,metric_capacity_unit,514
8,dekaliter,metric_capacity_unit,514
9,hectoliter,metric_capacity_unit,514
10,kiloliter,metric_capacity_unit,514
11,meter,metric_linear_unit,514
12,angstrom,metric_linear_unit,514
13,femtometer,metric_linear_unit,514
14,picometer,metric_linear_unit,514
15,nanometer,metric_linear_unit,514
16,micron,metric_linear_unit,514
17,millimeter,metric_linear_unit,514
18,centimeter,metric_linear_unit,514
19,decimeter,metric_linear_unit,514
20,decameter,metric_linear_unit,514
21,hectometer,metric_linear_unit,514
22,kilometer,metric_linear_unit,514
23,myriameter,metric_linear_unit,514
24,metric_linear_unit,metric_unit,514
25,metric_weight_unit,metric_unit,514
26,metric_capacity_unit,metric_unit,514
27,key,metric_unit,514
28,gram,metric_weight_unit,514
29,carat,metric_weight_unit,514
30,grain,metric_weight_unit,514
31,hundredweight,metric_weight_unit,514
32,metric_ton,metric_weight_unit,514
33,centner,metric_weight_unit,514
34,quintal,metric_weight_unit,514
35,myriagram,metric_weight_unit,514
36,milligram,metric_weight_unit,514
37,decigram,metric_weight_unit,514
38,dekagram,metric_weight_unit,514
39,hectogram,metric_weight_unit,514
40,kilogram,metric_weight_unit,514
41,nanogram,metric_weight_unit,514
42,microgram,metric_weight_unit,514
0,panchen_lama,lama,515
1,dalai_lama,lama,515
2,vestal_virgin,priest,515
3,flamen,priest,515
4,druid,priest,515
5,lama,priest,515
6,shaman,priest,515
7,magus,priest,515
8,votary,priest,515
9,ezra,priest,515
10,medicine_man,shaman,515
11,rainmaker,shaman,515
12,rhea_silvia,vestal_virgin,515
13,bacchant,votary,515
14,bacchante,votary,515
0,product-moment_correlation_coefficient,correlation_coefficient,5
1,tetrachoric_correlation_coefficient,correlation_coefficient,5
2,biserial_correlation_coefficient,correlation_coefficient,5
3,phi_coefficient,correlation_coefficient,5
4,multiple_correlation_coefficient,correlation_coefficient,5
5,rank-order_correlation_coefficient,correlation_coefficient,5
6,split-half_correlation,correlation_coefficient,5
7,age_norm,demographic,5
8,mean_deviation,deviation,5
9,arithmetic_mean,mean,5
10,geometric_mean,mean,5
11,harmonic_mean,mean,5
12,second_moment,moment,5
13,kendall_test,nonparametric_statistic,5
14,kendall_partial_rank_correlation,nonparametric_statistic,5
15,regression_coefficient,parametric_statistic,5
16,deviation,statistic,5
17,moment,statistic,5
18,correlation_coefficient,statistic,5
19,parametric_statistic,statistic,5
20,nonparametric_statistic,statistic,5
21,demographic,statistic,5
22,time_series,statistic,5
23,outlier,statistic,5
0,quadrille,country-dance,8
1,longways,country-dance,8
2,landler,country-dance,8
3,highland_fling,country-dance,8
4,square_dance,country-dance,8
5,reel,country-dance,8
6,lancers,quadrille,8
7,virginia_reel,reel,8
8,eightsome,reel,8
9,do-si-do,square_dance,8
10,sashay,square_dance,8
11,promenade,square_dance,8
12,swing,square_dance,8
0,drug_addict,addict,9
