,group,child,parent
0,10,impingement,influence
1,10,manipulation,influence
2,10,exposure,influence
3,10,cross-pollination,influence
4,10,seduction,manipulation
5,10,enticement,manipulation
6,10,blandishment,manipulation
7,10,ingratiation,manipulation
8,10,hypnotism,manipulation
9,10,solicitation,manipulation
10,10,leading astray,manipulation
11,10,mind game,manipulation
12,10,overexposure,exposure
13,10,underexposure,exposure
14,101,tent,shelter
15,101,hut,shelter
16,101,refuge,shelter
17,101,storm cellar,shelter
18,101,fallout shelter,shelter
19,101,pavilion,shelter
20,101,cookhouse,shelter
21,101,harbor,shelter
22,101,mantelet,shelter
23,101,sconce,shelter
24,101,loft,shelter
25,101,dugout,shelter
26,101,canvas tent,tent
27,101,bell tent,tent
28,101,pyramidal tent,tent
29,101,wall tent,tent
30,101,backpacking tent,tent
31,101,mountain tent,tent
32,101,field tent,tent
33,101,two-man tent,tent
34,101,pop tent,tent
35,101,umbrella tent,tent
36,101,fly tent,tent
37,101,lean-to tent,tent
38,101,sibley tent,tent
39,101,pup tent,tent
40,101,cottage tent,tent
41,101,circus tent,tent
42,101,tepee,tent
43,101,tupik,tent
44,101,praetorium,tent
45,101,Nissen hut,hut
46,101,igloo,hut
47,101,mudhif,hut
48,101,hovel,hut
49,101,lean-to,hut
50,101,cabana,pavilion
51,101,haven,refuge
52,101,safehold,refuge
53,101,safe house,refuge
54,105,piano,percussion instrument
55,105,drum,percussion instrument
56,105,idiophone,percussion instrument
57,105,bell,percussion instrument
58,105,shaker,percussion instrument
59,105,bongo,drum
60,105,kettle,drum
61,105,tabor,drum
62,105,tenor drum,drum
63,105,bass drum,drum
64,105,snare drum,drum
65,105,tambourine,drum
66,105,tambour,drum
67,105,steel drum,drum
68,105,glockenspiel,idiophone
69,105,vibraphone,idiophone
70,105,marimba,idiophone
71,105,lagerphone,idiophone
72,105,triangle,idiophone
73,105,gong,idiophone
74,105,cymbal,idiophone
75,105,high-hat cymbal,cymbal
76,105,zill,cymbal
77,105,carillon,bell
78,105,handbell,bell
79,105,chime,bell
80,105,maraca,shaker
81,105,bones,shaker
82,105,rain stick,shaker
83,105,spinet,piano
84,105,upright,piano
85,105,baby grand,piano
86,105,grand piano,piano
87,105,concert grand,piano
88,105,mechanical piano,piano
89,105,timbrel,tambourine
90,13,coefficient of friction,coefficient
91,13,drag coefficient,coefficient
92,13,coefficient of self induction,coefficient
93,13,coefficient of expansion,coefficient
94,13,absorption coefficient,coefficient
95,13,coefficient of mutual induction,coefficient
96,13,coefficient of viscosity,coefficient
97,13,coefficient of elasticity,coefficient
98,13,coefficient of reflection,coefficient
99,13,transmittance,coefficient
100,13,modulus,coefficient
101,13,weight,coefficient
102,13,Young's modulus,modulus
103,13,bulk modulus,modulus
104,13,modulus of rigidity,modulus
105,137,microcytic anemia,anemia
106,137,macrocytic anemia,anemia
107,137,hemolytic anemia,anemia
108,137,aplastic anemia,anemia
109,137,sideroblastic anemia,anemia
110,137,ischemia,anemia
111,137,hypochromic anemia,microcytic anemia
112,137,iron deficiency anemia,microcytic anemia
113,137,thalassemia,microcytic anemia
114,137,hyperchromic anemia,macrocytic anemia
115,137,megaloblastic anemia,macrocytic anemia
116,137,sickle-cell anemia,hemolytic anemia
117,137,erythroblastosis fetalis,hemolytic anemia
118,137,favism,hemolytic anemia
119,137,hypoplastic anemia,aplastic anemia
120,137,Fanconi's anemia,aplastic anemia
121,137,metaplastic anemia,aplastic anemia
122,137,refractory anemia,aplastic anemia
123,137,chlorosis,iron deficiency anemia
124,137,Cooley's anemia,thalassemia
125,137,pernicious anemia,megaloblastic anemia
126,137,transient ischemic attack,ischemia
127,137,ischemic stroke,ischemia
128,138,marriage,marital status
129,138,widowhood,marital status
130,138,bachelorhood,marital status
131,138,spinsterhood,marital status
132,138,monogamy,marriage
133,138,polygamy,marriage
134,138,civil union,marriage
135,138,common-law marriage,marriage
136,138,marriage of convenience,marriage
137,138,sigeh,marriage
138,138,misalliance,marriage
139,138,mesalliance,marriage
140,138,exogamy,marriage
141,138,endogamy,marriage
142,138,serial monogamy,monogamy
143,138,open marriage,monogamy
144,138,monogyny,monogamy
145,138,monandry,monogamy
146,138,cuckoldom,monogamy
147,138,polygyny,polygamy
148,138,polyandry,polygamy
149,138,bigamy,polygamy
150,15,air travel,flight
151,15,glide,flight
152,15,ballooning,flight
153,15,aerobatics,flight
154,15,terrain flight,flight
155,15,blind flying,flight
156,15,maiden flight,flight
157,15,hang gliding,glide
158,15,parasailing,glide
159,15,acrobatics,aerobatics
160,15,tailspin,aerobatics
161,15,sortie,air travel
162,15,flyover,air travel
163,15,overflight,air travel
164,15,pass,air travel
165,15,solo,air travel
166,150,pun,joke
167,150,sick joke,joke
168,150,sight gag,joke
169,150,waggery,joke
170,150,cartoon,joke
171,150,jocosity,joke
172,150,in-joke,joke
173,150,mock-heroic,joke
174,150,funny story,joke
175,150,parody,joke
176,150,ribaldry,joke
177,150,ethnic joke,joke
178,150,shaggy dog story,joke
179,150,topper,joke
180,150,jeu d'esprit,joke
181,150,dirty joke,joke
182,150,bon mot,joke
183,150,one-liner,joke
184,150,caricature,joke
185,150,comic strip,joke
186,150,fun,joke
187,150,belly laugh,joke
188,150,wit,joke
189,150,sarcasm,wit
190,150,repartee,wit
191,150,badinage,wit
192,150,banter,wit
193,150,drollery,wit
194,150,pungency,wit
195,150,persiflage,wit
196,150,esprit de l'escalier,wit
197,17,elementary education,education
198,17,secondary education,education
199,17,higher education,education
200,17,adult education,education
201,17,course,education
202,17,extracurricular activity,education
203,17,work-study program,education
204,17,coeducation,education
205,17,team teaching,education
206,17,extension,education
207,17,continuing education,education
208,17,art class,course
209,17,industrial arts,course
210,17,course of lectures,course
211,17,workshop,course
212,17,seminar,course
213,17,directed study,course
214,17,refresher course,course
215,17,orientation course,course
216,17,propaedeutic,course
217,17,required course,course
218,17,elective course,course
219,17,correspondence course,course
220,17,home study,course
221,17,childbirth-preparation class,course
222,17,life class,art class
223,17,shop class,industrial arts
224,17,athletics,extracurricular activity
225,17,dramatics,extracurricular activity
226,17,extension course,extension
227,171,Woodpecker,piciform bird
228,171,Barbet,piciform bird
229,171,Toucan,piciform bird
230,171,Jacamar,piciform bird
231,171,Puffbird,piciform bird
232,171,Honey guide,piciform bird
233,171,Piculet,Woodpecker
234,171,Sapsucker,Woodpecker
235,171,Flicker,Woodpecker
236,171,Wryneck,Woodpecker
237,171,Ivorybill,Woodpecker
238,171,Downy woodpecker,Woodpecker
239,171,Redheaded woodpecker,Woodpecker
240,171,Green woodpecker,Woodpecker
241,171,Yellow-bellied sapsucker,Sapsucker
242,171,Red-breasted sapsucker,Sapsucker
243,171,Yellow-shafted flicker,Flicker
244,171,Gilded flicker,Flicker
245,171,Red-shafted flicker,Flicker
246,171,Toucanet,Toucan
247,177,auklet,auk
248,177,guillemot,auk
249,177,murre,auk
250,177,razorbill,auk
251,177,great auk,auk
252,177,little auk,auk
253,177,black guillemot,guillemot
254,177,pigeon guillemot,guillemot
255,177,common murre,murre
256,177,thick-billed murre,murre
257,180,crab apple,apple
258,180,wild apple,apple
259,180,apple tree,apple
260,180,Iowa crab,crab apple
261,180,Southern crab apple,crab apple
262,180,Bechtel crab,crab apple
263,180,American crab apple,crab apple
264,180,Oregon crab apple,crab apple
265,180,wild crab,crab apple
266,180,Siberian crab,apple tree
267,184,Formal Start,beginning
268,184,Event Start,beginning
269,184,Introduction,beginning
270,184,Political/Social,beginning
271,184,Natural Process,beginning
272,184,Creative Process,beginning
273,184,Project Start,beginning
274,184,initiation,Formal Start
275,184,inauguration,Formal Start
276,184,installation,Formal Start
277,184,activation,Formal Start
278,184,ushering in,Formal Start
279,184,springboard,Formal Start
280,184,resumption,Formal Start
281,184,first step,Formal Start
282,184,first base,Formal Start
283,184,kickoff,Event Start
284,184,tip-off,Event Start
285,184,jump ball,Event Start
286,184,face-off,Event Start
287,184,scrum,Event Start
288,184,curtain raiser,Event Start
289,184,icebreaker,Event Start
290,184,attack,Event Start
291,184,product introduction,Introduction
292,184,startup,Introduction
293,184,colonization,Political/Social
294,184,federation,Political/Social
295,184,unionization,Political/Social
296,184,collectivization,Political/Social
297,184,communization,Political/Social
298,184,naturalization,Political/Social
299,184,peace initiative,Political/Social
300,184,constitution,Political/Social
301,184,population,Political/Social
302,184,hypnogenesis,Natural Process
303,184,induction of labor,Natural Process
304,184,creation,Creative Process
305,184,authorship,Creative Process
306,184,groundbreaking,Project Start
307,184,housing start,Project Start
308,193,gymnosperm,progymnosperm
309,193,seed fern,progymnosperm
310,193,cycad,gymnosperm
311,193,welwitschia,gymnosperm
312,193,ceratozamia,cycad
313,193,encephalartos,cycad
314,193,dioon,cycad
315,193,macrozamia,cycad
316,193,zamia,cycad
317,193,sago palm,cycad
318,193,kaffir bread,encephalartos
319,193,burrawong,macrozamia
320,193,coontie,zamia
321,193,false sago,zamia
322,198,bioterrorism,terrorism
323,198,chemical terrorism,terrorism
324,198,cyber-terrorism,terrorism
325,198,domestic terrorism,terrorism
326,198,ecoterrorism,terrorism
327,198,international terrorism,terrorism
328,198,narcoterrorism,terrorism
329,198,nuclear terrorism,terrorism
330,198,theoterrorism,terrorism
331,198,state-sponsored terrorism,terrorism
332,198,terror,terrorism
333,198,terrorist attack,terrorism
334,198,Red Hand Defenders,domestic terrorism
335,198,9/11,terrorist attack
336,200,pouch,pocket
337,200,breast pocket,pocket
338,200,hip pocket,pocket
339,200,vest pocket,pocket
340,200,slash pocket,pocket
341,200,patch pocket,pocket
342,200,fob,pocket
343,200,sporran,pouch
344,200,waist pack,pouch
345,200,diplomatic pouch,pouch
346,200,tobacco pouch,pouch
347,200,mailbag,pouch
348,200,fanny pack,waist pack
349,212,ceratopsian,ornithischian
350,212,armored dinosaur,ornithischian
351,212,ornithopod,ornithischian
352,212,bone-headed dinosaur,ornithischian
353,212,staurikosaur,ornithischian
354,212,pisanosaur,ornithischian
355,212,protoceratops,ceratopsian
356,212,psittacosaur,ceratopsian
357,212,triceratops,ceratopsian
358,212,styracosaur,ceratopsian
359,212,ankylosaur,armored dinosaur
360,212,stegosaur,armored dinosaur
361,212,edmontonia,ankylosaur
362,212,hadrosaur,ornithopod
363,212,corythosaur,hadrosaur
364,212,edmontosaurus,hadrosaur
365,212,anatotitan,hadrosaur
366,212,trachodon,hadrosaur
367,212,pachycephalosaur,bone-headed dinosaur
368,215,microphone,electro-acoustic transducer
369,215,loudspeaker,electro-acoustic transducer
370,215,cartridge,electro-acoustic transducer
371,215,telephone receiver,electro-acoustic transducer
372,215,condenser microphone,microphone
373,215,crystal microphone,microphone
374,215,directional microphone,microphone
375,215,cardioid microphone,directional microphone
376,215,spike mike,directional microphone
377,215,bug,microphone
378,215,woofer,loudspeaker
379,215,tweeter,loudspeaker
380,215,subwoofer,loudspeaker
381,215,bullhorn,loudspeaker
382,215,squawk box,loudspeaker
