,group,child,parent
0,10,influence,root
1,10,exposure,influence
2,10,overexposure,exposure
3,10,underexposure,exposure
4,10,manipulation,influence
5,10,hypnotism,manipulation
6,10,mind game,manipulation
7,10,ingratiation,influence
8,10,blandishment,ingratiation
9,10,leading astray,ingratiation
10,10,enticement,influence
11,10,solicitation,influence
12,10,cross-pollination,influence
13,10,impingement,influence
14,10,seduction,influence
15,101,shelter,tent
16,101,haven,shelter
17,101,refuge,shelter
18,101,hut,shelter
19,101,canvas tent,shelter
20,101,mudhif,shelter
21,101,Nissen hut,hut
22,101,hovel,hut
23,101,cookhouse,hut
24,101,dugout,hovel
25,101,pyramidal tent,canvas tent
26,101,bell tent,canvas tent
27,101,Sibley tent,canvas tent
28,101,safe house,shelter
29,101,safehold,shelter
30,101,fallout shelter,shelter
31,101,backpacking tent,tent
32,101,two-man tent,tent
33,101,field tent,tent
34,101,wall tent,tent
35,101,mountain tent,tent
36,101,igloo,tent
37,101,tepee,tent
38,101,circus tent,tent
39,101,cabana,tent
40,101,umbrella tent,tent
41,101,pavilion,tent
42,101,tupik,tent
43,101,lean-to tent,tent
44,101,mantelet,tent
45,101,fly tent,tent
46,101,pup tent,tent
47,101,pop tent,tent
48,101,sconce,tent
49,105,drum,percussion instrument
50,105,snare drum,drum
51,105,bass drum,drum
52,105,tenor drum,drum
53,105,steel drum,drum
54,105,piano,percussion instrument
55,105,grand piano,piano
56,105,baby grand,piano
57,105,upright,piano
58,105,mechanical piano,piano
59,105,triangle,percussion instrument
60,105,tambour,triangle
61,105,tambourine,triangle
62,105,tabor,triangle
63,105,chime,percussion instrument
64,105,glockenspiel,chime
65,105,marimba,chime
66,105,vibraphone,chime
67,105,carillon,chime
68,105,bones,percussion instrument
69,105,handbell,bones
70,105,kettle,bones
71,105,rain stick,bones
72,105,lagerphone,percussion instrument
73,105,timbrel,percussion instrument
74,105,bongo,percussion instrument
75,105,high-hat cymbal,percussion instrument
76,105,cymbal,percussion instrument
77,105,gong,percussion instrument
78,105,maraca,percussion instrument
79,13,coefficient,none
80,13,coefficient of mutual induction,coefficient
81,13,coefficient of self induction,coefficient
82,13,coefficient of reflection,coefficient
83,13,coefficient of friction,coefficient
84,13,coefficient of viscosity,coefficient
85,13,coefficient of elasticity,coefficient
86,13,coefficient of expansion,coefficient
87,13,transmittance,coefficient of reflection
88,13,bulk modulus,coefficient of expansion
89,13,Young's modulus,coefficient of elasticity
90,13,modulus of rigidity,coefficient of elasticity
91,13,drag coefficient,none
92,13,absorption coefficient,none
93,13,modulus,none
94,13,weight,none
95,137,microcytic anemia,anemia
96,137,macrocytic anemia,anemia
97,137,hypoplastic anemia,anemia
98,137,iron deficiency anemia,microcytic anemia
99,137,sideroblastic anemia,microcytic anemia
100,137,Cooley's anemia,microcytic anemia
101,137,ischemia,anemia
102,137,erythroblastosis fetalis,macrocytic anemia
103,137,sickle-cell anemia,macrocytic anemia
104,137,megaloblastic anemia,macrocytic anemia
105,137,hypochromic anemia,macrocytic anemia
106,137,aplastic anemia,hypoplastic anemia
107,137,Fanconi's anemia,hypoplastic anemia
108,137,chlorosis,hypoplastic anemia
109,137,favism,hypoplastic anemia
110,137,pernicious anemia,refractory anemia
111,137,metaplastic anemia,refractory anemia
112,137,hemolytic anemia,anemia
113,137,ischemic stroke,ischemia
114,137,thalassemia,microcytic anemia
115,137,transient ischemic attack,ischemia
116,138,monogamy,marriage
117,138,polygamy,marriage
118,138,exogamy,marriage
119,138,monogyny,monogamy
120,138,polygyny,polygamy
121,138,polyandry,polygamy
122,138,monandry,monogamy
123,138,serial monogamy,monogamy
124,138,sigeh,monogamy
125,138,civil union,marriage
126,138,common-law marriage,marriage
127,138,marriage of convenience,marriage
128,138,widowhood,marital status
129,138,spinsterhood,marital status
130,138,bachelorhood,marital status
131,138,cuckoldom,marital status
132,138,endogamy,marriage
133,138,misalliance,marriage
134,138,mesalliance,marriage
135,138,open marriage,marriage
136,138,bigamy,polygamy
137,15,air travel,flight
138,15,sortie,flight
139,15,solo,flight
140,15,glide,flight
141,15,overflight,flight
142,15,flyover,flight
143,15,hang gliding,glide
144,15,ballooning,glide
145,15,parasailing,flight
146,15,terrain flight,flight
147,15,blind flying,flight
148,15,acrobatics,flight
149,15,maiden flight,flight
150,150,jocosity,wit
151,150,ribaldry,wit
152,150,drollery,wit
153,150,pungency,wit
154,150,waggery,wit
155,150,repartee,wit
156,150,bon mot,wit
157,150,jeu d'esprit,wit
158,150,joke,wit
159,150,one-liner,joke
160,150,dirty joke,joke
161,150,parody,joke
162,150,ethnic joke,joke
163,150,badinage,joke
164,150,sarcasm,joke
165,150,cartoon,wit
166,150,comic strip,cartoon
167,150,caricature,cartoon
168,150,sight gag,cartoon
169,150,shaggy dog story,cartoon
170,150,persiflage,cartoon
171,150,fun,cartoon
172,150,banter,wit
173,150,esprit de l'escalier,wit
174,150,toffer,wit
175,150,sick joke,joke
176,150,mock-heroic,joke
177,17,elementary education,education
178,17,secondary education,education
179,17,higher education,education
180,17,shop class,higher education
181,17,industrial arts,higher education
182,17,course of lectures,higher education
183,17,workshop,shop class
184,17,art class,shop class
185,17,life class,shop class
186,17,seminar,course of lectures
187,17,orientation course,course of lectures
188,17,elective course,course of lectures
189,17,required course,elective course
190,17,continuing education,education
191,17,adult education,continuing education
192,17,extension course,continuing education
193,17,refresher course,continuing education
194,17,correspondence course,continuing education
195,17,home study,continuing education
196,17,coeducation,education
197,17,extracurricular activity,education
198,17,athletics,extracurricular activity
199,17,dramatics,extracurricular activity
200,17,propaedeutic,education
201,17,directed study,education
