,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.043480634689331055, 0.02939581871032715]",[0.0039980411529541016],0.0020067691802978516,0.046993255615234375
1,"[0.029251813888549805, 0.031091690063476562]",[0.0019991397857666016],0.001007080078125,0.029003381729125977
2,"[0.02181553840637207, 0.017999887466430664]",[0.0020012855529785156],0.0010001659393310547,0.02740168571472168
3,"[0.02323007583618164, 0.023998260498046875]",[0.0030002593994140625],0.0020079612731933594,0.03242063522338867
4,"[0.029067039489746094, 0.0289461612701416]",[0.012027263641357422],0.0010259151458740234,0.051666975021362305
5,"[0.017760515213012695, 0.021992921829223633]",[0.006994962692260742],0.0019598007202148438,0.043700218200683594
6,"[0.019086122512817383, 0.03152775764465332]",[0.01600956916809082],0.0010066032409667969,0.04423975944519043
7,"[0.026421785354614258, 0.032628774642944336]",[0.0030059814453125],0.002016782760620117,0.026440858840942383
8,"[0.019440650939941406, 0.026541471481323242]",[0.00801992416381836],0.0020143985748291016,0.044371843338012695
9,"[0.016274452209472656, 0.019826412200927734]",[0.002006053924560547],0.0009891986846923828,0.023530960083007812
10,"[0.017792701721191406, 0.02361893653869629]",[0.0030052661895751953],0.0009970664978027344,0.0267789363861084
11,"[0.022507190704345703, 0.025464773178100586]",[0.02679157257080078],0.0010166168212890625,0.04129838943481445
12,"[0.024434566497802734, 0.026785850524902344]",[0.006005048751831055],0.0010013580322265625,0.037836313247680664
13,"[0.015998363494873047, 0.02399587631225586]",[0.0010068416595458984],0.0010025501251220703,0.02408289909362793
14,"[0.016785383224487305, 0.021088361740112305]",[0.003005504608154297],0.0010595321655273438,0.04448127746582031
15,"[0.016528844833374023, 0.018763303756713867]",[0.0009961128234863281],0.0013878345489501953,0.023543596267700195
16,"[0.024405479431152344, 0.02596902847290039]",[0.004008054733276367],0.0020012855529785156,0.02759385108947754
17,"[0.018968820571899414, 0.01825094223022461]",[0.0020055770874023438],0.0009982585906982422,0.030292510986328125
18,"[0.01652383804321289, 0.01436161994934082]",[0.0010061264038085938],0.0009205341339111328,0.008998632431030273
19,"[0.017349720001220703, 0.022001028060913086]",[0.0030045509338378906],0.0010037422180175781,0.04154515266418457
20,"[0.019270896911621094, 0.026938199996948242]",[0.0020089149475097656],0.002002239227294922,0.03804898262023926
21,"[0.020642995834350586, 0.029181241989135742]",[0.01902294158935547],0.0010075569152832031,0.05153512954711914
22,"[0.019147872924804688, 0.025634288787841797]",[0.002754688262939453],0.00099945068359375,0.03320598602294922
23,"[0.011994361877441406, 0.021013736724853516]",[0.0010957717895507812],0.0009996891021728516,0.009300708770751953
24,"[0.015516042709350586, 0.02454233169555664]",[0.002022266387939453],0.0008881092071533203,0.025108814239501953
25,"[0.017957210540771484, 0.019888877868652344]",[0.001995563507080078],0.0010058879852294922,0.022710084915161133
