,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.054609060287475586, 0.032915353775024414, 0.03300023078918457, 0.03983879089355469, 0.03926372528076172, 0.028128623962402344, 0.04037737846374512]","[0.006310462951660156, 0.006005764007568359, 0.011006355285644531, 0.03800177574157715, 0.024606704711914062, 0.20024895668029785]",0.0019991397857666016,0.06200981140136719
1,"[0.037972450256347656, 0.034020185470581055, 0.033360958099365234, 0.027646303176879883, 0.03742551803588867, 0.032323598861694336, 0.03559565544128418]","[0.0038220882415771484, 0.0050051212310791016, 0.05010247230529785, 0.030009984970092773, 0.07187318801879883, 0.0655968189239502]",0.001051187515258789,0.03876686096191406
2,"[0.048891305923461914, 0.03691697120666504, 0.040682077407836914, 0.04023289680480957, 0.041562557220458984, 0.03547239303588867, 0.0440676212310791]","[1.069136619567871, 5.002896070480347, 0.07199716567993164, 5.001650094985962, 0.1737983226776123, 2.55212140083313]",0.0020456314086914062,0.06895637512207031
3,"[0.04030728340148926, 0.0380396842956543, 0.0431523323059082, 0.04180788993835449, 0.040070295333862305, 0.03353238105773926, 0.0350651741027832]","[1.2127983570098877, 0.3968527317047119, 2.8787617683410645, 0.7298805713653564, 5.004152297973633, 5.011101722717285]",0.0029506683349609375,0.0928201675415039
4,"[0.03643989562988281, 0.03904008865356445, 0.0466310977935791, 0.03579282760620117, 0.04246711730957031, 0.037029266357421875, 0.06513571739196777]","[0.10660409927368164, 0.5345134735107422, 0.4115335941314697, 0.026503562927246094, 0.08380818367004395, 0.1034841537475586]",0.002565145492553711,0.045540571212768555
5,"[0.02576589584350586, 0.032610416412353516, 0.034490346908569336, 0.035820960998535156, 0.04093742370605469, 0.030343055725097656, 0.07546496391296387]","[0.00600743293762207, 0.010123729705810547, 0.011006355285644531, 0.002991914749145508, 0.0020051002502441406, 0.007166624069213867]",0.0013546943664550781,0.045616865158081055
6,"[0.027497053146362305, 0.026558637619018555, 0.032570600509643555, 0.02500438690185547, 0.027257204055786133, 0.019060134887695312, 0.04299783706665039]","[0.0030057430267333984, 0.006005287170410156, 0.006005287170410156, 0.003987550735473633, 0.002006053924560547, 0.001001119613647461]",0.0010025501251220703,0.037748098373413086
7,"[0.0328221321105957, 0.03436613082885742, 0.03699946403503418, 0.032306671142578125, 0.03090643882751465, 0.032662153244018555, 0.037793874740600586]","[0.06199932098388672, 0.08638381958007812, 0.5947811603546143, 0.05896186828613281, 0.03408932685852051, 0.040845632553100586]",0.001001119613647461,0.037003517150878906
8,"[0.02063465118408203, 0.028836727142333984, 0.03328990936279297, 0.031301021575927734, 0.02835559844970703, 0.03137826919555664, 0.02467799186706543]","[0.0050203800201416016, 0.0010063648223876953, 0.014016389846801758, 0.011265754699707031, 0.004996061325073242, 0.002102375030517578]",0.0009996891021728516,0.047797203063964844
9,"[0.03356671333312988, 0.03826570510864258, 0.0378725528717041, 0.03555607795715332, 0.04392218589782715, 0.03667902946472168, 0.03824758529663086]","[0.0901176929473877, 0.005006074905395508, 0.006448984146118164, 0.009993791580200195, 0.005021333694458008, 0.22411632537841797]",0.002000570297241211,0.04113435745239258
10,"[0.02354145050048828, 0.027028799057006836, 0.03455662727355957, 0.029785871505737305, 0.037348270416259766, 0.026863574981689453, 0.028758525848388672]","[0.17445898056030273, 0.5558853149414062, 0.06757616996765137, 0.10250115394592285, 0.2432255744934082, 0.16633081436157227]",0.0019712448120117188,0.05834197998046875
11,"[0.030874252319335938, 0.025414466857910156, 0.021998167037963867, 0.03399372100830078, 0.02405261993408203, 0.026459217071533203, 0.023760557174682617]","[0.0019276142120361328, 0.0010073184967041016, 0.0019974708557128906, 0.00186920166015625, 0.0010082721710205078, 0.0012507438659667969]",0.0,0.01611781120300293
12,"[0.04252815246582031, 0.019889116287231445, 0.03235960006713867, 0.03038311004638672, 0.020326614379882812, 0.026804685592651367, 0.022855043411254883]","[0.006005525588989258, 0.02752065658569336, 0.0070056915283203125, 0.037998199462890625, 0.12185239791870117, 0.02200031280517578]",0.0010476112365722656,0.037950754165649414
13,"[0.020013093948364258, 0.025702238082885742, 0.031134843826293945, 0.024385452270507812, 0.030106306076049805, 0.024546384811401367, 0.024469852447509766]","[0.0020058155059814453, 0.001998424530029297, 0.0032193660736083984, 0.001005411148071289, 0.0026955604553222656, 0.0010075569152832031]",0.0,0.0388641357421875
14,"[0.0240170955657959, 0.03195929527282715, 0.03126239776611328, 0.03188157081604004, 0.03029799461364746, 0.02883434295654297, 0.022905588150024414]","[0.008013248443603516, 0.007012844085693359, 0.14281678199768066, 0.07353425025939941, 0.2545773983001709, 0.02008509635925293]",0.0009963512420654297,0.04403114318847656
15,"[0.031888723373413086, 0.0368800163269043, 0.05350804328918457, 0.03352069854736328, 0.03792834281921387, 0.03667855262756348, 0.041993141174316406]","[0.3324129581451416, 0.4197075366973877, 2.964501142501831, 0.04405856132507324, 0.05900144577026367, 0.13272500038146973]",0.0010623931884765625,0.05279850959777832
16,"[0.023905038833618164, 0.03015446662902832, 0.03711533546447754, 0.03139448165893555, 0.024747848510742188, 0.031287193298339844, 0.032788753509521484]","[0.010005712509155273, 0.004997968673706055, 0.002983570098876953, 0.0010058879852294922, 0.003006458282470703, 0.004573822021484375]",0.0005283355712890625,0.042755842208862305
17,"[0.021759748458862305, 0.03137397766113281, 0.030122995376586914, 0.027777910232543945, 0.023539066314697266, 0.0266878604888916, 0.030738353729248047]","[0.015094280242919922, 0.04619717597961426, 0.14720487594604492, 0.07586121559143066, 0.05084991455078125, 0.12378549575805664]",0.0013947486877441406,0.04231667518615723
18,"[0.025360107421875, 0.03000617027282715, 0.0328373908996582, 0.027564287185668945, 0.027944326400756836, 0.0241851806640625, 0.02775406837463379]","[0.0029914379119873047, 0.001010894775390625, 0.0020151138305664062, 0.00200653076171875, 0.0030069351196289062, 0.0010063648223876953]",0.0009958744049072266,0.033177852630615234
