,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
2 --> 3[""Create report""]
3 --> 4{""Answer to ask for external expertise?""}
4 --> |""Yes""|5[""Ask for external expertise""]
4 --> |""No""|6[""Forward to referee""]
5 --> 7{""Check if expert responds in time""}
7 --> |""Yes""|6
7 --> |""No""|5
6 --> 8[""Fill out check to pay for expenses""]
8 --> 9[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
4 --> 5[""Check purchase approval""]
5 --> 6{""Purchase approved?""}
6 --> |""No""|7[""Notify rejection""]
6 --> |""Yes""|8[""Send approval notification""]
7 --> 9[""EndNode""]
8 --> 3
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 5
4 --> 6[""Vegetable Categorization""]
5 --> 6
6 --> 7[""Milk""]
6 --> 8[""Cheese""]
7 --> 9[""Non-perishable""]
7 --> 10[""Perishable""]
8 --> 11[""Temperature Weight and Date Center""]
9 --> 11
10 --> 11
11 --> 12[""Store items based on item policy""]
12 --> 13[""EndNode""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2{""Financial impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End process""]
3 --> 5[""Contact Application Team""]
5 --> 6[""Contact SA Team""]
6 --> 7[""Contact DBA Team""]
7 --> 8[""Open conference line""]
8 --> 9[""Troubleshoot issue""]
9 --> 10[""Contact DBA Team""]
10 --> 11{""Resolution known?""}
11 --> |""YES""|12[""Fix issue""]
11 --> |""NO""|13[""Check with vendor""]
12 --> 14[""Resolve and close EMS""]
13 --> 12
14 --> 15{""Financial impact?""}
15 --> |""YES""|16[""Failover to COB""]
15 --> |""NO""|16
16 --> 17[""EndNode""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Name form populated?""}
7 --> |""Yes""|8{""End time after start time?""}
7 --> |""No""|9[""Display incorrect time notification""]
8 --> |""Yes""|10[""Save event information""]
8 --> |""No""|9
9 --> 11[""Go back and populate time forms""]
10 --> 12[""EndNode""]
11 --> 3
"
5,"
graph LR
0[""Weekly in time for discounts""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
4 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of order""}
3 --> |""Replenish""|4[""Reserve Inventory""]
3 --> |""Confirm for delivery""|5[""EndNode""]
4 --> 6[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Check if RFQ is verified""]
6 --> |""No""|3
6 --> |""Yes""|7[""Provide clarification""]
7 --> 8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive Negotiated Conditions""]
1 --> 2[""Check Data Completeness""]
2 --> 3{""Data Complete?""}
3 --> |""Yes""|4[""Perform Risk Assessment""]
3 --> |""No""|5[""Send Failure Notice""]
4 --> 6[""Check Reinsurance Option""]
6 --> 7[""Finish Contract""]
4 --> 7
7 --> 8[""EndNode""]
"
9,"
graph LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2{""Decide to cook""}
2 --> |""Yes""|3[""Choose recipes""]
2 --> |""No""|4[""EndNode""]
3 --> 5[""Prepare ingredients""]
5 --> 6[""Prepare water for pasta""]
6 --> 7[""Put pasta into water""]
5 --> 8[""Prepare salad for washing""]
8 --> 9[""Wash salad""]
7 --> 10[""Prepare ingredients to make sauce""]
9 --> 11[""Prepare ingredients to make dressing""]
10 --> 12[""Make sauce""]
11 --> 12
12 --> 13[""Bring dishes to table""]
13 --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]
"
10,"
graph LR
0[""StartNode""] --> 1[""Obtain detailed description of problem""]
1 --> 2{""Can I handle problem myself?""}
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|4[""Send email to support system""]
4 --> 5[""Wait for answer from support system""]
5 --> 6{""Can I handle problem myself?""}
6 --> |""Yes""|7[""Explain solution""]
6 --> |""No""|8[""Send email to support system""]
8 --> 5
5 --> 7
7 --> 9[""EndNode""]
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3{""Carrier response is 'yes'?""}
3 --> |""Yes""|4[""Accept shipment order""]
3 --> |""No""|5[""Get carrier response""]
5 --> 6{""Carrier response is 'no'?""}
6 --> |""Yes""|7[""EndNode""]
6 --> |""Yes""|8[""Realize shipment""]
8 --> 9[""EndNode""]
"
