,group,child,parent
0,10,influence,
1,10,exposure,influence
2,10,overexposure,exposure
3,10,underexposure,exposure
4,10,solicitation,influence
5,10,enticement,influence
6,10,leading astray,influence
7,10,seduction,influence
8,10,mind game,influence
9,10,manipulation,influence
10,10,ingratiation,influence
11,10,hypnotism,influence
12,10,cross-pollination,influence
13,10,blandishment,influence
14,101,hut,shelter
15,101,shelter,tent
16,101,haven,shelter
17,101,refuge,shelter
18,101,safe house,shelter
19,101,harbor,shelter
20,101,tent,shelter
21,101,canvas tent,tent
22,101,backpacking tent,tent
23,101,two-man tent,tent
24,101,pop tent,tent
25,101,Sibley tent,tent
26,101,field tent,tent
27,101,circus tent,tent
28,101,umbrella tent,tent
29,101,bell tent,tent
30,101,lean-to tent,tent
31,101,loft,tent
32,101,pyramidal tent,tent
33,101,hovel,hut
34,101,wall tent,hut
35,101,cookhouse,hut
36,101,praetorium,hut
37,101,cabana,hut
38,101,Nissen hut,hut
39,101,mudhif,hut
40,101,igloo,hut
41,101,haven,refuge
42,101,fallout shelter,safe house
43,101,storm cellar,safe house
44,101,dugout,safe house
45,101,tupik,haven
46,101,mountain tent,mantelet
47,101,mantelet,shelter
48,105,drum,percussion instrument
49,105,bass drum,drum
50,105,snare drum,drum
51,105,tenor drum,drum
52,105,tabor,drum
53,105,steel drum,drum
54,105,tambour,drum
55,105,tambourine,drum
56,105,lagerphone,drum
57,105,timbrel,drum
58,105,hand drum,drum
59,105,bongo,hand drum
60,105,handbell,percussion instrument
61,105,rain stick,percussion instrument
62,105,piano,percussion instrument
63,105,consert grand,piano
64,105,baby grand,piano
65,105,grand piano,piano
66,105,upright,piano
67,105,spinet,piano
68,105,mechanical piano,piano
69,105,glockenspiel,percussion instrument
70,105,marimba,percussion instrument
71,105,carillon,percussion instrument
72,105,chime,percussion instrument
73,105,triangle,percussion instrument
74,105,gong,percussion instrument
75,105,cymbal,percussion instrument
76,105,zill,percussion instrument
77,105,maraca,percussion instrument
78,105,vibraphone,percussion instrument
79,105,bass drum,drum
80,105,high-hat cymbal,cymbal
81,105,bones,percussion instrument
82,13,coefficient of expansion,coefficient
83,13,coefficient of elasticity,coefficient
