,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 2
2 --> 3[""Create report""]
3 --> 5[""Check if expert responds in time""]
5 --> |""Yes""|7[""Forward to referee""]
5 --> |""No""|6[""Ask for external expertise""]
6 --> 9[""Ask for external expertise""]
7 --> 8[""Fill out check to pay for expenses""]
8 --> 11[""EndNode""]
9 --> 5"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 8[""EndNode""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 8
7 --> 3"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
2 --> 6[""Fruit Categorization""]
3 --> 7[""Vegetable Categorization""]
4 --> 7
5 --> 7
6 --> 8[""Milk""]
7 --> 11[""Perishable""]
8 --> 10[""Non-perishable""]
10 --> 11
11 --> 15[""Temperature Weight and Date Center""]
12[""Store items based on item policy""] --> 13[""EndNode""]
15 --> 12"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2[""Financial impact?""]
2 --> |""NO""|13[""EndNode""]
2 --> |""YES""|4[""Open EMS""]
4 --> 5[""Contact Application Team""]
4 --> 6[""Contact SA Team""]
4 --> 7[""Get in touch with DBA Team""]
5 --> 8[""Open conference line""]
6 --> 8
7 --> 8
8 --> 9[""Troubleshoot issue""]
9 --> 10[""Contact DBA Team""]
10 --> 11[""Check if resolution is known""]
11 --> |""YES""|12[""Fix issue""]
11 --> |""No""|14[""Check with vendor""]
12 --> 16[""Resolve and close EMS""]
14 --> |""YES""|12
14 --> |""No""|13
16 --> 17[""Check if vendor has a fix""]
17 --> |""YES""|12
17 --> |""NO""|21[""Failover to COB""]
21 --> 17"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
1 --> 3[""Populate time forms""]
2 --> 3
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Name form populated?""]
8 --> |""No""|10[""Display incorrect time notification""]
8 --> |""Yes""|14[""End time after start time?""]
10 --> 12[""Go back and populate time forms""]
11[""Save event information""] --> 13[""EndNode""]
12 --> 2
14 --> |""No""|10
14 --> |""Yes""|11"
5,"flowchart LR
0[""StartNode""] --> 1[""Weekly""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate payment report""]
3 --> 4[""Send payment report to Accounts Receivable Department""]
3 --> 5[""Send payment report to registry""]
5 --> 6[""Generate monthly invoices""]
6 --> 8[""Send out invoices""]
8 --> 9[""EndNode""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose of order?""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""EndNode""]
4 --> 5"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""RFQ verified?""]
5 --> |""No""|3
5 --> |""Yes""|7[""Provide clarification""]
7 --> 8[""Is RFQ verified?""]
8 --> |""Yes""|9[""Add overhead costs""]
8 --> |""No""|14[""Ask for more information""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data Complete?""]
2 --> |""No""|4[""Send failure notice""]
2 --> |""Yes""|8[""Check for completeness""]
3[""Perform risk assessment""] --> 5[""Check reinsurance option""]
4 --> 1
5 --> 6[""Finish contract""]
6 --> 7[""EndNode""]
8 --> 3"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 7[""Prepare salad for washing""]
5 --> 6[""Put pasta into water""]
6 --> 9[""Prepare ingredients to make sauce""]
7 --> 8[""Wash salad""]
8 --> 11[""Prepare ingredients to make a dressing""]
9 --> 10[""Make sauce""]
10 --> 13[""Bring dishes to table""]
11 --> 12[""Make dressing""]
12 --> 14[""Prepare dishes""]
13 --> 15[""Bring meal to table""]
14 --> 15
15 --> 16[""Finish lunch""]"
10,"flowchart LR
0[""StartNode""] --> 1[""Obtain problem description""]
1 --> 2[""Can I handle problem myself?""]
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|4[""Send email to support system""]
3 --> 10[""EndNode""]
4 --> 6[""Can I handle problem myself?""]
6 --> |""Yes""|3
6 --> |""No""|4"
11,"flowchart LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send goods""]
1 --> 3[""Send invoice""]
2 --> 5[""EndNode""]
3 --> 5"
12,"flowchart LR
0[""StartNode""] --> 1[""Preparation of shipment order""]
1 --> 2[""Sending shipment order""]
2 --> 3[""Carrier response positive?""]
3 --> |""The answer was positive""|4[""Accept shipment order""]
3 --> |""no""|5[""Acquisition of carriers""]
4 --> 6[""Get response from carrier""]
6 --> |""yes""|11[""Realize ordered shipment""]
6 --> |""No""|5
11 --> 12[""EndNode""]"
13,"flowchart LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 4[""Send invoice""]
3 --> 5[""Ship item""]
4 --> 6[""Payment confirmed""]
5 --> 6
6 --> 7[""EndNode""]"
14,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
3 --> 6[""Notify order rejected""]
4 --> 5[""Notify order delivered""]"
15,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
0 --> 12[""Verify RFQ""]
1 --> 2[""Verification successful?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 8[""Add overhead cost""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
12 --> 2"
16,"flowchart LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 2[""Conduct a Property Survey""]
0 --> 3[""Search the Property Title""]
1 --> 2
2 --> 6[""End process""]
3 --> 7[""EndNode""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2[""Product on sale?""]
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]
3 --> 8[""EndNode""]
4 --> 8"
18,"flowchart LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4
4 --> 5[""Conclude process""]
5 --> 6[""EndNode""]"
19,"flowchart LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
1 --> 2[""Pay attention to SAP system""]
1 --> 3[""Send payment report to Accounts Receivable""]
1 --> 9[""Run invoice payment process""]
2 --> 3
3 --> 5[""Send payment report to Client""]
4[""Generate monthly invoices for clients""] --> 6[""Charge clients""]
5 --> 7[""EndNode""]
6 --> 10[""Send payment report to Registry""]
9 --> 4
10 --> 7"
20,"flowchart LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
2 --> 3[""Check Result?""]
3 --> |""Yes""|5[""Examine loan request""]
3 --> |""No""|9[""Customer request rejected""]
4[""Customer request rejected""] --> 8[""EndNode""]
5 --> 6[""Check Result?""]
6 --> |""No""|4
6 --> |""Yes""|7[""Customer request approved""]
7 --> 8"
21,"flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
0 --> 12[""Extract inspection orders""]
1 --> 3[""Load work orders""]
2 --> 4[""Load inspection orders""]
3 --> 6[""Pull together work order report""]
4 --> 5[""Load notifications""]
4 --> 8[""Pull together inspection order report""]
5 --> 7[""Pull together notification report""]
7 --> 9[""Link reports from PPT""]
8 --> 9
9 --> 10[""Create and send email""]
10 --> 13[""EndNode""]
12 --> 4"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Make the salad""]
1 --> 3[""Prepare the chicken""]
2 --> 4[""Refine the chicken""]
3 --> 4
4 --> 6[""Serve the menu""]
6 --> 7[""EndNode""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3[""Applicant is a member?""]
3 --> |""No""|6[""EndNode""]
3 --> |""Yes""|5[""Check if applicant is a member""]
5 --> |""Yes""|7[""Obtain a second letter""]
5 --> |""No""|6
7 --> 8[""Pay the fee""]
8 --> 9[""Receive a card""]
9 --> 10[""EndNode""]"
24,"flowchart LR
0[""StartNode""] --> 1[""Feel hungry""]
1 --> 2[""Have dinner""]
2 --> 3[""Have a salad""]
2 --> 4[""Enjoy ice-cream""]
2 --> 5[""Savor a plate of pasta""]
5 --> 8[""Feel satisfied""]
8 --> 9[""EndNode""]"
25,"flowchart LR
0[""StartNode""] --> 1[""Begin SSP process""]
1 --> 2[""Empty SAP Master Record Outbox""]
1 --> 3[""Deliver requests to Master Data Entry Department""]
2 --> 4[""Empty Master Data Entry Outbox""]
3 --> 4
4 --> 5[""Receive Vendor Master Record Requests Form""]
5 --> 6[""Process Vendor Master Record Requests""]
6 --> 7[""Place completed requests in Data Entry Officer Inbox""]
7 --> 9[""EndNode""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4[""purchase request approve?""]
4 --> |""Approved""|5[""Send approved notification""]
4 --> |""Rejected""|6[""Notify rejection""]
5 --> 2
6 --> 7[""EndNode""]"
27,"flowchart LR
0[""StartNode""] --> 1[""Place order""]
1 --> 2[""Verify customer""]
2 --> 3[""Customer okay?""]
3 --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create a new customer""]
4 --> 6[""Produce goods""]
4 --> 10[""Product available?""]
5 --> 8[""EndNode""]
6 --> 8
7[""Ship goods""] --> 8
10 --> |""No""|6
10 --> |""Yes""|7"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to square (2,5)""]
1 --> 3[""Response from all players received?""]
3 --> |""No""|4[""Wait for message""]
3 --> |""Yes""|6[""EndNode""]
4 --> 3"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain credit score""]
0 --> 2[""Get credit score""]
0 --> 3[""Check credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]
5 --> 7[""Process concludes""]"
30,"flowchart LR
0[""StartNode""] --> 1[""Receive payment from previous week""]
1 --> 2[""Payment received?""]
2 --> |""No""|3[""Document bad credit against accounts receivable and member's file""]
2 --> |""Yes""|4[""Update members and accounts receivable file""]
4 --> 5[""Process order""]
5 --> 9[""Complete credit check""]
6[""Inform member about bad credit status""] --> 7[""Suspend future order processing""]
7 --> 9
9 --> 6"
31,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 9[""RFQ verified?""]
6[""Add overhead costs""] --> 7[""Generate pricing options""]
7 --> 10[""Generate sales quote""]
8[""Provide verification""] --> 6
9 --> |""No""|3
9 --> |""Yes""|8
10 --> 11[""EndNode""]"
32,"flowchart LR
0[""StartNode""] --> 1[""Bring computer to ACM""]
1 --> 2[""Describe computer problem""]
2 --> 3[""Receive estimate""]
3 --> 4[""Evaluate estimate""]
4 --> |""Yes""|5[""Authorize repair""]
4 --> |""No""|6[""Take computer back""]
5 --> 7[""Receive repair notice""]
7 --> 8[""Receive invoice and P/S document""]
7 --> 11[""Fix the problem""]
8 --> 9[""Send payment""]
9 --> 10[""EndNode""]
11 --> 9"
33,"flowchart LR
0[""StartNode""] --> 2[""Analyze Goal Model""]
2 --> 3[""Analyze Business Process Models""]
3 --> 4[""All goals satisfied?""]
3 --> 11[""All goals satisfied?""]
4 --> |""No""|5[""Update""]
4 --> |""Yes""|6[""Each activity corresponds to at least one goal?""]
6 --> 8[""Update and analyze again""]
7[""Update""] --> 11
8 --> 10[""EndNode""]
11 --> |""No""|7
11 --> |""Yes""|10"
34,"flowchart LR
0[""StartNode""] --> 1[""Identify Vacancy""]
1 --> 2[""Manage Position Profile""]
1 --> 3[""Review Terms & Conditions""]
1 --> 4[""Assemble Selection Panel""]
1 --> 12[""300 positions per month?""]
2 --> 10[""Create Position Profile""]
2 --> 11[""Create Position Form""]
3 --> 5[""Create Ts & Cs Document""]
3 --> 6[""Create New Business Case""]
3 --> 8[""Create Staff Requisition Form""]
4 --> 9[""Confirm Selection Panel List""]
10 --> 14[""EndNode""]
12 --> 11"
35,"flowchart LR
0[""StartNode""] --> 1[""Verify form structure""]
1 --> 2[""Form correct?""]
2 --> |""Yes""|3[""Verify proposal""]
2 --> |""No""|4[""Encounter form error""]
3 --> 5[""Check everything is okay""]
4 --> 9[""EndNode""]
5 --> |""Yes""|7[""Process successful""]
5 --> |""No""|10[""Process failure""]
7 --> 9"
36,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|4[""Categorize customer""]
2 --> |""No""|6[""Send failure notice""]
4 --> 5[""Data complete?""]
5 --> |""No""|6
5 --> |""Yes""|7[""Check insurance benefits""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]"
37,"flowchart LR
0[""StartNode""] --> 1[""Receive signed offer""]
1 --> 2[""Register acceptance of contract""]
1 --> 3[""Scan offer's billing information and pincode""]
1 --> 4[""Register competitor's information""]
2 --> 5[""Process offer""]
3 --> 5
4 --> 5
5 --> 6[""EndNode""]"
38,"flowchart LR
0[""Finish by the end of the week""] --> 1[""Generate and send the payment report""]
1 --> 2[""Handle Individual Client's payment report""]
2 --> 3[""Handle SSP's Accounts Receivable Department's payment report""]
3 --> 4[""Deal with Registry's payment report""]
4 --> 5[""EndNode""]
6[""StartNode""] --> 0"
