,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 2
2 --> 3[""Create report""]
3 --> 4[""Answer?""]
4 --> |""Yes""|5[""Check expert responds in time""]
4 --> |""No""|6[""Ask for external expertise""]
5 --> |""Yes""|7[""Forward to referee""]
5 --> |""No""|6
7 --> 8[""Fill out check to pay for expenses""]
8 --> 7"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 3
7 --> 3"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 5
4 --> 6[""Fruit Categorization""]
4 --> 7[""Vegetable Categorization""]
6 --> 8[""Milk""]
7 --> 9[""Cheese""]
8 --> 10[""Non-perishable""]
9 --> 10
10 --> 11[""Perishable""]
11 --> 12[""Store items based on item policy""]
11 --> 15[""Temperature Weight and Date Center""]
12 --> 13[""EndNode""]
15 --> 12"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2[""Financial Impact""]
2 --> |""YES""|4[""Open EMS""]
2 --> |""NO""|18[""End process""]
4 --> 5[""Contact Application Team""]
5 --> 9[""Troubleshoot issue""]
9 --> 10[""Contact DBA Team""]
9 --> 11[""Check if resolution is known""]
11 --> |""YES""|12[""Fix issue""]
11 --> |""No""|14[""Check with vendor""]
12 --> 16[""Resolve and close EMS""]
13[""EndNode""] --> 15[""Failover to COB""]
16 --> 17[""Check if vendor has a fix""]
16 --> 15
17 --> |""YES""|12
17 --> |""No""|13"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
1 --> 3[""Populate time forms""]
2 --> 3
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 8[""Name form populated?""]
8 --> |""No""|10[""Display incorrect time notification""]
8 --> |""Yes""|14[""End time occurs after the start time?""]
10 --> 12[""Populate time forms again""]
11[""Save event information""] --> 13[""EndNode""]
11 --> 15[""Pay attention to the fact that it is saved on Facebook""]
14 --> |""No""|10
14 --> |""Yes""|11
15 --> 13"
5,"flowchart LR
0[""StartNode""] --> 1[""Weekly (in time for discounts)""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate payment report""]
3 --> 4[""Send payment report to Accounts Receivable Department""]
3 --> 5[""Send payment report to registry""]
4 --> 6[""Generate monthly invoices""]
6 --> 8[""Send out invoices""]
8 --> 9[""EndNode""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose of Order""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""EndNode""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
1 --> 13[""Ask for more information""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Is RFQ verified?""]
5 --> |""No""|3
5 --> |""Yes""|6[""Provide L&M cost estimates""]
6 --> 8[""Is RFQ verified?""]
8 --> |""No""|3
8 --> |""Yes""|9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]
13 --> 5"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data completeness?""]
2 --> |""Yes""|3[""Perform risk assessment""]
2 --> |""No""|4[""Send failure notice""]
3 --> 5[""Check reinsurance option""]
4 --> 1
5 --> 6[""Finish contract""]
6 --> 7[""EndNode""]"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 7[""Prepare salad for washing""]
4 --> 9[""Prepare ingredients to make a sauce""]
5 --> 6[""Put pasta into water""]
6 --> 12[""Make dressing""]
7 --> 8[""Wash salad""]
8 --> 12
9 --> 10[""Make sauce""]
9 --> 13[""Bring dishes to table""]
12 --> 14[""Prepare dishes""]
13 --> 15[""Bring meal to table""]
14 --> 15
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]"
10,"flowchart LR
0[""StartNode""] --> 1[""Obtain problem description""]
1 --> 2[""Can I handle problem myself?""]
2 --> |""Yes""|3[""Explain solution""]
2 --> |""No""|4[""Send email to support system""]
4 --> 6[""Can I handle problem myself?""]
6 --> |""Yes""|3
6 --> |""No""|9[""Send email to support system""]
9 --> 6"
11,"flowchart LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send goods""]
1 --> 3[""Send invoice""]
2 --> 5[""EndNode""]
3 --> 5"
12,"flowchart LR
0[""StartNode""] --> 1[""Preparing shipment order""]
1 --> 2[""Sending shipment order""]
2 --> 3[""Carrier's response is positive?""]
3 --> |""The answer was positive""|4[""Accept shipment order""]
3 --> |""no""|9[""EndNode""]
4 --> 6[""Get response from carrier""]
6 --> |""no""|9
6 --> |""yes""|11[""Realize ordered shipment""]
11 --> 12[""EndNode""]"
13,"flowchart LR
0[""StartNode""] --> 1[""Order received""]
1 --> 2[""Create invoice""]
1 --> 3[""Prepare shipping""]
2 --> 4[""Send invoice""]
3 --> 5[""Ship item""]
4 --> 6[""Payment confirmed""]
5 --> 6
6 --> 7[""EndNode""]"
14,"flowchart LR
0[""StartNode""] --> 1[""Can we fulfill the order?""]
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4[""Deliver the order""]
3 --> 6[""Notify order rejected""]
4 --> 5[""Notify order delivered""]"
15,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Verification successful?""]
1 --> |""No""|3[""Ask for more information""]
1 --> |""Yes""|8[""Add overhead cost""]
2 --> |""No""|3
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Verification successful?""]
5 --> |""No""|3
5 --> |""Yes""|6[""Provide L&M cost estimates""]
6 --> 1
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]"
16,"flowchart LR
0[""StartNode""] --> 1[""Check the Customer's Credit History""]
0 --> 3[""Search the Property Title""]
1 --> 2[""Conduct a Property Survey""]
2 --> 6[""End process""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2[""Product on sale?""]
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]
3 --> 5[""Product on sale check""]
4 --> 5
5 --> 2"
18,"flowchart LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4
4 --> 6[""EndNode""]"
19,"flowchart LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
1 --> 2[""Pay attention to SAP system""]
2 --> 3[""Send payment report to Accounts Receivable""]
3 --> 4[""Generate monthly invoices for clients""]
3 --> 5[""Send payment report to Client""]
4 --> 6[""Charge clients""]
5 --> 7[""EndNode""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check completeness""]
1 --> 2[""Verify credit history""]
2 --> 3[""Check Result?""]
3 --> |""Yes""|5[""Examine loan request""]
3 --> |""No""|9[""Reject customer request""]
4[""Reject customer request""] --> 8[""EndNode""]
5 --> 6[""Check Result?""]
6 --> |""No""|4
6 --> |""Yes""|7[""Approve customer request""]
7 --> 8"
21,"flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
0 --> 2[""Extract notifications""]
1 --> 3[""Load work orders""]
2 --> 8[""Pull together inspection order report""]
3 --> 6[""Pull together work order report""]
3 --> 4[""Load inspection orders""]
4 --> 5[""Load notifications""]
4 --> 6
5 --> 7[""Pull together notification report""]
7 --> 9[""Link reports from PPT""]
8 --> 9
9 --> 10[""Create and send email""]
10 --> 11[""End with WHISKY""]
10 --> 13[""EndNode""]"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan the menu""]
1 --> 2[""Make the salad""]
1 --> 3[""Prepare the chicken""]
2 --> 4[""Refine the chicken""]
3 --> 4
4 --> 8[""Serve the meal""]
8 --> 7[""EndNode""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain the letter""]
2 --> 3[""Is applicant a member?""]
3 --> |""Yes""|4[""Obtain a second letter""]
3 --> |""No""|6[""EndNode""]
4 --> 5[""Check if applicant is a member""]
5 --> |""No""|6
5 --> |""Yes""|8[""Pay the fee""]
8 --> 9[""Receive a card""]
9 --> 10[""EndNode""]"
24,"flowchart LR
0[""StartNode""] --> 1[""Feeling hungry""]
1 --> 2[""Have dinner""]
2 --> 3[""Have a salad""]
2 --> 4[""Enjoy some ice-cream""]
2 --> 5[""Savor a plate of pasta""]
5 --> 6[""Finish dinner and feel satisfied""]"
25,"flowchart LR
0[""StartNode""] --> 1[""Begin SSP process""]
1 --> 2[""Empty SAP Master Record Outbox""]
1 --> 3[""Deliver requests to Master Data Entry Department""]
1 --> 4[""Empty Master Data Entry Outbox""]
2 --> 5[""Receive Vendor Master Record Requests Form""]
4 --> 5
5 --> 6[""Process Vendor Master Record Requests""]
6 --> 7[""Place completed requests in Data Entry Officer Inbox""]
7 --> 9[""EndNode""]"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 2[""Register process seminar results""]
1 --> 3[""Create purchase request""]
2 --> 4[""purchase request approve?""]
4 --> |""Approved""|5[""Send approved notification""]
4 --> |""Rejected""|6[""Send notification of rejection""]
5 --> 2
6 --> 7[""EndNode""]"
27,"flowchart LR
0[""StartNode""] --> 9[""Placing an order""]
3[""Is customer okay?""] --> |""Yes""|4[""Check availability""]
3 --> |""No""|5[""Create new customer""]
4 --> 6[""Produce goods""]
4 --> 10[""Is the product available?""]
5 --> 8[""EndNode""]
6 --> 8
7[""Ship goods""] --> 8
9 --> 3
10 --> |""No""|6
10 --> |""Yes""|7"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to (2,5""]
1 --> 2[""Wait for message""]
2 --> 3[""Response from all players received?""]
3 --> |""No""|1
3 --> |""Yes""|6[""EndNode""]"
