,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 2
2 --> 3[""Create report""]
3 --> 5[""Check if expert responds in time""]
5 --> |""Yes""|7[""Forward to referee""]
5 --> |""No""|6[""Ask for external expertise""]
6 --> 9[""Ask for external expertise""]
7 --> 8[""Fill out check to pay for expenses""]
8 --> 11[""EndNode""]
9 --> 5"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""Yes""|4[""Create purchase request""]
2 --> |""No""|10[""Check fees not required""]
3[""Register post-seminar results""] --> 8[""EndNode""]
4 --> 5[""Purchase approved?""]
5 --> |""No""|6[""Notify rejection""]
5 --> |""Yes""|7[""Send approval notification""]
6 --> 8
7 --> 3
10 --> 3"
2,"flowchart LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
3 --> 14[""Temperature Weight and Date Center""]
4 --> 7[""Vegetable Categorization""]
5 --> 6[""Fruit Categorization""]
6 --> 14
7 --> 14
8[""Milk""] --> 10[""Non-perishable""]
10 --> 11[""Perishable""]
11 --> 15[""Temperature Weight and Date Center""]
12[""Store items based on item policy""] --> 13[""EndNode""]
14 --> 8
15 --> 12"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2[""Financial impact?""]
2 --> |""YES""|4[""Open EMS""]
2 --> |""NO""|18[""End process""]
4 --> 5[""Contact Application Team""]
4 --> 6[""Contact SA Team""]
5 --> 8[""Open conference line""]
6 --> 7[""Get in touch with DBA Team""]
7 --> 8
8 --> 9[""Troubleshoot issue""]
9 --> 10[""Contact DBA Team""]
10 --> 12[""Fix issue""]
12 --> 16[""Resolve and close EMS""]
15[""Failover to COB""] --> 17[""Check if vendor has a fix""]
16 --> 15
17 --> |""YES""|20[""Fix issue""]
17 --> |""NO""|21[""Failover to COB""]
20 --> 27[""EndNode""]
21 --> 17"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Name form populated?""]
8 --> |""No""|10[""Display incorrect time notification""]
8 --> |""Yes""|14[""End time occurs after start time?""]
10 --> 12[""Go back and populate time forms""]
11[""Save event information""] --> 15[""Pay attention to the fact that it is saved on Facebook""]
12 --> 2
14 --> |""No""|10
14 --> |""Yes""|11
15 --> 13[""EndNode""]"
5,"flowchart LR
0[""StartNode""] --> 1[""Weekly""]
1 --> 2[""Pay invoices""]
2 --> 3[""Generate payment report""]
3 --> 4[""Send payment report to Accounts Receivable Department""]
3 --> 5[""Send payment report to registry""]
5 --> 6[""Generate monthly invoices""]
6 --> 7[""Charge client $35 per paid invoice""]
6 --> 8[""Send out invoices""]
7 --> 8
8 --> 9[""EndNode""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose of order?""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm order""|9[""EndNode""]
4 --> 5[""EndNode""]
4 --> 8[""Replenish inventory?""]
8 --> 5"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 6[""Provide L&M cost estimates""]
5[""RFQ verified?""] --> |""No""|3
5 --> |""Yes""|7[""Provide clarification""]
6 --> 5
7 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""No""|4[""Send failure notice""]
2 --> |""Yes""|8[""Check for completeness""]
3[""Perform risk assessment""] --> 5[""Check reinsurance option""]
5 --> 6[""Finish contract""]
6 --> 7[""EndNode""]
8 --> 3"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 7[""Prepare salad for washing""]
5 --> 6[""Put pasta into water""]
6 --> 9[""Prepare ingredients to make sauce""]
7 --> 8[""Wash salad""]
8 --> 11[""Prepare ingredients to make a dressing""]
9 --> 10[""Make sauce""]
10 --> 13[""Bring dishes to table""]
11 --> 12[""Make dressing""]
12 --> 13
13 --> 14[""Prepare dishes""]
14 --> 15[""Bring meal to table""]
15 --> 16[""Finish lunch""]
16 --> 17[""EndNode""]"
