,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 2
2 --> 3[""Create report""]
3 --> 4{""Answer to external expertise""}
4 --> |""No""|5[""Ask for external expertise""]
4 --> |""Yes""|6[""Check if expert responds in time""]
5 --> 6
6 --> |""Yes""|7[""Forward to referee""]
6 --> |""No""|5
7 --> 8[""Fill out check to pay for expenses""]
7 --> 9[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Fees are required?""}
2 --> |""Yes""|3[""Create Purchase Request""]
2 --> |""No""|4[""Check if purchase has been approved""]
4 --> 5{""Purchase approved?""}
5 --> |""Yes""|6[""Send approval notification""]
5 --> |""No""|7[""Notify rejection""]
7 --> 8[""EndNode""]
3 --> 5
6 --> 9[""Register post-seminar results""]
9 --> 8
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
2 --> 6[""Fruit Categorization""]
3 --> 6
4 --> 7[""Vegetable Categorization""]
4 --> 7
5 --> 7
6 --> 8[""Milk""]
6 --> 9[""Non-perishable""]
5 --> 9
7 --> 10[""Perishable""]
8 --> 11[""Temperature Weight and Date Center""]
10 --> 11
9 --> 11
11 --> 12[""Store items""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2{""Financial impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Get in touch with DBA Team""]
3 --> 8[""Open conference line""]
5 --> 9[""Troubleshoot issue""]
6 --> 9
7 --> 9
9 --> 10{""Check if resolution is known?""}
10 --> |""YES""|11[""Fix issue""]
10 --> |""NO""|12[""Check with vendor""]
11 --> 13{""Check if resolution is known?""}
13 --> |""YES""|14[""Fix issue""]
13 --> |""NO""|15[""Check with vendor""]
14 --> 16[""Resolve and close EMS""]
15 --> 16
16 --> 17{""Check if vendor has a fix?""}
17 --> |""YES""|18[""Fix issue""]
17 --> |""NO""|19[""Failover to COB""]
18 --> 20[""End process""]
19 --> 20
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
1 --> 3[""Populate time forms""]
1 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8{""Name form populated?""}
8 --> |""No""|9[""Populate name form""]
8 --> |""Yes""|10{""End time occurs after start time?""}
10 --> |""No""|11[""Display incorrect time notification""]
10 --> |""Yes""|12[""Save event information""]
11 --> 13[""Go back and populate time forms""]
13 --> 2
12 --> 14[""EndNode""]
"
5,"
graph LR
0[""Weekly (in time for discounts)""] --> 1[""Pay Invoices (fully automated)""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
2 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out Monthly Invoices""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Reserve Inventory""]
3 --> 4{""Replenish inventory?""}
4 --> |""Yes""|3
4 --> |""No""|5[""Confirm Order for Delivery""]
5 --> 6[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Ask for more information""]
2 --> 3[""Analyze RFQ""]
3 --> 4[""Provide L&M cost estimates""]
4 --> 5{""Is RFQ verified?""}
5 --> |""No""|6[""Ask for more information""]
5 --> |""Yes""|7[""Provide clarification""]
6 --> 7
7 --> 8{""Is RFQ verified?""}
8 --> |""No""|9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
9 --> 11[""Generate sales quote""]
10 --> 11
8 --> |""Yes""|11
11 --> 12[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Data complete?""}
2 --> |""No""|3[""Send failure notice""]
2 --> |""Yes""|4[""Check for completeness""]
4 --> 5[""Perform a risk assessment""]
5 --> 6{""Data complete?""}
6 --> |""No""|7[""Perform a risk assessment""]
6 --> |""Yes""|8[""Check reinsurance option""]
8 --> 9[""Finish the contract""]
9 --> 10[""EndNode""]
"
9,"
flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put pasta into water""]
6 --> 8[""Wash salad""]
7 --> 9[""Prepare ingredients to make sauce""]
8 --> 9
9 --> 10[""Make sauce""]
10 --> 11[""Make dressing""]
11 --> 12[""Bring dishes to table""]
11 --> 13[""Prepare dishes""]
12 --> 14[""Bring meal to table""]
14 --> 15[""Finish lunch""]
"
