,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.05690360069274902, 0.026154756546020508, 0.02310919761657715, 0.0290529727935791, 0.03213930130004883, 0.01845264434814453, 0.025465726852416992, 0.03089165687561035, 0.023264646530151367, 0.02924966812133789]","[0.006530046463012695, 0.016008853912353516, 0.04694557189941406, 0.0033898353576660156, 0.006074428558349609, 0.02619647979736328, 0.006997108459472656, 0.021589994430541992, 0.050957441329956055]",0.0019998550415039062,0.058913469314575195
1,"[0.025949954986572266, 0.01924276351928711, 0.019940614700317383, 0.01634669303894043, 0.020006895065307617, 0.016988754272460938, 0.013993978500366211, 0.019994735717773438, 0.01700878143310547, 0.01828455924987793]","[0.004004716873168945, 0.0020110607147216797, 0.0019922256469726562, 0.0020055770874023438, 0.0019969940185546875, 0.0019958019256591797, 0.0030002593994140625, 0.0019958019256591797, 0.0020008087158203125]",0.002033233642578125,0.046959877014160156
2,"[0.032845497131347656, 0.023006200790405273, 0.02727794647216797, 0.03023815155029297, 0.03493213653564453, 0.03555727005004883, 0.03215742111206055, 0.028503894805908203, 0.02989792823791504, 0.03814220428466797]","[0.06476211547851562, 0.006996631622314453, 5.0024330615997314, 5.002137184143066, 5.002647399902344, 0.9580986499786377, 5.002562999725342, 5.001101016998291, 5.001889228820801]",0.005993843078613281,0.055512189865112305
3,"[0.03950858116149902, 0.02740335464477539, 0.037676334381103516, 0.031018495559692383, 0.03718686103820801, 0.03201746940612793, 0.031235456466674805, 0.024176597595214844, 0.029783248901367188, 0.024922609329223633]","[0.046999454498291016, 0.44696545600891113, 3.372859239578247, 0.029522180557250977, 0.031215429306030273, 0.011168241500854492, 0.027875661849975586, 0.007997751235961914, 0.007993698120117188]",0.0029990673065185547,0.04706382751464844
4,"[0.023987531661987305, 0.02864861488342285, 0.030890941619873047, 0.024865388870239258, 0.0285494327545166, 0.03504133224487305, 0.027422189712524414, 0.02375626564025879, 0.029191017150878906, 0.0234527587890625]","[0.00799870491027832, 0.004995107650756836, 0.005155801773071289, 0.04106736183166504, 0.004996299743652344, 0.0391080379486084, 0.02562570571899414, 0.005005836486816406, 0.0056269168853759766]",0.002086162567138672,0.045749664306640625
5,"[0.019971609115600586, 0.03003239631652832, 0.028145551681518555, 0.025548219680786133, 0.024607419967651367, 0.022738933563232422, 0.028481483459472656, 0.021700143814086914, 0.02378559112548828, 0.02199387550354004]","[0.0044972896575927734, 0.002790212631225586, 0.002772092819213867, 0.00440216064453125, 0.0029969215393066406, 0.002995729446411133, 0.006003141403198242, 0.0030040740966796875, 0.0030050277709960938]",0.0010755062103271484,0.03968691825866699
6,"[0.019151926040649414, 0.019213438034057617, 0.016160011291503906, 0.014994621276855469, 0.012994527816772461, 0.017002105712890625, 0.016510009765625, 0.027089834213256836, 0.017068862915039062, 0.020428895950317383]","[0.0029981136322021484, 0.0030050277709960938, 0.0020058155059814453, 0.0019958019256591797, 0.0019965171813964844, 0.011101722717285156, 0.016104936599731445, 0.010857105255126953, 0.0019979476928710938]",0.0009999275207519531,0.05706524848937988
7,"[0.028464317321777344, 0.025994062423706055, 0.02620530128479004, 0.0243222713470459, 0.02500319480895996, 0.02222919464111328, 0.020693063735961914, 0.01999497413635254, 0.030675649642944336, 0.023993968963623047]","[0.014215469360351562, 0.01909494400024414, 0.007996082305908203, 0.010537862777709961, 0.0029985904693603516, 0.003996610641479492, 0.043749094009399414, 0.004006624221801758, 0.02161717414855957]",0.001994609832763672,0.0579988956451416
8,"[0.021312236785888672, 0.01800680160522461, 0.01599287986755371, 0.01799774169921875, 0.04688286781311035, 0.018065214157104492, 0.023529052734375, 0.0195465087890625, 0.01659870147705078, 0.017833471298217773]","[0.004003047943115234, 0.003006458282470703, 0.003006458282470703, 0.0030066967010498047, 0.027181625366210938, 0.047100067138671875, 0.005999326705932617, 0.0027229785919189453, 0.04195261001586914]",0.0019965171813964844,0.05817914009094238
9,"[0.031267642974853516, 0.022174596786499023, 0.024854421615600586, 0.0260012149810791, 0.029263019561767578, 0.022818803787231445, 0.022493362426757812, 0.0260467529296875, 0.02383255958557129, 0.024238109588623047]","[0.0045740604400634766, 0.004998922348022461, 0.004996061325073242, 0.005997419357299805, 0.004998683929443359, 0.003999233245849609, 0.0049970149993896484, 0.0059969425201416016, 0.004999637603759766]",0.0020101070404052734,0.043990373611450195
