,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.1397538185119629, 0.06654930114746094, 0.02979588508605957, 0.03322339057922363, 0.04300951957702637, 0.027698278427124023]","[0.028079509735107422, 0.02300572395324707, 0.04651927947998047, 0.004998683929443359, 0.006156444549560547]",0.001999378204345703,0.05253100395202637
1,"[0.031157970428466797, 0.05047869682312012, 0.02671027183532715, 0.02566671371459961, 0.03164362907409668, 0.025450468063354492]","[0.008022308349609375, 0.0028924942016601562, 0.0019989013671875, 0.0030045509338378906, 0.0020151138305664062]",0.0019991397857666016,0.03399991989135742
2,"[0.03557276725769043, 0.05121302604675293, 0.030771493911743164, 0.03602170944213867, 0.039839982986450195, 0.04001498222351074]","[0.08025622367858887, 0.007999897003173828, 5.0026350021362305, 5.004662990570068, 5.00400972366333]",0.004068851470947266,0.06521153450012207
3,"[0.035520076751708984, 0.06704092025756836, 0.03422141075134277, 0.03479194641113281, 0.03848719596862793, 0.03871655464172363]","[0.08396410942077637, 0.49576616287231445, 3.0562055110931396, 0.03177309036254883, 0.03591799736022949]",0.0030977725982666016,0.04807758331298828
4,"[0.033049583435058594, 0.09382247924804688, 0.03494906425476074, 0.04406428337097168, 0.03766584396362305, 0.04357457160949707]","[0.014110565185546875, 0.005011320114135742, 0.00700831413269043, 0.028547286987304688, 0.004830837249755859]",0.0015904903411865234,0.06900572776794434
5,"[0.030072689056396484, 0.05939912796020508, 0.02564525604248047, 0.03165435791015625, 0.03600311279296875, 0.03883075714111328]","[0.007001638412475586, 0.003397226333618164, 0.002954244613647461, 0.002998828887939453, 0.004000186920166016]",0.0012412071228027344,0.05981779098510742
6,"[0.027987003326416016, 0.03679370880126953, 0.02000904083251953, 0.020720720291137695, 0.02051091194152832, 0.01800704002380371]","[0.0061032772064208984, 0.0015025138854980469, 0.0015282630920410156, 0.003002166748046875, 0.003019571304321289]",0.0010008811950683594,0.04418659210205078
7,"[0.03384900093078613, 0.04416537284851074, 0.025996685028076172, 0.040221452713012695, 0.031519412994384766, 0.025639057159423828]","[0.023131132125854492, 0.01750349998474121, 0.0070552825927734375, 0.010000467300415039, 0.00302886962890625]",0.0019996166229248047,0.06289458274841309
8,"[0.033599853515625, 0.03564095497131348, 0.019999980926513672, 0.023058176040649414, 0.02299976348876953, 0.022552013397216797]","[0.008007049560546875, 0.003000497817993164, 0.003011941909790039, 0.0029990673065185547, 0.033226966857910156]",0.0020639896392822266,0.06758475303649902
9,"[0.033844709396362305, 0.04670548439025879, 0.02831864356994629, 0.030650854110717773, 0.03402113914489746, 0.03567004203796387]","[0.0060787200927734375, 0.005999326705932617, 0.00400543212890625, 0.006012439727783203, 0.005006551742553711]",0.002004384994506836,0.053340911865234375
10,"[0.026024341583251953, 0.035234689712524414, 0.018503904342651367, 0.030313730239868164, 0.02199578285217285, 0.026890039443969727]","[0.004095792770385742, 0.005005836486816406, 0.004996299743652344, 0.0200040340423584, 0.005063056945800781]",0.0014290809631347656,0.07080602645874023
11,"[0.02542853355407715, 0.029233455657958984, 0.02517104148864746, 0.021147489547729492, 0.020995140075683594, 0.022836685180664062]","[0.002000570297241211, 0.001821756362915039, 0.0020058155059814453, 0.001999378204345703, 0.0010094642639160156]",0.0,0.01624274253845215
12,"[0.02355360984802246, 0.04132366180419922, 0.026382923126220703, 0.027893543243408203, 0.025016307830810547, 0.022021055221557617]","[0.0070133209228515625, 0.022005558013916016, 0.003767251968383789, 0.004004955291748047, 0.003017425537109375]",0.0010004043579101562,0.06857752799987793
13,"[0.032265663146972656, 0.03158760070800781, 0.020001888275146484, 0.01969003677368164, 0.018996477127075195, 0.031111955642700195]","[0.015000343322753906, 0.00299835205078125, 0.0030066967010498047, 0.0029990673065185547, 0.007804393768310547]",0.001001119613647461,0.05057168006896973
14,"[0.03339338302612305, 0.03374338150024414, 0.02472376823425293, 0.02561211585998535, 0.02351236343383789, 0.023174524307250977]","[0.004000186920166016, 0.00952911376953125, 0.08644485473632812, 0.12685918807983398, 0.007006645202636719]",0.0010039806365966797,0.06356072425842285
15,"[0.03262758255004883, 0.0445249080657959, 0.025996685028076172, 0.030009031295776367, 0.03800368309020996, 0.03790616989135742]","[0.02312612533569336, 0.22133755683898926, 0.08524250984191895, 0.630145788192749, 0.00600123405456543]",0.0019979476928710938,0.08242464065551758
16,"[0.028065204620361328, 0.032319068908691406, 0.0351719856262207, 0.03371429443359375, 0.033036231994628906, 0.019008874893188477]","[0.0019910335540771484, 0.0012090206146240234, 0.002015829086303711, 0.002015829086303711, 0.001998424530029297]",0.0010418891906738281,0.04984021186828613
17,"[0.02641153335571289, 0.035149335861206055, 0.021325111389160156, 0.023904800415039062, 0.020992755889892578, 0.015712738037109375]","[0.004009723663330078, 0.006006717681884766, 0.012084245681762695, 0.0030088424682617188, 0.002998828887939453]",0.0,0.04755544662475586
18,"[0.02944326400756836, 0.036952972412109375, 0.034182071685791016, 0.023164749145507812, 0.042514801025390625, 0.024092435836791992]","[0.0030069351196289062, 0.0009968280792236328, 0.0010066032409667969, 0.0015108585357666016, 0.002001523971557617]",0.0,0.04298210144042969
19,"[0.03200793266296387, 0.04459738731384277, 0.04533028602600098, 0.030744075775146484, 0.03757929801940918, 0.030079364776611328]","[0.0256350040435791, 0.014106512069702148, 0.003515958786010742, 0.015005111694335938, 0.025879859924316406]",0.0020072460174560547,0.04550576210021973
20,"[0.02454400062561035, 0.03174734115600586, 0.023291587829589844, 0.027992725372314453, 0.02099442481994629, 0.027352094650268555]","[0.004005908966064453, 0.00201416015625, 0.004000425338745117, 0.0029993057250976562, 0.0016241073608398438]",0.0010008811950683594,0.033005475997924805
21,"[0.028692960739135742, 0.04278278350830078, 0.028017044067382812, 0.031243562698364258, 0.032979726791381836, 0.027387142181396484]","[0.011006593704223633, 0.0030050277709960938, 0.014007329940795898, 0.017817020416259766, 0.010271072387695312]",0.002000093460083008,0.06013321876525879
22,"[0.020505428314208984, 0.039197683334350586, 0.017586231231689453, 0.034134864807128906, 0.0189971923828125, 0.02477860450744629]","[0.03017115592956543, 0.012103080749511719, 0.002005338668823242, 0.002006053924560547, 0.0039958953857421875]",0.0029480457305908203,0.06194901466369629
23,"[0.01999807357788086, 0.02883124351501465, 0.02669215202331543, 0.026244163513183594, 0.024094820022583008, 0.02454662322998047]","[0.015688180923461914, 0.03911113739013672, 0.0020055770874023438, 0.0039942264556884766, 0.004002571105957031]",0.001973390579223633,0.050658226013183594
24,"[0.02800464630126953, 0.03680682182312012, 0.03376030921936035, 0.020929336547851562, 0.025410890579223633, 0.017888545989990234]","[0.0022335052490234375, 0.0010094642639160156, 0.0030095577239990234, 0.00330352783203125, 0.002013683319091797]",0.0009982585906982422,0.05454730987548828
25,"[0.02941417694091797, 0.04305696487426758, 0.028622150421142578, 0.026781082153320312, 0.03317117691040039, 0.029539823532104492]","[0.003998279571533203, 0.002135753631591797, 0.0030059814453125, 0.0030128955841064453, 0.005174398422241211]",0.0018384456634521484,0.052001237869262695
26,"[0.02030801773071289, 0.03168463706970215, 0.02339005470275879, 0.03735923767089844, 0.021161794662475586, 0.022925615310668945]","[0.04153704643249512, 0.006997346878051758, 0.02500009536743164, 0.006999969482421875, 0.008999109268188477]",0.001999378204345703,0.06571006774902344
27,"[0.022002220153808594, 0.032911062240600586, 0.027886629104614258, 0.04096102714538574, 0.02254343032836914, 0.01796436309814453]","[0.0051572322845458984, 0.0030198097229003906, 0.0050013065338134766, 0.0030145645141601562, 0.00299835205078125]",0.0009410381317138672,0.04838848114013672
28,"[0.022510051727294922, 0.031111717224121094, 0.020405054092407227, 0.027996063232421875, 0.025508880615234375, 0.020000457763671875]","[0.0029985904693603516, 0.0010061264038085938, 0.0016677379608154297, 0.004010915756225586, 0.00400543212890625]",0.0016896724700927734,0.04292559623718262
29,"[0.023810386657714844, 0.028981924057006836, 0.020097732543945312, 0.024005651473999023, 0.021513938903808594, 0.021917104721069336]","[0.040787696838378906, 0.0030059814453125, 0.002989053726196289, 0.05693936347961426, 0.003005504608154297]",0.0011324882507324219,0.04438447952270508
30,"[0.04293704032897949, 0.05037713050842285, 0.03202629089355469, 0.0330052375793457, 0.03435516357421875, 0.02710247039794922]","[0.010012626647949219, 0.1380596160888672, 0.16169095039367676, 0.14473748207092285, 0.09654664993286133]",0.002048969268798828,0.047387123107910156
31,"[0.035584211349487305, 0.041330575942993164, 0.05223369598388672, 0.03302335739135742, 0.031917572021484375, 0.03368496894836426]","[0.08819866180419922, 0.03253626823425293, 0.02957940101623535, 0.004536151885986328, 0.021062612533569336]",0.0019800662994384766,0.06100344657897949
32,"[0.038786888122558594, 0.05353426933288574, 0.03227519989013672, 0.0279848575592041, 0.03600502014160156, 0.035016775131225586]","[0.11126494407653809, 0.014956474304199219, 0.005006313323974609, 0.006000995635986328, 0.013079404830932617]",0.0020630359649658203,0.044239044189453125
33,"[0.02974390983581543, 0.05094599723815918, 0.04567694664001465, 0.03665614128112793, 0.0269925594329834, 0.029720067977905273]","[0.011013507843017578, 0.00200653076171875, 0.00400543212890625, 0.0055217742919921875, 0.0028486251831054688]",0.002097606658935547,0.0465700626373291
34,"[0.02599954605102539, 0.03420257568359375, 0.01990652084350586, 0.0238645076751709, 0.02050304412841797, 0.04328346252441406]","[0.0030059814453125, 0.0010068416595458984, 0.003009319305419922, 0.0020079612731933594, 0.008998870849609375]",0.0020020008087158203,0.03980374336242676
35,"[0.020937681198120117, 0.02852153778076172, 0.01857304573059082, 0.018790721893310547, 0.01899552345275879, 0.01988363265991211]","[0.0050067901611328125, 0.003006458282470703, 0.003025531768798828, 0.0030050277709960938, 0.003092050552368164]",0.0010814666748046875,0.04102468490600586
36,"[0.02597832679748535, 0.04859018325805664, 0.02648758888244629, 0.025754928588867188, 0.03401494026184082, 0.02000904083251953]","[0.017995357513427734, 0.008534908294677734, 0.004006862640380859, 0.0029935836791992188, 0.0040051937103271484]",0.0013687610626220703,0.04853391647338867
37,"[0.03500676155090332, 0.03633260726928711, 0.024045467376708984, 0.019709348678588867, 0.028900146484375, 0.0197293758392334]","[0.004006862640380859, 0.0020110607147216797, 0.00201416015625, 0.0030052661895751953, 0.00299835205078125]",0.0009124279022216797,0.04401850700378418
38,"[0.032010555267333984, 0.039021968841552734, 0.026791095733642578, 0.029291629791259766, 0.024636030197143555, 0.0240020751953125]","[0.0029876232147216797, 0.0020160675048828125, 0.0010073184967041016, 0.008005380630493164, 0.007067680358886719]",0.0,0.04257655143737793
39,"[0.03770136833190918, 0.04399871826171875, 0.027336835861206055, 0.025901317596435547, 0.036032915115356445, 0.03028702735900879]","[0.09188270568847656, 0.014535903930664062, 0.007005453109741211, 0.004999876022338867, 0.005010128021240234]",0.002078533172607422,0.046811819076538086
40,"[0.031870126724243164, 0.05412936210632324, 0.03174591064453125, 0.023746967315673828, 0.024994373321533203, 0.024546384811401367]","[0.004007101058959961, 0.003006458282470703, 0.006000041961669922, 0.0030059814453125, 0.003519296646118164]",0.0009448528289794922,0.044214487075805664
41,"[0.03190135955810547, 0.050570011138916016, 0.0357203483581543, 0.03634142875671387, 0.026998043060302734, 0.04016613960266113]","[5.003511190414429, 5.002527236938477, 2.1134188175201416, 0.6385536193847656, 0.49880170822143555]",0.005994558334350586,0.0590057373046875
42,"[0.02318096160888672, 0.039229393005371094, 0.0350794792175293, 0.02573418617248535, 0.030291080474853516, 0.025843143463134766]","[0.005003213882446289, 0.0031099319458007812, 0.0019867420196533203, 0.011005401611328125, 0.001995086669921875]",0.0009946823120117188,0.039397239685058594
43,"[0.022029876708984375, 0.03618645668029785, 0.01860952377319336, 0.018484830856323242, 0.03271126747131348, 0.023069381713867188]","[0.0070192813873291016, 0.0020074844360351562, 0.003001689910888672, 0.00200653076171875, 0.000926971435546875]",0.00099945068359375,0.050323486328125
44,"[0.022845029830932617, 0.0351405143737793, 0.022090435028076172, 0.02156209945678711, 0.028445720672607422, 0.02303338050842285]","[0.003998994827270508, 0.002162933349609375, 0.0019958019256591797, 0.0020062923431396484, 0.0029702186584472656]",0.0009996891021728516,0.026195287704467773
45,"[0.033139944076538086, 0.04209160804748535, 0.03122544288635254, 0.03012824058532715, 0.04403972625732422, 0.03573107719421387]","[0.8736391067504883, 0.08928656578063965, 2.4584484100341797, 1.349538803100586, 0.48647141456604004]",0.002941608428955078,0.05166053771972656
46,"[0.04010152816772461, 0.04113459587097168, 0.04319930076599121, 0.04915761947631836, 0.03977775573730469, 0.03501081466674805]","[0.3219022750854492, 0.27805399894714355, 0.7266037464141846, 5.001989364624023, 1.7688992023468018]",0.00302886962890625,0.055075883865356445
47,"[0.032205820083618164, 0.041707754135131836, 0.04000711441040039, 0.04533791542053223, 0.04751849174499512, 0.03302812576293945]","[0.0888056755065918, 0.3687305450439453, 0.0967411994934082, 0.007998228073120117, 0.017974853515625]",0.0020329952239990234,0.05401754379272461
48,"[0.020305395126342773, 0.037256717681884766, 0.03650712966918945, 0.031781911849975586, 0.03549456596374512, 0.027901887893676758]","[0.006012916564941406, 0.0020062923431396484, 0.002013683319091797, 0.0020008087158203125, 0.001995563507080078]",0.0010650157928466797,0.03822588920593262
49,"[0.018611431121826172, 0.029166221618652344, 0.02778768539428711, 0.015000104904174805, 0.016439199447631836, 0.015030622482299805]","[0.002128124237060547, 0.0020055770874023438, 0.0019996166229248047, 0.002019166946411133, 0.001983165740966797]",0.0019223690032958984,0.06397271156311035
50,"[0.027109384536743164, 0.0374755859375, 0.02858257293701172, 0.02199840545654297, 0.02599930763244629, 0.024233341217041016]","[0.008017778396606445, 0.003997325897216797, 0.04318881034851074, 0.003001689910888672, 0.0029878616333007812]",0.0019898414611816406,0.047452449798583984
51,"[0.024462461471557617, 0.03576517105102539, 0.02211451530456543, 0.031516313552856445, 0.02899932861328125, 0.022987842559814453]","[0.006516933441162109, 0.0019989013671875, 0.0020012855529785156, 0.0025107860565185547, 0.0031919479370117188]",0.0010762214660644531,0.05745267868041992
52,"[0.03532695770263672, 0.0498502254486084, 0.02768540382385254, 0.041765451431274414, 0.029502153396606445, 0.028018951416015625]","[0.1896345615386963, 0.19353222846984863, 0.539675235748291, 0.11314582824707031, 0.5713021755218506]",0.003000497817993164,0.07178902626037598
53,"[0.014536619186401367, 0.031105756759643555, 0.022393226623535156, 0.03285098075866699, 0.023409366607666016, 0.02384781837463379]","[0.004626274108886719, 0.0022237300872802734, 0.0010006427764892578, 0.0020034313201904297, 0.004969358444213867]",0.0010535717010498047,0.013008356094360352
54,"[0.016993284225463867, 0.03064584732055664, 0.016510725021362305, 0.02050042152404785, 0.020006895065307617, 0.02000260353088379]","[0.003999471664428711, 0.0030050277709960938, 0.0010068416595458984, 0.002521038055419922, 0.0009992122650146484]",0.0,0.045790910720825195
55,"[0.033715009689331055, 0.0490570068359375, 0.03113579750061035, 0.03317594528198242, 0.040311336517333984, 0.029078245162963867]","[0.058483123779296875, 0.018081188201904297, 0.005000114440917969, 0.00899648666381836, 0.014721870422363281]",0.0020029544830322266,0.05829262733459473
56,"[0.025179624557495117, 0.03736162185668945, 0.023438215255737305, 0.04082965850830078, 0.03300929069519043, 0.03564953804016113]","[0.00599980354309082, 0.0035257339477539062, 0.002011537551879883, 0.004090309143066406, 0.0050601959228515625]",0.0029947757720947266,0.026204347610473633
57,"[0.01826930046081543, 0.03047966957092285, 0.015600204467773438, 0.02699756622314453, 0.023051023483276367, 0.019942283630371094]","[0.002001523971557617, 0.0020067691802978516, 0.0010089874267578125, 0.0020067691802978516, 0.004004478454589844]",0.0,0.03566265106201172
58,"[0.04230761528015137, 0.05088663101196289, 0.03532290458679199, 0.03881716728210449, 0.047744035720825195, 0.03360295295715332]","[5.010391712188721, 5.006168365478516, 5.006620645523071, 5.008399486541748, 5.015664339065552]",0.004006624221801758,0.08734893798828125
