,child,parent,group
0,liter,metric_capacity_unit,514
1,meter,metric_linear_unit,514
2,metric_linear_unit,metric_unit,514
3,metric_capacity_unit,metric_unit,514
4,metric_weight_unit,metric_unit,514
5,gram,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,hoodoo,magus,515
3,shaman,priest,515
4,magus,priest,515
5,druid,priest,515
6,votary,priest,515
7,flamen,priest,515
8,lama,priest,515
9,rhea_silvia,priest,515
10,ezra,priest,515
11,medicine_man,shaman,515
0,product-moment_correlation_coefficient,correlation_coefficient,5
1,tau_coefficient_of_correlation,correlation_coefficient,5
2,rank-order_correlation_coefficient,correlation_coefficient,5
3,kendall_partial_rank_correlation,correlation_coefficient,5
4,biserial_correlation_coefficient,correlation_coefficient,5
5,tetrachoric_correlation_coefficient,correlation_coefficient,5
6,phi_coefficient,correlation_coefficient,5
7,multiple_correlation_coefficient,correlation_coefficient,5
8,arithmetic_mean,mean,5
9,geometric_mean,mean,5
10,harmonic_mean,mean,5
11,second_moment,moment,5
12,kendall_test,nonparametric_statistic,5
13,mean,parametric_statistic,5
14,median,parametric_statistic,5
15,mode,parametric_statistic,5
16,variance,parametric_statistic,5
17,correlation_coefficient,parametric_statistic,5
18,regression_coefficient,parametric_statistic,5
19,moment,parametric_statistic,5
20,parametric_statistic,statistic,5
21,nonparametric_statistic,statistic,5
22,demographic,statistic,5
23,vital_statistics,statistic,5
24,time_series,statistic,5
0,square_dance,country-dance,8
1,quadrille,country-dance,8
2,longways,country-dance,8
3,reel,country-dance,8
4,sashay,country-dance,8
5,swing,country-dance,8
6,landler,country-dance,8
7,lancers,quadrille,8
8,do-si-do,square_dance,8
9,promenade,square_dance,8
0,drug_addict,addict,9
1,heroin_addict,drug_addict,9
2,opium_addict,drug_addict,9
3,cocaine_addict,drug_addict,9
4,crack_addict,drug_addict,9
5,acid_head,head,9
6,pothead,head,9
7,hash_head,head,9
0,underexposure,exposure,10
1,overexposure,exposure,10
2,manipulation,influence,10
3,enticement,influence,10
4,ingratiation,influence,10
5,exposure,influence,10
6,cross-pollination,influence,10
7,seduction,influence,10
8,mind_game,manipulation,10
0,coefficient_of_friction,coefficient,13
1,coefficient_of_viscosity,coefficient,13
2,coefficient_of_mutual_induction,coefficient,13
3,coefficient_of_self_induction,coefficient,13
4,coefficient_of_reflection,coefficient,13
5,coefficient_of_expansion,coefficient,13
6,absorption_coefficient,coefficient,13
7,drag_coefficient,coefficient,13
8,transmittance,coefficient,13
9,coefficient_of_elasticity,coefficient,13
10,young's_modulus,modulus,13
11,bulk_modulus,modulus,13
12,modulus_of_rigidity,modulus,13
0,sobriety,abstinence,525
1,mortification,asceticism,525
2,hunger_strike,fast,525
3,sawm,fast,525
0,tailspin,acrobatics,15
1,solo,air_travel,15
2,air_travel,flight,15
3,ballooning,flight,15
4,acrobatics,flight,15
5,glide,flight,15
6,overflight,flight,15
7,sortie,flight,15
8,pass,flight,15
9,blind_flying,flight,15
10,terrain_flight,flight,15
11,maiden_flight,flight,15
0,course_of_lectures,course,17
1,seminar,course,17
2,elective_course,course,17
3,required_course,course,17
4,orientation_course,course,17
5,directed_study,course,17
6,home_study,course,17
7,correspondence_course,course,17
8,extension_course,course,17
9,life_class,course,17
10,childbirth-preparation_class,course,17
11,refresher_course,course,17
12,higher_education,education,17
13,secondary_education,education,17
14,elementary_education,education,17
15,continuing_education,education,17
16,course,education,17
17,coeducation,education,17
18,team_teaching,education,17
19,extracurricular_activity,education,17
20,adult_education,education,17
21,work-study_program,education,17
22,athletics,extracurricular_activity,17
0,breach_of_trust_with_fraudulent_intent,embezzlement,531
1,grand_larceny,larceny,531
2,petit_larceny,larceny,531
3,robbery,larceny,531
4,embezzlement,larceny,531
5,piracy,larceny,531
6,biopiracy,piracy,531
7,armed_robbery,robbery,531
8,highway_robbery,robbery,531
9,dacoity,robbery,531
10,raid,robbery,531
0,codefendant,defendant,532
1,filer,litigant,532
2,defendant,litigant,532
3,plaintiff,litigant,532
4,suer,plaintiff,532
5,appellant,respondent,532
0,sympathy,compassion,535
1,empathy,compassion,535
2,tenderness,compassion,535
3,kindheartedness,compassion,535
4,concern,compassion,535
5,compatibility,empathy,535
6,commiseration,sympathy,535
7,softheartedness,tenderness,535
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,capuchin,new_world_monkey,24
3,squirrel_monkey,new_world_monkey,24
4,tamarin,new_world_monkey,24
5,marmoset,new_world_monkey,24
6,uakari,new_world_monkey,24
7,saki,new_world_monkey,24
8,howler_monkey,new_world_monkey,24
9,spider_monkey,new_world_monkey,24
10,woolly_monkey,new_world_monkey,24
11,titi,new_world_monkey,24
12,douroucouli,new_world_monkey,24
13,pinche,tamarin,24
14,silky_tamarin,tamarin,24
0,ball,agglomeration,28
1,bunch,agglomeration,28
2,tuft,agglomeration,28
3,coma,agglomeration,28
4,knot,agglomeration,28
5,clew,agglomeration,28
6,gob,agglomeration,28
7,clot,agglomeration,28
8,wisp,agglomeration,28
0,hackle,contour_feather,33
1,sickle_feather,contour_feather,33
2,eiderdown,down,33
3,goose_down,down,33
4,swan's_down,down,33
5,duck_down,down,33
6,flight_feather,feather,33
7,contour_feather,feather,33
8,down,feather,33
9,plumule,feather,33
10,primary,flight_feather,33
0,coup,conquest,36
1,seduction,conquest,36
2,cuckoldry,conquest,36
3,sexual_conquest,conquest,36
4,point_after,score,36
5,run_batted_in,score,36
6,earned_run,score,36
7,unearned_run,score,36
8,goal,score,36
9,touchdown,score,36
10,basket,score,36
11,strike,score,36
12,conquest,success,36
13,score,success,36
14,solution,success,36
15,flying_colors,success,36
16,winning,success,36
17,bell_ringer,success,36
0,trouser_cuff,cuff,42
1,lap,flap,42
2,lapel,flap,42
3,cuff,flap,42
4,pocket_flap,flap,42
5,earflap,flap,42
6,tongue,flap,42
7,coattail,flap,42
8,jag,flap,42
9,codpiece,flap,42
10,revers,flap,42
11,tent-fly,flap,42
12,barndoor,flap,42
0,merckx,cyclist,559
1,hinault,cyclist,559
2,pedaler,cyclist,559
3,unicyclist,cyclist,559
4,jockey,horseman,559
5,postilion,horseman,559
6,roughrider,horseman,559
7,fox_hunter,horseman,559
8,horsewoman,horseman,559
9,cyclist,rider,559
10,horseman,rider,559
11,hang_glider,rider,559
0,broccoli_rabe,broccoli,561
1,head_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,savoy_cabbage,cabbage,561
4,chinese_cabbage,cabbage,561
5,cabbage,cruciferous_vegetable,561
6,broccoli,cruciferous_vegetable,561
7,kale,cruciferous_vegetable,561
8,radish,cruciferous_vegetable,561
9,turnip,cruciferous_vegetable,561
10,mustard,cruciferous_vegetable,561
11,cauliflower,cruciferous_vegetable,561
12,kohlrabi,cruciferous_vegetable,561
13,collards,cruciferous_vegetable,561
14,white_turnip,turnip,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,fulmar,petrel,563
3,storm_petrel,petrel,563
4,diving_petrel,petrel,563
5,giant_petrel,petrel,563
6,white-chinned_petrel,petrel,563
7,albatross,procellariiform_seabird,563
8,petrel,procellariiform_seabird,563
9,manx_shearwater,shearwater,563
0,allegro_con_spirito,allegro,569
1,tempo,musical_time,569
2,rhythm,musical_time,569
3,common_time,musical_time,569
4,duple_time,musical_time,569
5,triple_time,musical_time,569
6,in_time,rhythm,569
7,rubato,rhythm,569
8,syncopation,rhythm,569
9,downbeat,rhythm,569
10,upbeat,rhythm,569
11,backbeat,rhythm,569
12,allegro,tempo,569
13,allegretto,tempo,569
14,andante,tempo,569
15,meno_mosso,tempo,569
16,accelerando,tempo,569
0,aspirin_powder,aspirin,58
1,enteric-coated_aspirin,aspirin,58
2,buffered_aspirin,aspirin,58
3,ketorolac_tromethamine,ketorolac,58
4,naproxen_sodium,naproxen,58
5,salicylate,nonsteroidal_anti-inflammatory,58
6,ibuprofen,nonsteroidal_anti-inflammatory,58
7,naproxen,nonsteroidal_anti-inflammatory,58
8,ketoprofen,nonsteroidal_anti-inflammatory,58
9,indomethacin,nonsteroidal_anti-inflammatory,58
10,piroxicam,nonsteroidal_anti-inflammatory,58
11,sulindac,nonsteroidal_anti-inflammatory,58
12,mefenamic_acid,nonsteroidal_anti-inflammatory,58
13,fenoprofen,nonsteroidal_anti-inflammatory,58
14,oxaprozin,nonsteroidal_anti-inflammatory,58
15,diflunisal,nonsteroidal_anti-inflammatory,58
16,flurbiprofen,nonsteroidal_anti-inflammatory,58
17,nabumetone,nonsteroidal_anti-inflammatory,58
18,meclofenamate,nonsteroidal_anti-inflammatory,58
19,etodolac,nonsteroidal_anti-inflammatory,58
20,methyl_salicylate,salicylate,58
21,salol,salicylate,58
22,aspirin,salicylate,58
0,brickbat,clast,64
1,metal_filing,filing,64
2,iron_filing,filing,64
3,clast,fragment,64
4,scraping,fragment,64
5,filing,fragment,64
6,scale,fragment,64
7,bit,fragment,64
8,spark,fragment,64
9,ember,fragment,64
10,restriction_fragment,fragment,64
11,cinder,fragment,64
0,australopithecus_afarensis,australopithecine,577
1,australopithecus_africanus,australopithecine,577
2,australopithecus_robustus,australopithecine,577
3,australopithecus_boisei,australopithecine,577
4,lucy,australopithecus_afarensis,577
5,homo,hominid,577
6,australopithecine,hominid,577
7,dryopithecine,hominid,577
8,homo_habilis,homo,577
9,homo_erectus,homo,577
10,homo_sapiens,homo,577
11,pithecanthropus,homo_erectus,577
12,sinanthropus,homo_erectus,577
13,java_man,homo_erectus,577
14,homo_sapiens_sapiens,homo_sapiens,577
15,neandertal_man,homo_sapiens,577
16,cro-magnon,homo_sapiens,577
17,boskop_man,homo_sapiens,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,tertiary_syphilis,584
4,tabes_dorsalis,tertiary_syphilis,584
5,syphilis,venereal_disease,584
6,gonorrhea,venereal_disease,584
7,chlamydia,venereal_disease,584
8,genital_herpes,venereal_disease,584
9,lymphogranuloma_venereum,venereal_disease,584
10,granuloma_inguinale,venereal_disease,584
0,caryatid,column,589
1,pilaster,column,589
2,column,post,589
3,stanchion,post,589
4,stump,post,589
5,pile,post,589
6,bollard,post,589
7,doorjamb,post,589
8,telephone_pole,post,589
9,stile,post,589
10,jamb,post,589
11,shaft,post,589
12,hitching_post,post,589
13,shutting_post,post,589
14,upright,post,589
15,whipping_post,post,589
16,goalpost,post,589
17,maypole,post,589
18,hop_pole,post,589
19,timber,post,589
0,tagalog,filipino,78
1,visayan,filipino,78
2,cebuan,filipino,78
3,moro,filipino,78
4,russian,native,78
5,georgian,native,78
6,filipino,native,78
7,seychellois,native,78
8,levantine,native,78
9,mauritian,native,78
10,great_russian,russian,78
11,muscovite,russian,78
12,siberian,russian,78
13,tatar,russian,78
14,mordva,russian,78
15,cheremis,russian,78
16,udmurt,russian,78
17,komi,russian,78
18,selkup,siberian,78
19,nganasan,siberian,78
20,samoyed,siberian,78
21,yeniseian,siberian,78
0,pacific_bottlenose_dolphin,bottlenose_dolphin,86
1,atlantic_bottlenose_dolphin,bottlenose_dolphin,86
2,bottlenose_dolphin,dolphin,86
3,common_dolphin,dolphin,86
4,harbor_porpoise,porpoise,86
5,pygmy_sperm_whale,sperm_whale,86
6,dwarf_sperm_whale,sperm_whale,86
7,dolphin,toothed_whale,86
8,porpoise,toothed_whale,86
9,sperm_whale,toothed_whale,86
10,pilot_whale,toothed_whale,86
11,beaked_whale,toothed_whale,86
12,river_dolphin,toothed_whale,86
13,killer_whale,toothed_whale,86
14,white_whale,toothed_whale,86
0,fir_clubmoss,club_moss,599
1,alpine_clubmoss,club_moss,599
2,shining_clubmoss,club_moss,599
3,ground_fir,club_moss,599
4,ground_cedar,club_moss,599
5,running_pine,club_moss,599
6,ground_pine,club_moss,599
7,club_moss,fern_ally,599
8,horsetail,fern_ally,599
9,spikemoss,fern_ally,599
10,quillwort,fern_ally,599
11,whisk_fern,fern_ally,599
12,resurrection_plant,fern_ally,599
13,common_horsetail,horsetail,599
14,wood_horsetail,horsetail,599
15,variegated_horsetail,horsetail,599
16,marsh_horsetail,horsetail,599
17,swamp_horsetail,horsetail,599
18,scouring_rush,horsetail,599
19,rock_spikemoss,spikemoss,599
20,meadow_spikemoss,spikemoss,599
21,desert_selaginella,spikemoss,599
22,florida_selaginella,spikemoss,599
0,bank_examination,audit,88
1,inspection,examination,88
2,testing,examination,88
3,screening,examination,88
4,survey,examination,88
5,check,examination,88
6,audit,examination,88
7,comparison,examination,88
8,collation,examination,88
9,confrontation,examination,88
10,analogy,examination,88
11,ballottement,examination,88
12,autopsy,examination,88
13,follow-up,examination,88
14,likening,examination,88
15,fine-tooth_comb,inspection,88
16,spot_check,inspection,88
17,genetic_screening,screening,88
18,resurvey,survey,88
19,contrast,testing,88
0,eagle_scout,boy_scout,92
1,schoolboy,male_child,92
2,farm_boy,male_child,92
3,shop_boy,male_child,92
4,altar_boy,male_child,92
5,cub,male_child,92
6,fauntleroy,male_child,92
7,catamite,male_child,92
8,rover,male_child,92
9,ball_boy,male_child,92
10,bat_boy,male_child,92
11,plowboy,male_child,92
12,scout,male_child,92
13,boy_scout,scout,92
14,cub_scout,scout,92
0,minoan_civilization,civilization,607
