,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 3
3 --> 4{""Is External Expertise Required?""}
4 --> |""No""|5[""Check Expert Response""]
4 --> |""Yes""|6[""Ask for External Expertise""]
5 --> 7{""Did Expert Respond in Time?""}
7 --> |""Yes""|8[""Forward Report to Referee""]
7 --> |""No""|6
6 --> 4
8 --> 9[""Fill out Check""]
9 --> 10[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Are fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 5[""EndNode""]
4 --> 6{""Is purchase approved?""}
6 --> |""Denied""|7[""Notify rejection""]
6 --> |""Approved""|8[""Send approval notification""]
7 --> 5
8 --> 3
"
2,"
flowchart LR
0[""Accept the item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Milk""]
3 --> 7[""Cheese""]
8 --> 9[""Non-perishable""]
8 --> 10[""Perishable""]
4 --> 11[""Temperature Weight and Date Center""]
5 --> 11
3 --> 11
6 --> 11
7 --> 11
8 --> 11
9 --> 11
11 --> 12[""Store items based on item policy""]
12 --> 13[""EndNode""]
"
3,"
flowchart LR
0[""Detect Incident""] --> 1[""Check Financial Impact""]
1 --> |""YES""|2[""Open EMS""]
1 --> |""NO""|3[""End Process""]
2 --> 4[""Contact Application Team""]
2 --> 5[""Contact SA Team""]
2 --> 6[""Contact DBA Team""]
2 --> 7[""Open Conference Line""]
4 --> 7
5 --> 7
6 --> 7
7 --> 8[""Troubleshoot Issue""]
8 --> 9{""Resolution Known?""}
8 --> 12{""Vendor Resolution Known?""}
9 --> |""Yes""|10[""Fix Issue""]
9 --> |""No""|11[""Check with Vendor""]
10 --> 14[""Resolve and Close EMS""]
11 --> 12
12 --> |""Yes""|10
12 --> |""No""|13[""Failover to COB""]
13 --> 14
14 --> 3[""End Process""]
"
4,"
flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8{""Is name form populated?""}
8 --> |""Yes""|9{""Does end time occur after start time?""}
8 --> |""No""|10[""Return to populate name form""]
9 --> |""Yes""|11[""Save event information""]
9 --> |""No""|12[""Display incorrect time notification""]
12 --> 3[""Return to populate time forms""]
11 --> 13[""Pay attention to the fact that it is saved on Facebook""]
13 --> 14[""EndNode""]
"
5,"
flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay invoices (fully automated process)""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
3 --> 5[""Generate monthly invoices (charge the client $35 per paid invoice)""]
4 --> 5
5 --> 6[""Send out invoices""]
6 --> 7[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of Order?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""Verify RFQ""]
6 --> 7{""Is RFQ verified?""}
7 --> |""No""|3
7 --> |""Yes""|8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
8,"
graph LR
0[""Receive negotiated conditions""] --> 1[""Check for completeness""]
1 --> |""Complete""| 2[""Perform risk assessment""]
1 --> |""Not Complete""| 3[""Send failure notice""]
3 --> 4[""End Process""]
2 --> 5[""Check reinsurance option""]
5 --> 6[""Finish contract""]
6 --> 4[""End Process""]
"
9,"
flowchart LR
0[""Feeling Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 10[""Prepare Ingredients for Dressing""]
8 --> 9[""Make Sauce""]
10 --> 11[""Make Dressing""]
9 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]
"
