,0
0,"
flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 4{""Access Interview results and Expertise?""}
3 --> 5{""Check Expert Response Time?""}
4 --> |""No""|6[""Ask for External Expertise""]
4 --> |""Yes""|7[""Create Report""]
5 --> |""Yes""|8[""Forward Report to Referee""]
5 --> |""No""|6
6 --> 4
7 --> 5
8 --> 9[""Fill out Check to Pay for Expenses""]
9 --> 10[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Are fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 5[""EndNode""]
4 --> 6[""Check purchase approval""]
6 --> |""Denied""|7[""Notify rejection""]
6 --> |""Approved""|8[""Send approval notification""]
7 --> 5
8 --> 3
"
2,"
graph LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
3 --> 7[""Milk""]
3 --> 8[""Cheese""]
3 --> 9[""Non-perishable""]
3 --> 10[""Perishable""]
4 --> 11[""Temperature Weight and Date Center""]
5 --> 11
6 --> 11
7 --> 11
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store Items Based on Item Policy""]
12 --> 13[""EndNode""]
"
3,"
flowchart LR
0[""Start Node: Detect Incident""] --> 1[""Check Financial Impact""]
1 --> |""YES""|2[""Open EMS""]
1 --> |""NO""|3[""End Process""]
2 --> 4[""Contact Application Team""]
2 --> 5[""Contact SA Team""]
2 --> 6[""Contact DBA Team""]
2 --> 7[""Open Conference Line""]
7 --> 8[""Troubleshoot Issue""]
8 --> 9[""Check Resolution Known (DBA)""]
9 --> |""YES""|10[""Fix Issue (DBA)""]
9 --> |""NO""|11[""Check Vendor Resolution Known""]
10 --> 13[""Resolve and Close EMS""]
11 --> |""YES""|12[""Fix Issue (Vendor)""]
11 --> |""NO""|15[""Failover to COB""]
12 --> 13
15 --> 14[""Check Vendor Fix""]
14 --> |""YES""|16[""Fix Issue (Vendor again)""]
14 --> |""NO""|15
16 --> 13
"
4,"
graph LR
0[""Open the event creation page""] --> 1[""Populate the name form""]
1 --> 2[""Populate the time forms""]
2 --> 3[""Populate the location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7{""Is the name form populated?""}
7 --> |""No""|8[""Go back to populate the name form""]
7 --> |""Yes""|9{""Does the end time occur after the start time?""}
9 --> |""No""|10[""Display incorrect time notification""]
10 --> 2[""Go back to populate the time forms""]
9 --> |""Yes""|11[""Save event information""]
11 --> 12[""End process""]
"
5,"
flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay Invoices""]
1 --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
2 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Charge Client $35 per Paid Invoice""]
6 --> 7[""Send Out Invoices""]
7 --> 8[""End Process""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select a Warehouse""]
2 --> 3{""Purpose of the order?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
4 --> 5[""Check RFQ again""]
5 --> 6{""Is RFQ verified?""}
6 --> |""No""|3
6 --> |""Yes""|7[""Analyze RFQ and provide L&M cost estimates""]
7 --> 8[""Add overhead costs""]
8 --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]
"
8,"
graph LR
0[""Receive Negotiated Conditions""] --> 1[""Check for Completeness""]
1 --> 2{""Is Data Complete?""}
2 --> |""Yes""|3[""Perform Risk Assessment""]
2 --> |""No""|4[""Send Failure Notice""]
4 --> 5[""End Process""]
3 --> 1
3 --> 6[""Check Reinsurance Option""]
6 --> 7[""Finish Contract""]
7 --> 5
"
9,"
flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 10[""Prepare Ingredients for Dressing""]
8 --> 9[""Make Sauce""]
10 --> 11[""Make Dressing""]
9 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]
"
