,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    4[""unique""] --> 8[""relate_left""]
    6[""unique""] --> 7[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    4[""unique""] --> 5[""same_color""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    3[""unique""] --> 4[""relate_right""]
    5[""filter_color_red""] --> 6[""filter_material_rubber""]
    6 --> 8[""OR""]
    7[""filter_material_metal""] --> 8
    8 --> 9[""count""]
"
4,"graph LR
    1[""scene""] --> 6[""filter_color_brown""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    8 --> 9[""filter_shape_cylinder""]
    14[""relate_right""] --> 15[""filter_size_large""]
    15 --> 16[""count""]
"
5,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 5[""filter_shape_cube""]
    2 --> 3[""filter_shape_cylinder""]
"
6,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 8[""filter_size_small""]
    4[""filter_size_large""] --> 5[""unique""]
    5 --> 6[""relate_right""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""unique""]
    10 --> 12[""query_color""]
    11[""query_color""] --> 13[""equal_color""]
    12 --> 13
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_size_large""]
    4[""unique""] --> 8[""relate_right""]
    11[""unique""] --> 12[""equal_shape""]
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    5[""filter_size_small""] --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
"
9,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_material_rubber""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    5 --> 8[""less_than""]
    6 --> 7[""count""]
    7 --> 8
"
10,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
"
11,"graph LR
    1[""scene""] --> 4[""filter_size_large""]
    2[""filter_size_small""] --> 3[""unique""]
    3 --> 10[""relate_behind""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
"
12,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 6[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 10[""And""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    9 --> 10
    10 --> 11[""filter_material_rubber""]
    11 --> 12[""unique""]
    12 --> 13[""query_shape""]
"
13,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_color_yellow""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    8[""unique""] --> 9[""query_shape""]
"
14,"graph LR
    4[""unique""] --> 5[""same_shape""]
    6[""filter_material_metal""] --> 7[""And""]
"
15,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    1 --> 6[""filter_color_red""]
    2 --> 3[""filter_color_green""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""unique""]
    8[""or""] --> 13[""count""]
"
