,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 11[""same_shape""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    1 --> 3[""filter_color_cyan""]
    2[""filter_size_large""] --> 6[""unique""]
    3 --> 2
    4[""unique""] --> 8[""relate_left""]
    5 --> 4
    6 --> 7[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 5[""filter_color_red""]
    2 --> 10[""filter_shape_cylinder""]
    3[""unique""] --> 4[""relate_right""]
    5 --> 6[""filter_material_rubber""]
    8[""OR""] --> 9[""count""]
    10 --> 3
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    7[""unique""] --> 8[""relate_left""]
    8 --> 9[""filter_shape_cylinder""]
    14[""relate_right""] --> 15[""filter_size_large""]
    15 --> 16[""count""]
"
5,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 5[""filter_shape_cube""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 10[""unique""]
    5 --> 9[""unique""]
    9 --> 6[""relate_behind""]
    10 --> 8[""equal_size""]
"
6,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 8[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    5[""unique""] --> 6[""relate_right""]
    6 --> 7[""filter_material_rubber""]
    7 --> 11[""query_color""]
    9[""filter_shape_sphere""] --> 10[""unique""]
    10 --> 12[""query_color""]
    11 --> 13[""equal_color""]
    12 --> 13
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 16[""filter_material_metal""]
    2 --> 3[""filter_size_large""]
    4[""unique""] --> 8[""relate_right""]
    5[""filter_shape_cylinder""] --> 4
    7[""unique""] --> 12[""equal_shape""]
    8 --> 18[""filter_size_small""]
    11[""unique""] --> 12
    16 --> 5
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_size_small""]
    1 --> 8[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 11[""equal_color""]
    8 --> 12[""filter_material_metal""]
"
9,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    5 --> 8[""less_than""]
    7[""count""] --> 8
"
10,"graph LR
    1[""scene""] --> 2[""filter_size_large""]
    5[""unique""] --> 10[""query_color""]
    9[""unique""] --> 6[""relate_right""]
    11[""filter_shape_sphere""] --> 5
"
11,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 4[""filter_size_large""]
    2 --> 3[""unique""]
    3 --> 10[""relate_behind""]
    4 --> 5[""filter_material_metal""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    7 --> 13[""And""]
    10 --> 13
    11[""filter_shape_cylinder""] --> 12[""unique""]
    13 --> 11
"
12,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 6[""filter_color_purple""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    5 --> 10[""And""]
    6 --> 7[""filter_shape_sphere""]
    7 --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    9 --> 10
    10 --> 11[""filter_material_rubber""]
"
13,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_color_yellow""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""same_material""]
"
14,"graph LR
    1[""scene""] --> 3[""filter_size_small""]
    2[""filter_color_cyan""] --> 4[""unique""]
    3 --> 2
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""And""]
"
