,0
0,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    9[""filter_material_rubber""] --> 10[""AND""]
"
1,"graph LR
    1[""scene""] --> 5[""filter_color_gray""]
    1 --> 3[""filter_color_cyan""]
    2[""filter_size_large""] --> 6[""unique""]
    3 --> 2
    4[""unique""] --> 8[""relate_left""]
    5 --> 4
    6 --> 7[""relate_behind""]
    7 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_rubber""]
"
2,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    4 --> 11[""query_color""]
    6 --> 7[""filter_shape_sphere""]
"
3,"graph LR
    1[""scene""] --> 2[""filter_color_green""]
    1 --> 5[""filter_color_red""]
    1 --> 7[""filter_material_metal""]
    2 --> 10[""filter_shape_cylinder""]
    3[""unique""] --> 4[""relate_right""]
    5 --> 6[""filter_material_rubber""]
    6 --> 8[""OR""]
    7 --> 8
    8 --> 9[""count""]
    10 --> 3
"
4,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 6[""filter_color_brown""]
    3[""unique""] --> 10[""relate_in_front""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    8 --> 9[""filter_shape_cylinder""]
    9 --> 3
    11[""filter_shape_cylinder""] --> 12[""filter_material_metal""]
    12 --> 13[""filter_size_large""]
    14[""relate_right""] --> 15[""filter_size_large""]
    15 --> 16[""count""]
    17[""unique""] --> 14
"
5,"graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    1 --> 5[""filter_shape_cube""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 10[""unique""]
    5 --> 6[""relate_behind""]
"
6,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 8[""filter_size_small""]
    2 --> 3[""filter_material_rubber""]
    4[""filter_size_large""] --> 5[""unique""]
    5 --> 6[""relate_right""]
    7[""filter_material_rubber""] --> 11[""query_color""]
    8 --> 9[""filter_shape_sphere""]
    9 --> 10[""unique""]
    10 --> 12[""query_color""]
    11 --> 13[""equal_color""]
    12 --> 13
"
7,"graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    1 --> 17[""filter_size_small""]
    2 --> 3[""filter_size_large""]
    4[""unique""] --> 8[""relate_right""]
    11[""unique""] --> 12[""equal_shape""]
    17 --> 7[""unique""]
"
8,"graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    1 --> 5[""filter_size_small""]
    1 --> 8[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    7 --> 13[""query_color""]
    8 --> 9[""filter_material_rubber""]
    9 --> 10[""unique""]
    10 --> 14[""query_color""]
    13 --> 11[""equal_color""]
    14 --> 11
"
9,"graph LR
    1[""scene""] --> 2[""filter_size_small""]
    1 --> 6[""filter_material_rubber""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    5 --> 8[""less_than""]
    6 --> 7[""count""]
    7 --> 8
"
