,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 9[""File results and expertise""]
5[""Expert responds in time?""] --> |""Yes""|6[""Forward to referee""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2[""Fees required?""]
2 --> |""Yes""|4[""Create Purchase Request""]
4 --> 6[""Purchase approved?""]
6 --> |""No""|7[""Notify rejection""]
6 --> |""Yes""|8[""Send approval notification""]
7 --> 5[""EndNode""]
8 --> 9[""Register post-seminar results""]"
2,"flowchart LR
22[""Store items""] --> 18[""EndNode""]"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect an incident""]
1 --> 2[""Financial impact?""]
2 --> |""YES""|3[""Open EMS""]
3 --> 4[""Contact Application Team""]
5[""Contact SA Team""] --> 7[""Open conference line""]
6[""Contact DBA Team""] --> 7
7 --> 8[""Troubleshoot issue""]"
4,"flowchart LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate the name form""]
3[""Populate the time forms""] --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
8[""Name form populated?""] --> |""Yes""|9[""Does end time occur after start time?""]
9 --> |""Yes""|11[""Save event information""]
9 --> |""No""|12[""Display incorrect time notification""]
11 --> 13[""EndNode""]"
5,"flowchart LR
1[""Pay Invoices""] --> 2[""Generate Payment Report""]
2 --> 3[""Send Payment Report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
4 --> 5[""Generate Monthly Invoices""]
5 --> 6[""Send Out Invoices""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Reserve Inventory""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ""]
4 --> 5[""Provide L&M cost estimates""]
5 --> 6[""RFQ is verified?""]
8[""Add overhead costs""] --> 9[""Generate pricing options""]
9 --> 10[""Generate sales quote""]
10 --> 11[""EndNode""]"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|7[""Perform risk assessment""]
5[""Check reinsurance option""] --> 6[""Finish contract""]
7 --> 5"
9,"flowchart LR
0[""StartNode""] --> 1[""Hungry feeling""]
1 --> 2[""Decide to cook""]
2 --> 3[""Choose recipes""]
3 --> 4[""Prepare ingredients""]
4 --> 5[""Prepare water for pasta""]
4 --> 6[""Prepare salad for washing""]
5 --> 7[""Put pasta into water""]
6 --> 8[""Wash salad""]
7 --> 11[""Prepare ingredients to make a sauce""]
8 --> 9[""Prepare ingredients to make a dressing""]
9 --> 10[""Make dressing""]
10 --> 12[""Bring dishes to table""]
12 --> 13[""Prepare dishes""]
13 --> 14[""Bring meal to table""]
14 --> 15[""Finish lunch""]
15 --> 16[""EndNode""]"
10,"flowchart LR
0[""StartNode""] --> 1[""Obtain problem description""]
3[""Explain solution""] --> 5[""EndNode""]
4[""Send email to support system""] --> 6[""Wait for answer from support system""]"
11,"flowchart LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send invoice""]
1 --> 3[""Send goods""]"
12,"flowchart LR
0[""StartNode""] --> 1[""Preparation of shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3[""Carrier response""]
3 --> |""The answer was positive""|4[""Acceptance of the shipment order""]
4 --> 6[""Carriers response""]
6 --> |""yes""|7[""Ordered shipment realized""]
7 --> 8[""EndNode""]"
13,"flowchart LR
0[""StartNode""] --> 1[""Receive Order""]
1 --> 2[""Create Invoice""]
1 --> 3[""Prepare Shipping""]
2 --> 4[""Send Invoice""]
3 --> 5[""Ship Item""]
4 --> 6[""Confirm Payment""]
6 --> 7[""EndNode""]"
14,"flowchart LR
1[""Can we fulfill the order?""] --> |""No""|3[""Reject the order""]
1 --> |""Yes""|5[""Confirm the order""]
3 --> 8[""Notify order rejected""]
5 --> 6[""Deliver the order""]"
15,"flowchart LR
4[""Add overhead cost""] --> 5[""Generate pricing options""]
5 --> 13[""Generate sales quote""]
8[""Verification of RFQ successful?""] --> |""Yes""|9[""Analyze RFQ""]
13 --> 14[""EndNode""]"
16,"flowchart LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
2[""Conduct a Property Survey""] --> 4[""End process""]"
17,"flowchart LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2[""Is product on sale?""]
2 --> |""Yes""|3[""Mark product as on sale""]
2 --> |""No""|4[""Mark product as not on sale""]"
18,"flowchart LR
0[""StartNode""] --> 1[""Identify invoice errors""]
1 --> 2[""Highlight errors on entry form""]
1 --> 3[""Update record of mistakes""]
2 --> 4[""Send invoice back""]
3 --> 4
4 --> 6[""Conclude process""]"
19,"flowchart LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
1 --> 2[""Send payment report to Accounts Receivable""]
5[""Generate monthly invoices for clients""] --> 6[""Charge clients""]
6 --> 9[""EndNode""]"
20,"flowchart LR
0[""StartNode""] --> 1[""Check Completeness""]
1 --> 2[""Verify Credit History""]
6[""Examine Loan Request""] --> 3[""Check Result?""]"
21,"flowchart LR
0[""StartNode""] --> 1[""Extract work orders""]
1 --> 4[""Load work orders""]
4 --> 7[""Pull together work order report""]
7 --> 9[""Link reports from PPT""]
8[""Pull together notification report""] --> 9
9 --> 10[""Create and send email""]
10 --> 11[""WHISKY""]"
22,"flowchart LR
0[""StartNode""] --> 1[""Plan menu""]
1 --> 2[""Prepare chicken""]
1 --> 3[""Make salad""]
2 --> 4[""Refine chicken""]"
23,"flowchart LR
0[""StartNode""] --> 1[""Write a letter""]
1 --> 2[""Obtain letter""]
2 --> 3[""Applicant is a member?""]
3 --> |""No""|5[""EndNode""]
4[""Obtain second letter""] --> 6[""Check if applicant is a member""]
6 --> |""No""|5
8[""Pay fee""] --> 9[""Receive card""]
9 --> 10[""EndNode""]"
24,"flowchart LR
0[""StartNode""] --> 1[""Feeling hungry""]
1 --> 2[""Have dinner""]
2 --> 4[""Enjoy ice-cream""]
2 --> 5[""Savor pasta""]
2 --> 3[""Have salad""]
5 --> 6[""Feel satisfied""]
6 --> 7[""EndNode""]"
25,"flowchart LR
5[""Process Vendor Master Record Requests""] --> 6[""Place completed requests in Data Entry Officer Inbox""]
5 --> 5"
26,"flowchart LR
0[""StartNode""] --> 1[""Register event participation""]
1 --> 3[""Create a purchase request""]
4[""purchase request approve?""] --> |""Rejected""|5[""Notify rejection""]
4 --> |""Approved""|6[""Send approved notification""]
5 --> 7[""EndNode""]
6 --> 2[""Register process seminar results""]"
27,"flowchart LR
0[""StartNode""] --> 1[""Place an order""]
2[""Customer okay?""] --> |""No""|4[""Create a new customer""]
5[""Check availability""] --> 10[""Product available?""]
7[""Produce goods""] --> 9[""EndNode""]
8[""Ship goods""] --> 9
10 --> |""Yes""|8
10 --> |""No""|7"
28,"flowchart LR
0[""StartNode""] --> 1[""Move to square (2,5)""]"
29,"flowchart LR
0[""StartNode""] --> 1[""Obtain the credit score""]
0 --> 2[""Get the credit score""]
0 --> 3[""Check the credit score""]
1 --> 4[""Check income to payment ratio""]
2 --> 4
3 --> 4
4 --> 5[""Assess credit risk""]"
