,group,child,parent
0,10,manipulation,influence
1,10,exposure,influence
2,10,enticement,influence
3,10,seduction,influence
4,10,hypnotism,influence
5,10,mind game,influence
6,10,ingratiation,manipulation
7,10,blandishment,manipulation
8,10,leading astray,manipulation
9,10,overexposure,exposure
10,10,underexposure,exposure
11,10,solicitation,enticement
12,10,cross-pollination,influence
13,10,impingement,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,hovel,shelter
17,101,cottage,shelter
18,101,pavilion,shelter
19,101,cabana,shelter
20,101,igloo,shelter
21,101,dugout,shelter
22,101,refuge,shelter
23,101,haven,shelter
24,101,harbor,shelter
25,101,safehold,shelter
26,101,safe house,shelter
27,101,fallout shelter,shelter
28,101,wall tent,tent
29,101,pyramidal tent,tent
30,101,pup tent,tent
31,101,bell tent,tent
32,101,canvas tent,tent
33,101,umbrella tent,tent
34,101,fly tent,tent
35,101,backpacking tent,tent
36,101,two-man tent,tent
37,101,field tent,tent
38,101,Sibley tent,tent
39,101,cottage tent,tent
40,101,circus tent,tent
41,101,pop tent,tent
42,101,lean-to tent,tent
43,101,mudhif,hut
44,101,Nissen hut,hut
45,101,praetorium,shelter
46,101,cookhouse,shelter
47,101,mantelet,shelter
48,101,loft,shelter
49,101,storm cellar,shelter
50,101,tepee,tent
51,101,tupik,tent
52,105,drum,percussion instrument
53,105,chime,percussion instrument
54,105,gong,percussion instrument
55,105,cymbal,percussion instrument
56,105,marimba,percussion instrument
57,105,glockenspiel,percussion instrument
58,105,timbrel,percussion instrument
59,105,triangle,percussion instrument
60,105,tambour,percussion instrument
61,105,piano,percussion instrument
62,105,snare drum,drum
63,105,tenor drum,drum
64,105,bass drum,drum
65,105,bongo,drum
66,105,tabor,drum
67,105,lagerphone,drum
68,105,concert grand,piano
69,105,baby grand,piano
70,105,grand piano,piano
71,105,upright,piano
72,105,mechanical piano,piano
73,105,spinet,piano
74,105,high-hat cymbal,cymbal
75,105,zill,cymbal
76,105,maraca,percussion instrument
77,105,bones,percussion instrument
78,105,rain stick,percussion instrument
79,105,handbell,percussion instrument
80,105,steel drum,percussion instrument
81,105,tambourine,tambour
82,105,vibraphone,percussion instrument
83,105,kettle,percussion instrument
84,105,carillon,percussion instrument
85,13,modulus,coefficient
86,13,coefficient of expansion,coefficient
87,13,coefficient of viscosity,coefficient
88,13,coefficient of mutual induction,coefficient
89,13,coefficient of reflection,coefficient
90,13,coefficient of elasticity,coefficient
91,13,absorption coefficient,coefficient
92,13,coefficient of friction,coefficient
93,13,coefficient of self induction,coefficient
94,13,drag coefficient,coefficient
95,13,Young's modulus,modulus
96,13,modulus of rigidity,modulus
97,13,bulk modulus,modulus
98,13,transmittance,coefficient
99,137,macrocytic anemia,anemia
100,137,microcytic anemia,anemia
101,137,hemolytic anemia,anemia
102,137,megaloblastic anemia,macrocytic anemia
103,137,metaplastic anemia,macrocytic anemia
104,137,hypochromic anemia,microcytic anemia
105,137,sideroblastic anemia,microcytic anemia
106,137,iron deficiency anemia,hypochromic anemia
107,137,sickle-cell anemia,hemolytic anemia
108,137,thalassemia,hemolytic anemia
109,137,erythroblastosis fetalis,hemolytic anemia
110,137,Cooley's anemia,sickle-cell anemia
111,137,aplastic anemia,anemia
112,137,refractory anemia,anemia
113,137,hypoplastic anemia,anemia
114,137,pernicious anemia,anemia
115,137,chlorosis,anemia
116,137,favism,anemia
117,137,Fanconi's anemia,anemia
118,138,marriage,marital status
119,138,bachelorhood,marital status
120,138,spinsterhood,marital status
121,138,widowhood,marital status
122,138,monogamy,marriage
123,138,polygamy,marriage
124,138,open marriage,marriage
125,138,polygyny,polygamy
126,138,polyandry,polygamy
127,138,bigamy,polygamy
128,138,serial monogamy,monogamy
129,138,monandry,monogamy
130,138,monogyny,monogamy
131,138,marriage of convenience,marriage
132,138,sigeh,marriage
133,138,common-law marriage,marriage
134,138,civil union,marriage
135,138,mesalliance,marriage
136,138,misalliance,marriage
137,138,cuckoldom,marriage
138,138,endogamy,marriage
139,138,exogamy,marriage
140,15,air travel,flight
141,15,glide,flight
142,15,flyover,flight
143,15,overflight,flight
144,15,sortie,flight
145,15,acrobatics,flight
146,15,hang gliding,glide
147,15,ballooning,glide
148,15,solo,air travel
149,15,maiden flight,air travel
150,15,tailspin,acrobatics
151,15,terrain flight,acrobatics
152,15,pass,flight
153,15,parasailing,flight
154,15,blind flying,flight
155,150,joke,wit
156,150,fun,wit
157,150,pungency,wit
158,150,repartee,wit
159,150,one-liner,joke
160,150,funny story,joke
161,150,shaggy dog story,joke
162,150,sick joke,joke
163,150,in-joke,joke
164,150,banter,wit
165,150,badinage,wit
166,150,waggery,wit
167,150,drollery,wit
168,150,parody,wit
169,150,caricature,wit
170,150,mock-heroic,parody
171,150,sarcasm,wit
172,150,persiflage,wit
173,150,ribaldry,wit
174,150,pun,wit
175,150,bon mot,wit
176,150,esprit de l'escalier,wit
177,150,jeu d'esprit,wit
178,150,comic strip,wit
179,150,cartoon,wit
180,150,dirty joke,joke
181,150,ethnic joke,joke
182,150,jocosity,wit
183,150,jocularity,wit
184,150,belly laugh,fun
185,150,topper,joke
186,150,sight gag,joke
187,17,elementary education,education
188,17,secondary education,education
189,17,higher education,education
190,17,continuing education,education
191,17,adult education,education
192,17,coeducation,education
193,17,team teaching,education
194,17,extracurricular activity,education
195,17,course,higher education
196,17,orientation course,course
197,17,refresher course,course
198,17,workshop,course
199,17,seminar,course
200,17,extension course,course
201,17,propaedeutic,course
202,17,required course,course
203,17,elective course,course
204,17,correspondence course,adult education
205,17,home study,adult education
206,17,extension,adult education
207,17,industrial arts,education
208,17,shop class,industrial arts
209,17,art class,extracurricular activity
210,17,dramatics,extracurricular activity
211,17,athletics,extracurricular activity
212,17,childbirth-preparation class,education
213,17,directed study,education
214,17,life class,education
215,17,work-study program,education
216,171,jacamar,piciform bird
217,171,honey guide,piciform bird
218,171,barbet,piciform bird
219,171,toucan,piciform bird
220,171,woodpecker,piciform bird
221,171,downy woodpecker,woodpecker
222,171,redheaded woodpecker,woodpecker
223,171,green woodpecker,woodpecker
224,171,wryneck,woodpecker
225,171,sapsucker,woodpecker
226,171,yellow-bellied sapsucker,sapsucker
227,171,red-breasted sapsucker,sapsucker
228,171,flicker,woodpecker
229,171,red-shafted flicker,flicker
230,171,yellow-shafted flicker,flicker
231,171,gilded flicker,flicker
232,171,ivorybill,woodpecker
233,171,puffbird,woodpecker
234,171,piculet,woodpecker
235,171,toucanet,toucan
236,177,murre,auk
237,177,guillemot,auk
238,177,auklet,auk
239,177,great auk,auk
240,177,little auk,auk
241,177,common murre,murre
242,177,thick-billed murre,murre
243,177,black guillemot,guillemot
244,177,pigeon guillemot,guillemot
245,177,razorbill,guillemot
246,180,apple tree,apple
247,180,crab apple,apple
248,180,wild apple,apple
249,180,American crab apple,crab apple
250,180,Oregon crab apple,crab apple
251,180,Southern crab apple,crab apple
252,180,Bechtel crab,crab apple
253,180,Iowa crab,crab apple
254,180,Siberian crab,crab apple
255,180,wild crab,crab apple
256,184,introduction,beginning
257,184,initiation,beginning
258,184,inauguration,beginning
259,184,startup,beginning
260,184,induction,beginning
261,184,kickoff,beginning
262,184,creation,beginning
263,184,product introduction,introduction
264,184,face-off,introduction
265,184,tip-off,introduction
266,184,jump ball,introduction
267,184,curtain raiser,introduction
268,184,induction of labor,induction
269,184,housing start,startup
270,184,groundbreaking,startup
271,184,authorship,creation
272,184,springboard,creation
273,184,communization,beginning
274,184,collectivization,beginning
275,184,federation,beginning
276,184,unionization,beginning
277,184,colonization,beginning
278,184,naturalization,beginning
279,184,population,beginning
280,184,activation,beginning
281,184,attack,beginning
282,184,peace initiative,beginning
283,193,cycad,gymnosperm
284,193,welwitschia,gymnosperm
285,193,progymnosperm,gymnosperm
286,193,seed fern,gymnosperm
287,193,false sago,gymnosperm
288,193,zamia,cycad
289,193,dioon,cycad
290,193,ceratozamia,cycad
291,193,macrozamia,cycad
292,193,encephalartos,cycad
293,193,kaffir bread,cycad
294,193,coontie,zamia
295,193,sago palm,zamia
