,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
0,"[0.07884335517883301, 0.02583026885986328, 0.04316973686218262, 0.03963923454284668, 0.03817009925842285, 0.027704238891601562, 0.04017066955566406, 0.039422035217285156, 0.03924918174743652, 0.04231691360473633]","[0.009006977081298828, 0.013005733489990234, 0.01619887351989746, 0.00299835205078125, 0.020111560821533203, 0.003995656967163086, 0.04093194007873535, 0.01312112808227539, 0.04108572006225586]",0.017993688583374023,0.11424064636230469
1,"[0.0690157413482666, 0.03230023384094238, 0.044573068618774414, 0.036264896392822266, 0.03281760215759277, 0.0448603630065918, 0.03655862808227539, 0.052172183990478516, 0.04270195960998535, 0.04158496856689453]","[0.012997865676879883, 0.008002758026123047, 0.004004240036010742, 0.006004810333251953, 0.006005048751831055, 0.004003763198852539, 0.04337120056152344, 0.009081125259399414, 0.0070037841796875]",0.006988048553466797,0.06747651100158691
2,"[0.039927005767822266, 0.039816856384277344, 0.04544806480407715, 0.034058570861816406, 0.034655094146728516, 0.04833507537841797, 0.04151034355163574, 0.024745702743530273, 0.03986787796020508, 0.03351736068725586]","[0.011075735092163086, 0.014010906219482422, 0.010152101516723633, 0.04755544662475586, 0.10263967514038086, 0.007003068923950195, 0.015163660049438477, 0.0181121826171875, 0.015742778778076172]",0.007991790771484375,0.054205894470214844
3,"[0.06162619590759277, 0.044985055923461914, 0.037367820739746094, 0.03911137580871582, 0.03795051574707031, 0.05332636833190918, 0.03808426856994629, 0.03917050361633301, 0.05366086959838867, 0.03711366653442383]","[0.007745265960693359, 0.013753414154052734, 0.030001163482666016, 0.019012451171875, 0.0352177619934082, 0.026006460189819336, 0.12099647521972656, 0.3108556270599365, 0.3444092273712158]",0.008173942565917969,0.05756735801696777
4,"[0.05388951301574707, 0.04926037788391113, 0.05238008499145508, 0.04762864112854004, 0.044605255126953125, 0.04244709014892578, 0.04717826843261719, 0.05194687843322754, 0.06074643135070801, 0.052924394607543945]","[0.23216009140014648, 5.002725839614868, 3.9721014499664307, 2.90665340423584, 2.6612918376922607, 5.00380277633667, 0.3550679683685303, 5.006248474121094, 5.00700569152832]",0.02367115020751953,0.0863339900970459
5,"[0.05680274963378906, 0.046993255615234375, 0.053478240966796875, 0.07068538665771484, 0.0650639533996582, 0.06560659408569336, 0.04336190223693848, 0.047852516174316406, 0.04392051696777344, 0.050965070724487305]","[0.010010242462158203, 0.02699422836303711, 0.18831467628479004, 0.33849525451660156, 0.09250235557556152, 0.04911518096923828, 0.020017147064208984, 0.09447288513183594, 0.6045167446136475]",0.009801387786865234,0.06814980506896973
6,"[0.06484818458557129, 0.0650489330291748, 0.05946469306945801, 0.06103324890136719, 0.07431292533874512, 0.06551718711853027, 0.05569171905517578, 0.06619405746459961, 0.05650591850280762, 0.0635840892791748]","[0.014063835144042969, 0.032636165618896484, 0.11700987815856934, 0.034415245056152344, 0.014104127883911133, 0.04590606689453125, 0.9469685554504395, 0.09089422225952148, 0.12282180786132812]",0.011629104614257812,0.07206916809082031
7,"[0.07377147674560547, 0.04252886772155762, 0.0639197826385498, 0.06333613395690918, 0.05891132354736328, 0.05512380599975586, 0.05558013916015625, 0.05225706100463867, 0.056778669357299805, 0.06546306610107422]","[0.4190340042114258, 2.04091739654541, 0.08885955810546875, 0.04692649841308594, 0.019999265670776367, 0.036638736724853516, 0.047934770584106445, 0.04666399955749512, 0.4133880138397217]",0.012003421783447266,0.06424117088317871
8,"[0.0620112419128418, 0.05994868278503418, 0.0694115161895752, 0.05797553062438965, 0.058036088943481445, 0.04808998107910156, 0.06327438354492188, 0.06898140907287598, 0.08407378196716309, 0.05657458305358887]","[0.13094234466552734, 0.020093679428100586, 0.21947836875915527, 0.06754088401794434, 0.011944770812988281, 0.009978532791137695, 0.03289318084716797, 0.39780569076538086, 0.2286515235900879]",0.005997180938720703,0.05636715888977051
9,"[0.05299663543701172, 0.05298113822937012, 0.04841160774230957, 0.04707193374633789, 0.0479886531829834, 0.06345462799072266, 0.05443549156188965, 0.06789064407348633, 0.07956814765930176, 0.059189558029174805]","[0.003998279571533203, 0.00794839859008789, 0.006079912185668945, 0.018941879272460938, 0.09488129615783691, 0.04140138626098633, 0.04796934127807617, 1.0760326385498047, 0.022374391555786133]",0.006012678146362305,0.10772275924682617
